Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,5
2,Machine 1,Job 2,5,22
3,Machine 1,Job 3,22,23
4,Machine 1,Job 4,23,75
5,Machine 1,Job 5,75,89
6,Machine 1,Job 6,89,118
7,Machine 1,Job 7,118,169
8,Machine 1,Job 8,169,194
9,Machine 1,Job 9,194,241
10,Machine 1,Job 10,241,330
11,Machine 1,Job 11,330,369
12,Machine 1,Job 12,369,446
13,Machine 1,Job 13,446,447
14,Machine 1,Job 14,447,513
15,Machine 1,Job 15,513,573
16,Machine 1,Job 16,573,621
17,Machine 1,Job 17,621,654
18,Machine 1,Job 18,654,728
19,Machine 1,Job 19,728,810
20,Machine 1,Job 20,810,837
21,Machine 1,Job 21,837,925
22,Machine 1,Job 22,925,968
23,Machine 1,Job 23,968,971
24,Machine 1,Job 24,971,1006
25,Machine 1,Job 25,1006,1057
26,Machine 1,Job 26,1057,1131
27,Machine 1,Job 27,1131,1226
28,Machine 1,Job 28,1226,1320
29,Machine 1,Job 29,1320,1418
30,Machine 1,Job 30,1418,1443
31,Machine 1,Job 31,1443,1505
32,Machine 1,Job 32,1505,1582
33,Machine 1,Job 33,1582,1584
34,Machine 1,Job 34,1584,1646
35,Machine 1,Job 35,1646,1737
36,Machine 1,Job 36,1737,1834
37,Machine 1,Job 37,1834,1849
38,Machine 1,Job 38,1849,1898
39,Machine 1,Job 39,1898,1913
40,Machine 1,Job 40,1913,1959
41,Machine 1,Job 41,1959,2037
42,Machine 1,Job 42,2037,2040
43,Machine 1,Job 43,2040,2105
44,Machine 1,Job 44,2105,2106
45,Machine 1,Job 45,2106,2127
46,Machine 1,Job 46,2127,2166
47,Machine 1,Job 47,2166,2216
48,Machine 1,Job 48,2216,2261
49,Machine 1,Job 49,2261,2322
50,Machine 1,Job 50,2322,2355
51,Machine 2,Job 1,5,42
52,Machine 2,Job 2,42,57
53,Machine 2,Job 3,57,120
54,Machine 2,Job 4,120,121
55,Machine 2,Job 5,121,163
56,Machine 2,Job 6,163,214
57,Machine 2,Job 7,214,295
58,Machine 2,Job 8,295,326
59,Machine 2,Job 9,326,363
60,Machine 2,Job 10,363,404
61,Machine 2,Job 11,404,458
62,Machine 2,Job 12,458,527
63,Machine 2,Job 13,527,605
64,Machine 2,Job 14,605,686
65,Machine 2,Job 15,686,692
66,Machine 2,Job 16,692,763
67,Machine 2,Job 17,763,779
68,Machine 2,Job 18,779,849
69,Machine 2,Job 19,849,916
70,Machine 2,Job 20,916,963
71,Machine 2,Job 21,963,978
72,Machine 2,Job 22,978,1035
73,Machine 2,Job 23,1035,1122
74,Machine 2,Job 24,1122,1159
75,Machine 2,Job 25,1159,1197
76,Machine 2,Job 26,1197,1290
77,Machine 2,Job 27,1290,1356
78,Machine 2,Job 28,1356,1375
79,Machine 2,Job 29,1418,1503
80,Machine 2,Job 30,1503,1547
81,Machine 2,Job 31,1547,1623
82,Machine 2,Job 32,1623,1659
83,Machine 2,Job 33,1659,1679
84,Machine 2,Job 34,1679,1767
85,Machine 2,Job 35,1767,1773
86,Machine 2,Job 36,1834,1841
87,Machine 2,Job 37,1849,1911
88,Machine 2,Job 38,1911,1939
89,Machine 2,Job 39,1939,2028
90,Machine 2,Job 40,2028,2104
91,Machine 2,Job 41,2104,2134
92,Machine 2,Job 42,2134,2203
93,Machine 2,Job 43,2203,2300
94,Machine 2,Job 44,2300,2360
95,Machine 2,Job 45,2360,2406
96,Machine 2,Job 46,2406,2460
97,Machine 2,Job 47,2460,2550
98,Machine 2,Job 48,2550,2626
99,Machine 2,Job 49,2626,2650
100,Machine 2,Job 50,2650,2745
101,Machine 3,Job 1,42,51
102,Machine 3,Job 2,57,82
103,Machine 3,Job 3,120,158
104,Machine 3,Job 4,158,173
105,Machine 3,Job 5,173,248
106,Machine 3,Job 6,248,260
107,Machine 3,Job 7,295,309
108,Machine 3,Job 8,326,361
109,Machine 3,Job 9,363,375
110,Machine 3,Job 10,404,451
111,Machine 3,Job 11,458,513
112,Machine 3,Job 12,527,594
113,Machine 3,Job 13,605,684
114,Machine 3,Job 14,686,765
115,Machine 3,Job 15,765,797
116,Machine 3,Job 16,797,878
117,Machine 3,Job 17,878,956
118,Machine 3,Job 18,956,1037
119,Machine 3,Job 19,1037,1058
120,Machine 3,Job 20,1058,1100
121,Machine 3,Job 21,1100,1110
122,Machine 3,Job 22,1110,1141
123,Machine 3,Job 23,1141,1200
124,Machine 3,Job 24,1200,1295
125,Machine 3,Job 25,1295,1370
126,Machine 3,Job 26,1370,1415
127,Machine 3,Job 27,1415,1493
128,Machine 3,Job 28,1493,1504
129,Machine 3,Job 29,1504,1508
130,Machine 3,Job 30,1547,1642
131,Machine 3,Job 31,1642,1689
132,Machine 3,Job 32,1689,1746
133,Machine 3,Job 33,1746,1825
134,Machine 3,Job 34,1825,1830
135,Machine 3,Job 35,1830,1896
136,Machine 3,Job 36,1896,1930
137,Machine 3,Job 37,1930,2019
138,Machine 3,Job 38,2019,2079
139,Machine 3,Job 39,2079,2170
140,Machine 3,Job 40,2170,2211
141,Machine 3,Job 41,2211,2244
142,Machine 3,Job 42,2244,2284
143,Machine 3,Job 43,2300,2310
144,Machine 3,Job 44,2360,2448
145,Machine 3,Job 45,2448,2526
146,Machine 3,Job 46,2526,2614
147,Machine 3,Job 47,2614,2633
148,Machine 3,Job 48,2633,2691
149,Machine 3,Job 49,2691,2692
150,Machine 3,Job 50,2745,2826
151,Machine 4,Job 1,51,52
152,Machine 4,Job 2,82,98
153,Machine 4,Job 3,158,212
154,Machine 4,Job 4,212,217
155,Machine 4,Job 5,248,278
156,Machine 4,Job 6,278,322
157,Machine 4,Job 7,322,360
158,Machine 4,Job 8,361,420
159,Machine 4,Job 9,420,507
160,Machine 4,Job 10,507,550
161,Machine 4,Job 11,550,557
162,Machine 4,Job 12,594,689
163,Machine 4,Job 13,689,746
164,Machine 4,Job 14,765,863
165,Machine 4,Job 15,863,867
166,Machine 4,Job 16,878,924
167,Machine 4,Job 17,956,1033
168,Machine 4,Job 18,1037,1055
169,Machine 4,Job 19,1058,1142
170,Machine 4,Job 20,1142,1154
171,Machine 4,Job 21,1154,1194
172,Machine 4,Job 22,1194,1261
173,Machine 4,Job 23,1261,1351
174,Machine 4,Job 24,1351,1373
175,Machine 4,Job 25,1373,1411
176,Machine 4,Job 26,1415,1484
177,Machine 4,Job 27,1493,1521
178,Machine 4,Job 28,1521,1618
179,Machine 4,Job 29,1618,1632
180,Machine 4,Job 30,1642,1696
181,Machine 4,Job 31,1696,1701
182,Machine 4,Job 32,1746,1829
183,Machine 4,Job 33,1829,1906
184,Machine 4,Job 34,1906,1932
185,Machine 4,Job 35,1932,1981
186,Machine 4,Job 36,1981,2039
187,Machine 4,Job 37,2039,2122
188,Machine 4,Job 38,2122,2214
189,Machine 4,Job 39,2214,2240
190,Machine 4,Job 40,2240,2307
191,Machine 4,Job 41,2307,2397
192,Machine 4,Job 42,2397,2420
193,Machine 4,Job 43,2420,2500
194,Machine 4,Job 44,2500,2589
195,Machine 4,Job 45,2589,2649
196,Machine 4,Job 46,2649,2690
197,Machine 4,Job 47,2690,2758
198,Machine 4,Job 48,2758,2834
199,Machine 4,Job 49,2834,2868
200,Machine 4,Job 50,2868,2888
201,Machine 5,Job 1,52,126
202,Machine 5,Job 2,126,157
203,Machine 5,Job 3,212,226
204,Machine 5,Job 4,226,319
205,Machine 5,Job 5,319,342
206,Machine 5,Job 6,342,405
207,Machine 5,Job 7,405,479
208,Machine 5,Job 8,479,488
209,Machine 5,Job 9,507,552
210,Machine 5,Job 10,552,643
211,Machine 5,Job 11,643,645
212,Machine 5,Job 12,689,783
213,Machine 5,Job 13,783,858
214,Machine 5,Job 14,863,870
215,Machine 5,Job 15,870,880
216,Machine 5,Job 16,924,984
217,Machine 5,Job 17,1033,1088
218,Machine 5,Job 18,1088,1132
219,Machine 5,Job 19,1142,1190
220,Machine 5,Job 20,1190,1205
221,Machine 5,Job 21,1205,1209
222,Machine 5,Job 22,1261,1328
223,Machine 5,Job 23,1351,1376
224,Machine 5,Job 24,1376,1401
225,Machine 5,Job 25,1411,1414
226,Machine 5,Job 26,1484,1563
227,Machine 5,Job 27,1563,1578
228,Machine 5,Job 28,1618,1693
229,Machine 5,Job 29,1693,1707
230,Machine 5,Job 30,1707,1781
231,Machine 5,Job 31,1781,1813
232,Machine 5,Job 32,1829,1893
233,Machine 5,Job 33,1906,1939
234,Machine 5,Job 34,1939,1942
235,Machine 5,Job 35,1981,2078
236,Machine 5,Job 36,2078,2149
237,Machine 5,Job 37,2149,2219
238,Machine 5,Job 38,2219,2298
239,Machine 5,Job 39,2298,2302
240,Machine 5,Job 40,2307,2383
241,Machine 5,Job 41,2397,2476
242,Machine 5,Job 42,2476,2530
243,Machine 5,Job 43,2530,2580
244,Machine 5,Job 44,2589,2683
245,Machine 5,Job 45,2683,2780
246,Machine 5,Job 46,2780,2847
247,Machine 5,Job 47,2847,2884
248,Machine 5,Job 48,2884,2979
249,Machine 5,Job 49,2979,3023
250,Machine 5,Job 50,3023,3097
251,Machine 6,Job 1,126,213
252,Machine 6,Job 2,213,250
