Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,20
2,Machine 1,Job 2,20,26
3,Machine 1,Job 3,26,45
4,Machine 1,Job 4,45,92
5,Machine 1,Job 5,92,186
6,Machine 1,Job 6,186,222
7,Machine 1,Job 7,222,276
8,Machine 1,Job 8,276,281
9,Machine 1,Job 9,281,288
10,Machine 1,Job 10,288,339
11,Machine 1,Job 11,339,414
12,Machine 1,Job 12,414,459
13,Machine 1,Job 13,459,490
14,Machine 1,Job 14,490,548
15,Machine 1,Job 15,548,580
16,Machine 1,Job 16,580,629
17,Machine 1,Job 17,629,702
18,Machine 1,Job 18,702,784
19,Machine 1,Job 19,784,827
20,Machine 1,Job 20,827,858
21,Machine 2,Job 1,20,32
22,Machine 2,Job 2,32,75
23,Machine 2,Job 3,75,93
24,Machine 2,Job 4,93,134
25,Machine 2,Job 5,186,189
26,Machine 2,Job 6,222,223
27,Machine 2,Job 7,276,337
28,Machine 2,Job 8,337,409
29,Machine 2,Job 9,409,464
30,Machine 2,Job 10,464,526
31,Machine 2,Job 11,526,593
32,Machine 2,Job 12,593,676
33,Machine 2,Job 13,676,763
34,Machine 2,Job 14,763,821
35,Machine 2,Job 15,821,842
36,Machine 2,Job 16,842,917
37,Machine 2,Job 17,917,944
38,Machine 2,Job 18,944,960
39,Machine 2,Job 19,960,978
40,Machine 2,Job 20,978,1030
41,Machine 3,Job 1,32,39
42,Machine 3,Job 2,75,103
43,Machine 3,Job 3,103,188
44,Machine 3,Job 4,188,219
45,Machine 3,Job 5,219,258
46,Machine 3,Job 6,258,339
47,Machine 3,Job 7,339,348
48,Machine 3,Job 8,409,486
49,Machine 3,Job 9,486,553
50,Machine 3,Job 10,553,572
51,Machine 3,Job 11,593,645
52,Machine 3,Job 12,676,762
53,Machine 3,Job 13,763,784
54,Machine 3,Job 14,821,825
55,Machine 3,Job 15,842,868
56,Machine 3,Job 16,917,1007
57,Machine 3,Job 17,1007,1092
58,Machine 3,Job 18,1092,1137
59,Machine 3,Job 19,1137,1160
60,Machine 3,Job 20,1160,1237
61,Machine 4,Job 1,39,131
62,Machine 4,Job 2,131,214
63,Machine 4,Job 3,214,258
64,Machine 4,Job 4,258,301
65,Machine 4,Job 5,301,302
66,Machine 4,Job 6,339,405
67,Machine 4,Job 7,405,436
68,Machine 4,Job 8,486,528
69,Machine 4,Job 9,553,632
70,Machine 4,Job 10,632,635
71,Machine 4,Job 11,645,653
72,Machine 4,Job 12,762,765
73,Machine 4,Job 13,784,873
74,Machine 4,Job 14,873,910
75,Machine 4,Job 15,910,939
76,Machine 4,Job 16,1007,1012
77,Machine 4,Job 17,1092,1143
78,Machine 4,Job 18,1143,1228
79,Machine 4,Job 19,1228,1320
80,Machine 4,Job 20,1320,1358
81,Machine 5,Job 1,131,139
82,Machine 5,Job 2,214,264
83,Machine 5,Job 3,264,291
84,Machine 5,Job 4,301,313
85,Machine 5,Job 5,313,376
86,Machine 5,Job 6,405,412
87,Machine 5,Job 7,436,443
88,Machine 5,Job 8,528,622
89,Machine 5,Job 9,632,663
90,Machine 5,Job 10,663,674
91,Machine 5,Job 11,674,728
92,Machine 5,Job 12,765,780
93,Machine 5,Job 13,873,934
94,Machine 5,Job 14,934,992
95,Machine 5,Job 15,992,1043
96,Machine 5,Job 16,1043,1050
97,Machine 5,Job 17,1143,1176
98,Machine 5,Job 18,1228,1253
99,Machine 5,Job 19,1320,1416
100,Machine 5,Job 20,1416,1420
101,Machine 6,Job 1,139,187
102,Machine 6,Job 2,264,283
103,Machine 6,Job 3,291,315
104,Machine 6,Job 4,315,386
105,Machine 6,Job 5,386,472
106,Machine 6,Job 6,472,554
107,Machine 6,Job 7,554,623
108,Machine 6,Job 8,623,675
