Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,7
2,Machine 1,Job 2,7,9
3,Machine 1,Job 3,9,28
4,Machine 1,Job 4,28,66
5,Machine 1,Job 5,66,119
6,Machine 1,Job 6,119,135
7,Machine 1,Job 7,135,220
8,Machine 1,Job 8,220,228
9,Machine 1,Job 9,228,270
10,Machine 1,Job 10,270,315
11,Machine 1,Job 11,315,367
12,Machine 1,Job 12,367,440
13,Machine 1,Job 13,440,459
14,Machine 1,Job 14,459,525
15,Machine 1,Job 15,525,604
16,Machine 1,Job 16,604,636
17,Machine 1,Job 17,636,683
18,Machine 1,Job 18,683,752
19,Machine 1,Job 19,752,837
20,Machine 1,Job 20,837,863
21,Machine 1,Job 21,863,907
22,Machine 1,Job 22,907,992
23,Machine 1,Job 23,992,1076
24,Machine 1,Job 24,1076,1174
25,Machine 1,Job 25,1174,1181
26,Machine 1,Job 26,1181,1269
27,Machine 1,Job 27,1269,1281
28,Machine 1,Job 28,1281,1325
29,Machine 1,Job 29,1325,1327
30,Machine 1,Job 30,1327,1350
31,Machine 1,Job 31,1350,1413
32,Machine 1,Job 32,1413,1462
33,Machine 1,Job 33,1462,1472
34,Machine 1,Job 34,1472,1545
35,Machine 1,Job 35,1545,1589
36,Machine 1,Job 36,1589,1674
37,Machine 1,Job 37,1674,1735
38,Machine 1,Job 38,1735,1810
39,Machine 1,Job 39,1810,1905
40,Machine 1,Job 40,1905,2002
41,Machine 1,Job 41,2002,2078
42,Machine 1,Job 42,2078,2091
43,Machine 1,Job 43,2091,2115
44,Machine 1,Job 44,2115,2205
45,Machine 1,Job 45,2205,2266
46,Machine 1,Job 46,2266,2290
47,Machine 1,Job 47,2290,2301
48,Machine 1,Job 48,2301,2320
49,Machine 1,Job 49,2320,2366
50,Machine 1,Job 50,2366,2424
51,Machine 2,Job 1,7,62
52,Machine 2,Job 2,62,136
53,Machine 2,Job 3,136,140
54,Machine 2,Job 4,140,182
55,Machine 2,Job 5,182,219
56,Machine 2,Job 6,219,269
57,Machine 2,Job 7,269,280
58,Machine 2,Job 8,280,349
59,Machine 2,Job 9,349,405
60,Machine 2,Job 10,405,430
61,Machine 2,Job 11,430,517
62,Machine 2,Job 12,517,532
63,Machine 2,Job 13,532,585
64,Machine 2,Job 14,585,649
65,Machine 2,Job 15,649,700
66,Machine 2,Job 16,700,725
67,Machine 2,Job 17,725,765
68,Machine 2,Job 18,765,859
69,Machine 2,Job 19,859,922
70,Machine 2,Job 20,922,944
71,Machine 2,Job 21,944,972
72,Machine 2,Job 22,992,1086
73,Machine 2,Job 23,1086,1167
74,Machine 2,Job 24,1174,1178
75,Machine 2,Job 25,1181,1277
76,Machine 2,Job 26,1277,1333
77,Machine 2,Job 27,1333,1340
78,Machine 2,Job 28,1340,1436
79,Machine 2,Job 29,1436,1446
80,Machine 2,Job 30,1446,1545
81,Machine 2,Job 31,1545,1608
82,Machine 2,Job 32,1608,1610
83,Machine 2,Job 33,1610,1703
84,Machine 2,Job 34,1703,1774
85,Machine 2,Job 35,1774,1778
86,Machine 2,Job 36,1778,1871
87,Machine 2,Job 37,1871,1906
88,Machine 2,Job 38,1906,1965
89,Machine 2,Job 39,1965,1981
90,Machine 2,Job 40,2002,2075
91,Machine 2,Job 41,2078,2108
92,Machine 2,Job 42,2108,2134
93,Machine 2,Job 43,2134,2174
94,Machine 2,Job 44,2205,2292
95,Machine 2,Job 45,2292,2328
96,Machine 2,Job 46,2328,2418
97,Machine 2,Job 47,2418,2503
98,Machine 2,Job 48,2503,2569
99,Machine 2,Job 49,2569,2630
100,Machine 2,Job 50,2630,2697
101,Machine 3,Job 1,62,94
102,Machine 3,Job 2,136,164
103,Machine 3,Job 3,164,200
104,Machine 3,Job 4,200,223
105,Machine 3,Job 5,223,225
106,Machine 3,Job 6,269,345
107,Machine 3,Job 7,345,356
108,Machine 3,Job 8,356,388
109,Machine 3,Job 9,405,414
110,Machine 3,Job 10,430,515
111,Machine 3,Job 11,517,518
112,Machine 3,Job 12,532,539
113,Machine 3,Job 13,585,667
114,Machine 3,Job 14,667,715
115,Machine 3,Job 15,715,773
116,Machine 3,Job 16,773,814
117,Machine 3,Job 17,814,867
118,Machine 3,Job 18,867,891
119,Machine 3,Job 19,922,1010
120,Machine 3,Job 20,1010,1049
121,Machine 3,Job 21,1049,1107
122,Machine 3,Job 22,1107,1171
123,Machine 3,Job 23,1171,1235
124,Machine 3,Job 24,1235,1288
125,Machine 3,Job 25,1288,1355
126,Machine 3,Job 26,1355,1372
127,Machine 3,Job 27,1372,1462
128,Machine 3,Job 28,1462,1472
129,Machine 3,Job 29,1472,1559
130,Machine 3,Job 30,1559,1608
131,Machine 3,Job 31,1608,1677
132,Machine 3,Job 32,1677,1746
133,Machine 3,Job 33,1746,1817
134,Machine 3,Job 34,1817,1855
135,Machine 3,Job 35,1855,1943
136,Machine 3,Job 36,1943,1946
137,Machine 3,Job 37,1946,1981
138,Machine 3,Job 38,1981,2024
139,Machine 3,Job 39,2024,2120
140,Machine 3,Job 40,2120,2153
141,Machine 3,Job 41,2153,2224
142,Machine 3,Job 42,2224,2235
143,Machine 3,Job 43,2235,2326
144,Machine 3,Job 44,2326,2422
145,Machine 3,Job 45,2422,2448
146,Machine 3,Job 46,2448,2504
147,Machine 3,Job 47,2504,2565
148,Machine 3,Job 48,2569,2594
149,Machine 3,Job 49,2630,2633
150,Machine 3,Job 50,2697,2780
151,Machine 4,Job 1,94,104
152,Machine 4,Job 2,164,201
153,Machine 4,Job 3,201,248
154,Machine 4,Job 4,248,289
155,Machine 4,Job 5,289,291
156,Machine 4,Job 6,345,363
157,Machine 4,Job 7,363,450
158,Machine 4,Job 8,450,489
159,Machine 4,Job 9,489,558
160,Machine 4,Job 10,558,615
161,Machine 4,Job 11,615,639
162,Machine 4,Job 12,639,693
163,Machine 4,Job 13,693,724
164,Machine 4,Job 14,724,787
165,Machine 4,Job 15,787,808
166,Machine 4,Job 16,814,905
167,Machine 4,Job 17,905,968
168,Machine 4,Job 18,968,1011
169,Machine 4,Job 19,1011,1070
170,Machine 4,Job 20,1070,1147
171,Machine 4,Job 21,1147,1197
172,Machine 4,Job 22,1197,1218
173,Machine 4,Job 23,1235,1271
174,Machine 4,Job 24,1288,1344
175,Machine 4,Job 25,1355,1423
176,Machine 4,Job 26,1423,1498
177,Machine 4,Job 27,1498,1547
178,Machine 4,Job 28,1547,1551
179,Machine 4,Job 29,1559,1624
180,Machine 4,Job 30,1624,1653
181,Machine 4,Job 31,1677,1755
182,Machine 4,Job 32,1755,1846
183,Machine 4,Job 33,1846,1897
184,Machine 4,Job 34,1897,1909
185,Machine 4,Job 35,1943,1965
186,Machine 4,Job 36,1965,1989
187,Machine 4,Job 37,1989,1995
188,Machine 4,Job 38,2024,2043
189,Machine 4,Job 39,2120,2131
190,Machine 4,Job 40,2153,2222
191,Machine 4,Job 41,2224,2291
192,Machine 4,Job 42,2291,2330
193,Machine 4,Job 43,2330,2422
194,Machine 4,Job 44,2422,2453
195,Machine 4,Job 45,2453,2540
196,Machine 4,Job 46,2540,2591
197,Machine 4,Job 47,2591,2648
198,Machine 4,Job 48,2648,2710
199,Machine 4,Job 49,2710,2761
200,Machine 4,Job 50,2780,2795
201,Machine 5,Job 1,104,191
202,Machine 5,Job 2,201,204
203,Machine 5,Job 3,248,325
204,Machine 5,Job 4,325,335
205,Machine 5,Job 5,335,379
206,Machine 5,Job 6,379,472
207,Machine 5,Job 7,472,475
208,Machine 5,Job 8,489,571
209,Machine 5,Job 9,571,630
210,Machine 5,Job 10,630,677
211,Machine 5,Job 11,677,693
212,Machine 5,Job 12,693,742
213,Machine 5,Job 13,742,836
214,Machine 5,Job 14,836,924
215,Machine 5,Job 15,924,966
216,Machine 5,Job 16,966,990
217,Machine 5,Job 17,990,1089
218,Machine 5,Job 18,1089,1143
219,Machine 5,Job 19,1143,1181
220,Machine 5,Job 20,1181,1212
221,Machine 5,Job 21,1212,1306
222,Machine 5,Job 22,1306,1378
223,Machine 5,Job 23,1378,1389
224,Machine 5,Job 24,1389,1458
225,Machine 5,Job 25,1458,1494
226,Machine 5,Job 26,1498,1535
227,Machine 5,Job 27,1547,1633
228,Machine 5,Job 28,1633,1658
229,Machine 5,Job 29,1658,1749
230,Machine 5,Job 30,1749,1797
231,Machine 5,Job 31,1797,1830
232,Machine 5,Job 32,1846,1897
233,Machine 5,Job 33,1897,1911
234,Machine 5,Job 34,1911,1918
235,Machine 5,Job 35,1965,2023
236,Machine 5,Job 36,2023,2067
237,Machine 5,Job 37,2067,2138
238,Machine 5,Job 38,2138,2174
239,Machine 5,Job 39,2174,2215
240,Machine 5,Job 40,2222,2316
241,Machine 5,Job 41,2316,2322
242,Machine 5,Job 42,2330,2427
243,Machine 5,Job 43,2427,2525
244,Machine 5,Job 44,2525,2619
245,Machine 5,Job 45,2619,2681
246,Machine 5,Job 46,2681,2715
247,Machine 5,Job 47,2715,2759
248,Machine 5,Job 48,2759,2825
249,Machine 5,Job 49,2825,2862
250,Machine 5,Job 50,2862,2940
251,Machine 6,Job 1,191,290
252,Machine 6,Job 2,290,301
253,Machine 6,Job 3,325,407
254,Machine 6,Job 4,407,409
255,Machine 6,Job 5,409,434
256,Machine 6,Job 6,472,496
257,Machine 6,Job 7,496,536
258,Machine 6,Job 8,571,572
259,Machine 6,Job 9,630,657
260,Machine 6,Job 10,677,752
261,Machine 6,Job 11,752,845
262,Machine 6,Job 12,845,853
263,Machine 6,Job 13,853,951
264,Machine 6,Job 14,951,1025
265,Machine 6,Job 15,1025,1093
266,Machine 6,Job 16,1093,1108
267,Machine 6,Job 17,1108,1191
268,Machine 6,Job 18,1191,1226
269,Machine 6,Job 19,1226,1269
270,Machine 6,Job 20,1269,1342
271,Machine 6,Job 21,1342,1376
272,Machine 6,Job 22,1378,1454
273,Machine 6,Job 23,1454,1545
274,Machine 6,Job 24,1545,1605
275,Machine 6,Job 25,1605,1638
276,Machine 6,Job 26,1638,1668
277,Machine 6,Job 27,1668,1720
278,Machine 6,Job 28,1720,1796
279,Machine 6,Job 29,1796,1840
280,Machine 6,Job 30,1840,1902
281,Machine 6,Job 31,1902,1993
282,Machine 6,Job 32,1993,2021
283,Machine 6,Job 33,2021,2065
284,Machine 6,Job 34,2065,2131
285,Machine 6,Job 35,2131,2230
286,Machine 6,Job 36,2230,2266
287,Machine 6,Job 37,2266,2309
288,Machine 6,Job 38,2309,2371
289,Machine 6,Job 39,2371,2449
290,Machine 6,Job 40,2449,2486
291,Machine 6,Job 41,2486,2576
292,Machine 6,Job 42,2576,2603
293,Machine 6,Job 43,2603,2663
294,Machine 6,Job 44,2663,2666
295,Machine 6,Job 45,2681,2743
296,Machine 6,Job 46,2743,2782
