Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,22
2,Machine 1,Job 2,22,52
3,Machine 1,Job 3,52,63
4,Machine 1,Job 4,63,160
5,Machine 1,Job 5,160,215
6,Machine 1,Job 6,215,266
7,Machine 1,Job 7,266,331
8,Machine 1,Job 8,331,393
9,Machine 1,Job 9,393,413
10,Machine 1,Job 10,413,467
11,Machine 1,Job 11,467,510
12,Machine 1,Job 12,510,551
13,Machine 1,Job 13,551,552
14,Machine 1,Job 14,552,622
15,Machine 1,Job 15,622,688
16,Machine 1,Job 16,688,762
17,Machine 1,Job 17,762,828
18,Machine 1,Job 18,828,851
19,Machine 1,Job 19,851,883
20,Machine 1,Job 20,883,982
21,Machine 2,Job 1,22,70
22,Machine 2,Job 2,70,76
23,Machine 2,Job 3,76,109
24,Machine 2,Job 4,160,235
25,Machine 2,Job 5,235,237
26,Machine 2,Job 6,266,363
27,Machine 2,Job 7,363,413
28,Machine 2,Job 8,413,483
29,Machine 2,Job 9,483,546
30,Machine 2,Job 10,546,558
31,Machine 2,Job 11,558,590
32,Machine 2,Job 12,590,653
33,Machine 2,Job 13,653,669
34,Machine 2,Job 14,669,710
35,Machine 2,Job 15,710,731
36,Machine 2,Job 16,762,807
37,Machine 2,Job 17,828,898
38,Machine 2,Job 18,898,952
39,Machine 2,Job 19,952,980
40,Machine 2,Job 20,982,1016
41,Machine 3,Job 1,70,92
42,Machine 3,Job 2,92,103
43,Machine 3,Job 3,109,168
44,Machine 3,Job 4,235,270
45,Machine 3,Job 5,270,292
46,Machine 3,Job 6,363,391
47,Machine 3,Job 7,413,416
48,Machine 3,Job 8,483,487
49,Machine 3,Job 9,546,594
50,Machine 3,Job 10,594,624
51,Machine 3,Job 11,624,698
52,Machine 3,Job 12,698,700
53,Machine 3,Job 13,700,771
54,Machine 3,Job 14,771,817
55,Machine 3,Job 15,817,862
56,Machine 3,Job 16,862,901
57,Machine 3,Job 17,901,967
58,Machine 3,Job 18,967,1062
59,Machine 3,Job 19,1062,1155
60,Machine 3,Job 20,1155,1237
61,Machine 4,Job 1,92,125
62,Machine 4,Job 2,125,177
63,Machine 4,Job 3,177,272
64,Machine 4,Job 4,272,294
65,Machine 4,Job 5,294,353
66,Machine 4,Job 6,391,406
67,Machine 4,Job 7,416,432
68,Machine 4,Job 8,487,528
69,Machine 4,Job 9,594,618
70,Machine 4,Job 10,624,670
71,Machine 4,Job 11,698,783
72,Machine 4,Job 12,783,797
73,Machine 4,Job 13,797,868
74,Machine 4,Job 14,868,872
75,Machine 4,Job 15,872,928
76,Machine 4,Job 16,928,1016
77,Machine 4,Job 17,1016,1033
78,Machine 4,Job 18,1062,1073
79,Machine 4,Job 19,1155,1167
80,Machine 4,Job 20,1237,1290
81,Machine 5,Job 1,125,129
82,Machine 5,Job 2,177,229
83,Machine 5,Job 3,272,338
84,Machine 5,Job 4,338,347
85,Machine 5,Job 5,353,404
86,Machine 5,Job 6,406,423
87,Machine 5,Job 7,432,519
88,Machine 5,Job 8,528,616
89,Machine 5,Job 9,618,705
90,Machine 5,Job 10,705,783
91,Machine 5,Job 11,783,851
92,Machine 5,Job 12,851,895
93,Machine 5,Job 13,895,940
94,Machine 5,Job 14,940,985
95,Machine 5,Job 15,985,1034
96,Machine 5,Job 16,1034,1110
97,Machine 5,Job 17,1110,1141
98,Machine 5,Job 18,1141,1219
99,Machine 5,Job 19,1219,1318
100,Machine 5,Job 20,1318,1363
101,Machine 6,Job 1,129,212
102,Machine 6,Job 2,229,300
103,Machine 6,Job 3,338,366
104,Machine 6,Job 4,366,367
105,Machine 6,Job 5,404,435
106,Machine 6,Job 6,435,528
107,Machine 6,Job 7,528,621
108,Machine 6,Job 8,621,655
109,Machine 6,Job 9,705,718
110,Machine 6,Job 10,783,798
111,Machine 6,Job 11,851,912
112,Machine 6,Job 12,912,924
113,Machine 6,Job 13,940,989
114,Machine 6,Job 14,989,1000
115,Machine 6,Job 15,1034,1073
116,Machine 6,Job 16,1110,1155
117,Machine 6,Job 17,1155,1208
118,Machine 6,Job 18,1219,1297
119,Machine 6,Job 19,1318,1379
120,Machine 6,Job 20,1379,1399
121,Machine 7,Job 1,212,279
122,Machine 7,Job 2,300,365
123,Machine 7,Job 3,366,416
124,Machine 7,Job 4,416,475
125,Machine 7,Job 5,475,501
126,Machine 7,Job 6,528,624
127,Machine 7,Job 7,624,653
128,Machine 7,Job 8,655,677
129,Machine 7,Job 9,718,787
130,Machine 7,Job 10,798,820
131,Machine 7,Job 11,912,963
132,Machine 7,Job 12,963,999
133,Machine 7,Job 13,999,1082
134,Machine 7,Job 14,1082,1126
135,Machine 7,Job 15,1126,1139
136,Machine 7,Job 16,1155,1161
137,Machine 7,Job 17,1208,1295
138,Machine 7,Job 18,1297,1386
139,Machine 7,Job 19,1386,1434
140,Machine 7,Job 20,1434,1504
141,Machine 8,Job 1,279,298
142,Machine 8,Job 2,365,400
143,Machine 8,Job 3,416,450
144,Machine 8,Job 4,475,490
145,Machine 8,Job 5,501,546
146,Machine 8,Job 6,624,673
147,Machine 8,Job 7,673,727
148,Machine 8,Job 8,727,792
149,Machine 8,Job 9,792,817
150,Machine 8,Job 10,820,895
151,Machine 8,Job 11,963,1051
152,Machine 8,Job 12,1051,1069
153,Machine 8,Job 13,1082,1100
154,Machine 8,Job 14,1126,1184
155,Machine 8,Job 15,1184,1218
156,Machine 8,Job 16,1218,1222
157,Machine 8,Job 17,1295,1381
158,Machine 8,Job 18,1386,1465
