Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,40
2,Machine 1,Job 2,40,51
3,Machine 1,Job 3,51,66
4,Machine 1,Job 4,66,79
5,Machine 1,Job 5,79,109
6,Machine 1,Job 6,109,114
7,Machine 1,Job 7,114,119
8,Machine 1,Job 8,119,127
9,Machine 1,Job 9,127,184
10,Machine 1,Job 10,184,188
11,Machine 1,Job 11,188,250
12,Machine 1,Job 12,250,264
13,Machine 1,Job 13,264,282
14,Machine 1,Job 14,282,309
15,Machine 1,Job 15,309,330
16,Machine 1,Job 16,330,355
17,Machine 1,Job 17,355,388
18,Machine 1,Job 18,388,455
19,Machine 1,Job 19,455,495
20,Machine 1,Job 20,495,502
21,Machine 1,Job 21,502,591
22,Machine 1,Job 22,591,592
23,Machine 1,Job 23,592,606
24,Machine 1,Job 24,606,619
25,Machine 1,Job 25,619,627
26,Machine 1,Job 26,627,680
27,Machine 1,Job 27,680,704
28,Machine 1,Job 28,704,789
29,Machine 1,Job 29,789,801
30,Machine 1,Job 30,801,860
31,Machine 1,Job 31,860,888
32,Machine 1,Job 32,888,931
33,Machine 1,Job 33,931,967
34,Machine 1,Job 34,967,1031
35,Machine 1,Job 35,1031,1119
36,Machine 1,Job 36,1119,1196
37,Machine 1,Job 37,1196,1254
38,Machine 1,Job 38,1254,1335
39,Machine 1,Job 39,1335,1388
40,Machine 1,Job 40,1388,1453
41,Machine 1,Job 41,1453,1466
42,Machine 1,Job 42,1466,1553
43,Machine 1,Job 43,1553,1576
44,Machine 1,Job 44,1576,1584
45,Machine 1,Job 45,1584,1588
46,Machine 1,Job 46,1588,1611
47,Machine 1,Job 47,1611,1706
48,Machine 1,Job 48,1706,1716
49,Machine 1,Job 49,1716,1770
50,Machine 1,Job 50,1770,1771
51,Machine 1,Job 51,1771,1825
52,Machine 1,Job 52,1825,1841
53,Machine 1,Job 53,1841,1873
54,Machine 1,Job 54,1873,1879
55,Machine 1,Job 55,1879,1940
56,Machine 1,Job 56,1940,1943
