Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,5
2,Machine 1,Job 2,5,37
3,Machine 1,Job 3,37,41
4,Machine 1,Job 4,41,96
5,Machine 1,Job 5,96,113
6,Machine 1,Job 6,113,129
7,Machine 1,Job 7,129,198
8,Machine 1,Job 8,198,244
9,Machine 1,Job 9,244,279
10,Machine 1,Job 10,279,281
11,Machine 1,Job 11,281,294
12,Machine 1,Job 12,294,341
13,Machine 1,Job 13,341,343
14,Machine 1,Job 14,343,401
15,Machine 1,Job 15,401,409
16,Machine 1,Job 16,409,448
17,Machine 1,Job 17,448,455
18,Machine 1,Job 18,455,511
19,Machine 1,Job 19,511,558
20,Machine 1,Job 20,558,642
21,Machine 1,Job 21,642,701
22,Machine 1,Job 22,701,770
23,Machine 1,Job 23,770,839
24,Machine 1,Job 24,839,904
25,Machine 1,Job 25,904,992
26,Machine 1,Job 26,992,1083
27,Machine 1,Job 27,1083,1112
28,Machine 1,Job 28,1112,1161
29,Machine 1,Job 29,1161,1234
30,Machine 1,Job 30,1234,1327
31,Machine 1,Job 31,1327,1406
32,Machine 1,Job 32,1406,1492
33,Machine 1,Job 33,1492,1573
34,Machine 1,Job 34,1573,1630
35,Machine 1,Job 35,1630,1712
36,Machine 1,Job 36,1712,1775
37,Machine 1,Job 37,1775,1806
38,Machine 1,Job 38,1806,1892
39,Machine 1,Job 39,1892,1913
40,Machine 1,Job 40,1913,1953
41,Machine 1,Job 41,1953,2002
42,Machine 1,Job 42,2002,2057
43,Machine 1,Job 43,2057,2116
44,Machine 1,Job 44,2116,2171
45,Machine 1,Job 45,2171,2177
46,Machine 1,Job 46,2177,2264
47,Machine 1,Job 47,2264,2359
48,Machine 1,Job 48,2359,2411
49,Machine 1,Job 49,2411,2485
50,Machine 1,Job 50,2485,2544
51,Machine 1,Job 51,2544,2565
52,Machine 1,Job 52,2565,2606
53,Machine 1,Job 53,2606,2686
54,Machine 1,Job 54,2686,2770
55,Machine 1,Job 55,2770,2791
56,Machine 1,Job 56,2791,2815
57,Machine 1,Job 57,2815,2891
58,Machine 1,Job 58,2891,2933
59,Machine 1,Job 59,2933,3032
60,Machine 1,Job 60,3032,3053
61,Machine 1,Job 61,3053,3073
62,Machine 1,Job 62,3073,3086
63,Machine 1,Job 63,3086,3140
64,Machine 1,Job 64,3140,3188
65,Machine 1,Job 65,3188,3248
66,Machine 1,Job 66,3248,3338
67,Machine 1,Job 67,3338,3388
68,Machine 1,Job 68,3388,3476
69,Machine 1,Job 69,3476,3547
70,Machine 1,Job 70,3547,3551
71,Machine 1,Job 71,3551,3630
72,Machine 1,Job 72,3630,3663
73,Machine 1,Job 73,3663,3709
74,Machine 1,Job 74,3709,3754
75,Machine 1,Job 75,3754,3797
76,Machine 1,Job 76,3797,3828
77,Machine 1,Job 77,3828,3879
78,Machine 1,Job 78,3879,3916
79,Machine 1,Job 79,3916,4008
80,Machine 1,Job 80,4008,4053
81,Machine 1,Job 81,4053,4089
82,Machine 1,Job 82,4089,4093
83,Machine 1,Job 83,4093,4107
84,Machine 1,Job 84,4107,4110
85,Machine 1,Job 85,4110,4201
86,Machine 1,Job 86,4201,4276
87,Machine 1,Job 87,4276,4323
88,Machine 1,Job 88,4323,4330
89,Machine 1,Job 89,4330,4332
90,Machine 1,Job 90,4332,4395
91,Machine 1,Job 91,4395,4407
92,Machine 1,Job 92,4407,4481
93,Machine 1,Job 93,4481,4521
94,Machine 1,Job 94,4521,4591
95,Machine 1,Job 95,4591,4603
96,Machine 1,Job 96,4603,4626
97,Machine 1,Job 97,4626,4661
98,Machine 1,Job 98,4661,4673
99,Machine 1,Job 99,4673,4728
100,Machine 1,Job 100,4728,4749
101,Machine 2,Job 1,5,37
102,Machine 2,Job 2,37,75
103,Machine 2,Job 3,75,129
104,Machine 2,Job 4,129,135
105,Machine 2,Job 5,135,146
106,Machine 2,Job 6,146,226
107,Machine 2,Job 7,226,230
108,Machine 2,Job 8,244,280
109,Machine 2,Job 9,280,302
110,Machine 2,Job 10,302,342
111,Machine 2,Job 11,342,384
112,Machine 2,Job 12,384,421
113,Machine 2,Job 13,421,473
114,Machine 2,Job 14,473,530
115,Machine 2,Job 15,530,584
116,Machine 2,Job 16,584,626
117,Machine 2,Job 17,626,706
118,Machine 2,Job 18,706,762
119,Machine 2,Job 19,762,849
120,Machine 2,Job 20,849,878
121,Machine 2,Job 21,878,962
122,Machine 2,Job 22,962,1010
123,Machine 2,Job 23,1010,1097
124,Machine 2,Job 24,1097,1183
125,Machine 2,Job 25,1183,1219
126,Machine 2,Job 26,1219,1254
127,Machine 2,Job 27,1254,1343
128,Machine 2,Job 28,1343,1413
129,Machine 2,Job 29,1413,1418
130,Machine 2,Job 30,1418,1509
131,Machine 2,Job 31,1509,1540
132,Machine 2,Job 32,1540,1581
133,Machine 2,Job 33,1581,1650
134,Machine 2,Job 34,1650,1721
135,Machine 2,Job 35,1721,1768
136,Machine 2,Job 36,1775,1867
137,Machine 2,Job 37,1867,1952
138,Machine 2,Job 38,1952,1990
139,Machine 2,Job 39,1990,2088
