Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,3
2,Machine 1,Job 2,3,54
3,Machine 1,Job 3,54,73
4,Machine 1,Job 4,73,109
5,Machine 1,Job 5,109,124
6,Machine 1,Job 6,124,149
7,Machine 1,Job 7,149,230
8,Machine 1,Job 8,230,234
9,Machine 1,Job 9,234,295
10,Machine 1,Job 10,295,313
11,Machine 1,Job 11,313,396
12,Machine 1,Job 12,396,444
13,Machine 1,Job 13,444,466
14,Machine 1,Job 14,466,540
15,Machine 1,Job 15,540,605
16,Machine 1,Job 16,605,689
17,Machine 1,Job 17,689,763
18,Machine 1,Job 18,763,833
19,Machine 1,Job 19,833,915
20,Machine 1,Job 20,915,970
21,Machine 2,Job 1,3,20
22,Machine 2,Job 2,54,63
23,Machine 2,Job 3,73,134
24,Machine 2,Job 4,134,162
25,Machine 2,Job 5,162,224
26,Machine 2,Job 6,224,277
27,Machine 2,Job 7,277,344
28,Machine 2,Job 8,344,403
29,Machine 2,Job 9,403,464
30,Machine 2,Job 10,464,483
31,Machine 2,Job 11,483,485
32,Machine 2,Job 12,485,565
33,Machine 2,Job 13,565,617
34,Machine 2,Job 14,617,677
35,Machine 2,Job 15,677,758
36,Machine 2,Job 16,758,813
37,Machine 2,Job 17,813,824
38,Machine 2,Job 18,833,910
39,Machine 2,Job 19,915,1006
40,Machine 2,Job 20,1006,1092
41,Machine 3,Job 1,20,25
42,Machine 3,Job 2,63,87
43,Machine 3,Job 3,134,138
44,Machine 3,Job 4,162,219
45,Machine 3,Job 5,224,303
46,Machine 3,Job 6,303,353
47,Machine 3,Job 7,353,412
48,Machine 3,Job 8,412,437
49,Machine 3,Job 9,464,502
50,Machine 3,Job 10,502,516
51,Machine 3,Job 11,516,606
52,Machine 3,Job 12,606,652
53,Machine 3,Job 13,652,688
54,Machine 3,Job 14,688,786
55,Machine 3,Job 15,786,867
56,Machine 3,Job 16,867,906
57,Machine 3,Job 17,906,968
58,Machine 3,Job 18,968,987
59,Machine 3,Job 19,1006,1104
60,Machine 3,Job 20,1104,1153
61,Machine 4,Job 1,25,120
62,Machine 4,Job 2,120,127
63,Machine 4,Job 3,138,200
64,Machine 4,Job 4,219,294
65,Machine 4,Job 5,303,344
66,Machine 4,Job 6,353,385
67,Machine 4,Job 7,412,475
68,Machine 4,Job 8,475,573
69,Machine 4,Job 9,573,597
70,Machine 4,Job 10,597,649
71,Machine 4,Job 11,649,705
72,Machine 4,Job 12,705,760
73,Machine 4,Job 13,760,857
74,Machine 4,Job 14,857,911
75,Machine 4,Job 15,911,968
76,Machine 4,Job 16,968,997
77,Machine 4,Job 17,997,1016
78,Machine 4,Job 18,1016,1024
79,Machine 4,Job 19,1104,1195
80,Machine 4,Job 20,1195,1251
81,Machine 5,Job 1,120,146
82,Machine 5,Job 2,146,236
83,Machine 5,Job 3,236,323
84,Machine 5,Job 4,323,384
85,Machine 5,Job 5,384,449
86,Machine 5,Job 6,449,544
87,Machine 5,Job 7,544,585
88,Machine 5,Job 8,585,628
89,Machine 5,Job 9,628,667
90,Machine 5,Job 10,667,731
91,Machine 5,Job 11,731,762
92,Machine 5,Job 12,762,860
93,Machine 5,Job 13,860,896
94,Machine 5,Job 14,911,996
95,Machine 5,Job 15,996,1078
