Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,5
2,Machine 1,Job 2,5,9
3,Machine 1,Job 3,9,66
4,Machine 1,Job 4,66,80
5,Machine 1,Job 5,80,102
6,Machine 1,Job 6,102,189
7,Machine 1,Job 7,189,203
8,Machine 1,Job 8,203,253
9,Machine 1,Job 9,253,269
10,Machine 1,Job 10,269,301
11,Machine 1,Job 11,301,355
12,Machine 1,Job 12,355,445
13,Machine 1,Job 13,445,484
14,Machine 1,Job 14,484,568
15,Machine 1,Job 15,568,598
16,Machine 1,Job 16,598,680
17,Machine 1,Job 17,680,730
18,Machine 1,Job 18,730,798
19,Machine 1,Job 19,798,826
20,Machine 1,Job 20,826,851
21,Machine 1,Job 21,851,877
22,Machine 1,Job 22,877,901
23,Machine 1,Job 23,901,972
24,Machine 1,Job 24,972,1064
25,Machine 1,Job 25,1064,1146
26,Machine 1,Job 26,1146,1219
27,Machine 1,Job 27,1219,1294
28,Machine 1,Job 28,1294,1310
29,Machine 1,Job 29,1310,1407
30,Machine 1,Job 30,1407,1480
31,Machine 1,Job 31,1480,1482
32,Machine 1,Job 32,1482,1539
33,Machine 1,Job 33,1539,1625
34,Machine 1,Job 34,1625,1719
35,Machine 1,Job 35,1719,1766
36,Machine 1,Job 36,1766,1851
37,Machine 1,Job 37,1851,1864
38,Machine 1,Job 38,1864,1900
39,Machine 1,Job 39,1900,1999
40,Machine 1,Job 40,1999,2074
41,Machine 1,Job 41,2074,2113
42,Machine 1,Job 42,2113,2204
43,Machine 1,Job 43,2204,2276
44,Machine 1,Job 44,2276,2313
45,Machine 1,Job 45,2313,2392
46,Machine 1,Job 46,2392,2490
47,Machine 1,Job 47,2490,2545
48,Machine 1,Job 48,2545,2551
49,Machine 1,Job 49,2551,2584
50,Machine 1,Job 50,2584,2634
51,Machine 2,Job 1,5,45
52,Machine 2,Job 2,45,50
53,Machine 2,Job 3,66,89
54,Machine 2,Job 4,89,156
55,Machine 2,Job 5,156,165
56,Machine 2,Job 6,189,195
57,Machine 2,Job 7,203,227
58,Machine 2,Job 8,253,296
59,Machine 2,Job 9,296,320
60,Machine 2,Job 10,320,409
61,Machine 2,Job 11,409,506
62,Machine 2,Job 12,506,570
63,Machine 2,Job 13,570,632
64,Machine 2,Job 14,632,654
65,Machine 2,Job 15,654,716
66,Machine 2,Job 16,716,734
67,Machine 2,Job 17,734,800
68,Machine 2,Job 18,800,806
69,Machine 2,Job 19,826,867
70,Machine 2,Job 20,867,944
71,Machine 2,Job 21,944,1014
72,Machine 2,Job 22,1014,1069
73,Machine 2,Job 23,1069,1144
74,Machine 2,Job 24,1144,1230
75,Machine 2,Job 25,1230,1264
76,Machine 2,Job 26,1264,1290
77,Machine 2,Job 27,1294,1359
78,Machine 2,Job 28,1359,1404
79,Machine 2,Job 29,1407,1493
80,Machine 2,Job 30,1493,1517
81,Machine 2,Job 31,1517,1594
82,Machine 2,Job 32,1594,1639
83,Machine 2,Job 33,1639,1683
84,Machine 2,Job 34,1719,1805
85,Machine 2,Job 35,1805,1829
86,Machine 2,Job 36,1851,1934
87,Machine 2,Job 37,1934,2007
88,Machine 2,Job 38,2007,2040
89,Machine 2,Job 39,2040,2129
90,Machine 2,Job 40,2129,2166
91,Machine 2,Job 41,2166,2246
92,Machine 2,Job 42,2246,2253
93,Machine 2,Job 43,2276,2361
94,Machine 2,Job 44,2361,2420
95,Machine 2,Job 45,2420,2439
96,Machine 2,Job 46,2490,2495
97,Machine 2,Job 47,2545,2641
98,Machine 2,Job 48,2641,2664
99,Machine 2,Job 49,2664,2738
100,Machine 2,Job 50,2738,2793
101,Machine 3,Job 1,45,52
102,Machine 3,Job 2,52,108
103,Machine 3,Job 3,108,136
104,Machine 3,Job 4,156,183
105,Machine 3,Job 5,183,206
106,Machine 3,Job 6,206,294
107,Machine 3,Job 7,294,385
108,Machine 3,Job 8,385,446
109,Machine 3,Job 9,446,485
110,Machine 3,Job 10,485,488
111,Machine 3,Job 11,506,581
112,Machine 3,Job 12,581,598
113,Machine 3,Job 13,632,708
114,Machine 3,Job 14,708,776
115,Machine 3,Job 15,776,798
116,Machine 3,Job 16,798,821
117,Machine 3,Job 17,821,877
118,Machine 3,Job 18,877,941
119,Machine 3,Job 19,941,1025
120,Machine 3,Job 20,1025,1027
121,Machine 3,Job 21,1027,1107
122,Machine 3,Job 22,1107,1134
123,Machine 3,Job 23,1144,1151
124,Machine 3,Job 24,1230,1299
125,Machine 3,Job 25,1299,1377
126,Machine 3,Job 26,1377,1476
127,Machine 3,Job 27,1476,1546
128,Machine 3,Job 28,1546,1582
129,Machine 3,Job 29,1582,1617
130,Machine 3,Job 30,1617,1662
131,Machine 3,Job 31,1662,1681
132,Machine 3,Job 32,1681,1777
133,Machine 3,Job 33,1777,1870
134,Machine 3,Job 34,1870,1878
135,Machine 3,Job 35,1878,1953
136,Machine 3,Job 36,1953,1975
137,Machine 3,Job 37,2007,2025
138,Machine 3,Job 38,2040,2079
139,Machine 3,Job 39,2129,2221
140,Machine 3,Job 40,2221,2319
141,Machine 3,Job 41,2319,2348
142,Machine 3,Job 42,2348,2426
143,Machine 3,Job 43,2426,2510
144,Machine 3,Job 44,2510,2595
145,Machine 3,Job 45,2595,2638
146,Machine 3,Job 46,2638,2682
147,Machine 3,Job 47,2682,2769
148,Machine 3,Job 48,2769,2865
149,Machine 3,Job 49,2865,2962
150,Machine 3,Job 50,2962,3052
151,Machine 4,Job 1,52,53
152,Machine 4,Job 2,108,181
153,Machine 4,Job 3,181,215
154,Machine 4,Job 4,215,223
155,Machine 4,Job 5,223,258
156,Machine 4,Job 6,294,375
157,Machine 4,Job 7,385,387
158,Machine 4,Job 8,446,468
159,Machine 4,Job 9,485,497
160,Machine 4,Job 10,497,592
161,Machine 4,Job 11,592,652
162,Machine 4,Job 12,652,691
163,Machine 4,Job 13,708,787
164,Machine 4,Job 14,787,799
165,Machine 4,Job 15,799,868
166,Machine 4,Job 16,868,907
167,Machine 4,Job 17,907,984
168,Machine 4,Job 18,984,1001
169,Machine 4,Job 19,1025,1041
170,Machine 4,Job 20,1041,1043
171,Machine 4,Job 21,1107,1133
172,Machine 4,Job 22,1134,1137
173,Machine 4,Job 23,1151,1241
174,Machine 4,Job 24,1299,1333
175,Machine 4,Job 25,1377,1439
176,Machine 4,Job 26,1476,1483
177,Machine 4,Job 27,1546,1586
178,Machine 4,Job 28,1586,1660
179,Machine 4,Job 29,1660,1705
180,Machine 4,Job 30,1705,1771
181,Machine 4,Job 31,1771,1818
182,Machine 4,Job 32,1818,1845
183,Machine 4,Job 33,1870,1883
184,Machine 4,Job 34,1883,1964
185,Machine 4,Job 35,1964,2051
186,Machine 4,Job 36,2051,2142
187,Machine 4,Job 37,2142,2155
188,Machine 4,Job 38,2155,2175
189,Machine 4,Job 39,2221,2249
190,Machine 4,Job 40,2319,2359
191,Machine 4,Job 41,2359,2413
192,Machine 4,Job 42,2426,2456
193,Machine 4,Job 43,2510,2553
194,Machine 4,Job 44,2595,2601
195,Machine 4,Job 45,2638,2726
196,Machine 4,Job 46,2726,2802
197,Machine 4,Job 47,2802,2840
198,Machine 4,Job 48,2865,2933
199,Machine 4,Job 49,2962,3025
200,Machine 4,Job 50,3052,3147
201,Machine 5,Job 1,53,74
202,Machine 5,Job 2,181,204
203,Machine 5,Job 3,215,247
204,Machine 5,Job 4,247,332
205,Machine 5,Job 5,332,428
206,Machine 5,Job 6,428,432
207,Machine 5,Job 7,432,440
208,Machine 5,Job 8,468,513
209,Machine 5,Job 9,513,592
210,Machine 5,Job 10,592,618
211,Machine 5,Job 11,652,669
212,Machine 5,Job 12,691,733
213,Machine 5,Job 13,787,814
214,Machine 5,Job 14,814,908
215,Machine 5,Job 15,908,915
216,Machine 5,Job 16,915,999
217,Machine 5,Job 17,999,1002
218,Machine 5,Job 18,1002,1081
219,Machine 5,Job 19,1081,1096
220,Machine 5,Job 20,1096,1182
221,Machine 5,Job 21,1182,1279
222,Machine 5,Job 22,1279,1292
223,Machine 5,Job 23,1292,1356
224,Machine 5,Job 24,1356,1423
225,Machine 5,Job 25,1439,1499
226,Machine 5,Job 26,1499,1504
227,Machine 5,Job 27,1586,1618
228,Machine 5,Job 28,1660,1699
229,Machine 5,Job 29,1705,1757
230,Machine 5,Job 30,1771,1820
231,Machine 5,Job 31,1820,1899
232,Machine 5,Job 32,1899,1974
233,Machine 5,Job 33,1974,1992
234,Machine 5,Job 34,1992,2042
235,Machine 5,Job 35,2051,2067
236,Machine 5,Job 36,2142,2236
237,Machine 5,Job 37,2236,2241
238,Machine 5,Job 38,2241,2254
239,Machine 5,Job 39,2254,2334
240,Machine 5,Job 40,2359,2372
241,Machine 5,Job 41,2413,2472
242,Machine 5,Job 42,2472,2488
243,Machine 5,Job 43,2553,2620
244,Machine 5,Job 44,2620,2710
245,Machine 5,Job 45,2726,2755
246,Machine 5,Job 46,2802,2861
247,Machine 5,Job 47,2861,2869
248,Machine 5,Job 48,2933,3031
249,Machine 5,Job 49,3031,3035
250,Machine 5,Job 50,3147,3165
251,Machine 6,Job 1,74,81
252,Machine 6,Job 2,204,248
253,Machine 6,Job 3,248,310
254,Machine 6,Job 4,332,414
255,Machine 6,Job 5,428,443
256,Machine 6,Job 6,443,465
257,Machine 6,Job 7,465,509
258,Machine 6,Job 8,513,567
259,Machine 6,Job 9,592,637
260,Machine 6,Job 10,637,718
261,Machine 6,Job 11,718,794
262,Machine 6,Job 12,794,807
263,Machine 6,Job 13,814,908
264,Machine 6,Job 14,908,934
265,Machine 6,Job 15,934,997
266,Machine 6,Job 16,999,1032
267,Machine 6,Job 17,1032,1117
268,Machine 6,Job 18,1117,1164
269,Machine 6,Job 19,1164,1252
