Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,6
2,Machine 1,Job 2,6,53
3,Machine 1,Job 3,53,85
4,Machine 1,Job 4,85,105
5,Machine 1,Job 5,105,136
6,Machine 1,Job 6,136,190
7,Machine 1,Job 7,190,195
8,Machine 1,Job 8,195,289
9,Machine 1,Job 9,289,347
10,Machine 1,Job 10,347,354
11,Machine 1,Job 11,354,397
12,Machine 1,Job 12,397,416
13,Machine 1,Job 13,416,489
14,Machine 1,Job 14,489,540
15,Machine 1,Job 15,540,576
16,Machine 1,Job 16,576,651
17,Machine 1,Job 17,651,733
18,Machine 1,Job 18,733,764
19,Machine 1,Job 19,764,813
20,Machine 1,Job 20,813,858
21,Machine 2,Job 1,6,49
22,Machine 2,Job 2,53,94
23,Machine 2,Job 3,94,115
24,Machine 2,Job 4,115,127
25,Machine 2,Job 5,136,188
26,Machine 2,Job 6,190,251
27,Machine 2,Job 7,251,323
28,Machine 2,Job 8,323,326
29,Machine 2,Job 9,347,405
30,Machine 2,Job 10,405,460
31,Machine 2,Job 11,460,478
32,Machine 2,Job 12,478,496
33,Machine 2,Job 13,496,523
34,Machine 2,Job 14,540,602
35,Machine 2,Job 15,602,603
36,Machine 2,Job 16,651,718
37,Machine 2,Job 17,733,749
38,Machine 2,Job 18,764,851
39,Machine 2,Job 19,851,926
40,Machine 2,Job 20,926,1009
41,Machine 3,Job 1,49,77
42,Machine 3,Job 2,94,125
43,Machine 3,Job 3,125,151
44,Machine 3,Job 4,151,158
45,Machine 3,Job 5,188,265
46,Machine 3,Job 6,265,274
47,Machine 3,Job 7,323,400
48,Machine 3,Job 8,400,439
49,Machine 3,Job 9,439,443
50,Machine 3,Job 10,460,527
51,Machine 3,Job 11,527,550
52,Machine 3,Job 12,550,635
53,Machine 3,Job 13,635,720
54,Machine 3,Job 14,720,739
55,Machine 3,Job 15,739,820
56,Machine 3,Job 16,820,872
57,Machine 3,Job 17,872,917
58,Machine 3,Job 18,917,938
59,Machine 3,Job 19,938,1028
60,Machine 3,Job 20,1028,1114
61,Machine 4,Job 1,77,160
62,Machine 4,Job 2,160,203
63,Machine 4,Job 3,203,232
64,Machine 4,Job 4,232,324
65,Machine 4,Job 5,324,362
66,Machine 4,Job 6,362,393
67,Machine 4,Job 7,400,442
68,Machine 4,Job 8,442,443
69,Machine 4,Job 9,443,480
70,Machine 4,Job 10,527,606
71,Machine 4,Job 11,606,698
72,Machine 4,Job 12,698,742
73,Machine 4,Job 13,742,793
74,Machine 4,Job 14,793,796
75,Machine 4,Job 15,820,886
76,Machine 4,Job 16,886,894
77,Machine 4,Job 17,917,1002
78,Machine 4,Job 18,1002,1091
79,Machine 4,Job 19,1091,1096
80,Machine 4,Job 20,1114,1117
81,Machine 5,Job 1,160,210
82,Machine 5,Job 2,210,222
83,Machine 5,Job 3,232,283
84,Machine 5,Job 4,324,332
85,Machine 5,Job 5,362,366
86,Machine 5,Job 6,393,400
87,Machine 5,Job 7,442,536
88,Machine 5,Job 8,536,599
89,Machine 5,Job 9,599,657
90,Machine 5,Job 10,657,688
91,Machine 5,Job 11,698,794
92,Machine 5,Job 12,794,821
93,Machine 5,Job 13,821,854
94,Machine 5,Job 14,854,865
95,Machine 5,Job 15,886,893
96,Machine 5,Job 16,894,948
97,Machine 5,Job 17,1002,1027
98,Machine 5,Job 18,1091,1152
99,Machine 5,Job 19,1152,1159
100,Machine 5,Job 20,1159,1174
101,Machine 6,Job 1,210,229
102,Machine 6,Job 2,229,300
103,Machine 6,Job 3,300,357
104,Machine 6,Job 4,357,405
105,Machine 6,Job 5,405,445
106,Machine 6,Job 6,445,514
107,Machine 6,Job 7,536,588
108,Machine 6,Job 8,599,685
109,Machine 6,Job 9,685,724
110,Machine 6,Job 10,724,763
111,Machine 6,Job 11,794,830
112,Machine 6,Job 12,830,854
113,Machine 6,Job 13,854,862
114,Machine 6,Job 14,865,942
115,Machine 6,Job 15,942,1024
116,Machine 6,Job 16,1024,1106
117,Machine 6,Job 17,1106,1191
118,Machine 6,Job 18,1191,1213
119,Machine 6,Job 19,1213,1219
120,Machine 6,Job 20,1219,1227
121,Machine 7,Job 1,229,314
122,Machine 7,Job 2,314,400
123,Machine 7,Job 3,400,474
124,Machine 7,Job 4,474,490
125,Machine 7,Job 5,490,540
126,Machine 7,Job 6,540,598
127,Machine 7,Job 7,598,696
128,Machine 7,Job 8,696,740
129,Machine 7,Job 9,740,779
130,Machine 7,Job 10,779,821
131,Machine 7,Job 11,830,855
132,Machine 7,Job 12,855,879
133,Machine 7,Job 13,879,974
134,Machine 7,Job 14,974,1032
135,Machine 7,Job 15,1032,1087
136,Machine 7,Job 16,1106,1185
137,Machine 7,Job 17,1191,1235
138,Machine 7,Job 18,1235,1248
139,Machine 7,Job 19,1248,1261
140,Machine 7,Job 20,1261,1334
141,Machine 8,Job 1,314,326
142,Machine 8,Job 2,400,470
143,Machine 8,Job 3,474,496
144,Machine 8,Job 4,496,541
145,Machine 8,Job 5,541,570
146,Machine 8,Job 6,598,686
147,Machine 8,Job 7,696,709
148,Machine 8,Job 8,740,759
149,Machine 8,Job 9,779,822
150,Machine 8,Job 10,822,835
151,Machine 8,Job 11,855,937
152,Machine 8,Job 12,937,977
153,Machine 8,Job 13,977,980
154,Machine 8,Job 14,1032,1096
155,Machine 8,Job 15,1096,1173
156,Machine 8,Job 16,1185,1259
157,Machine 8,Job 17,1259,1276
158,Machine 8,Job 18,1276,1278
159,Machine 8,Job 19,1278,1282
160,Machine 8,Job 20,1334,1340
161,Machine 9,Job 1,326,394
162,Machine 9,Job 2,470,485
163,Machine 9,Job 3,496,542
164,Machine 9,Job 4,542,637
165,Machine 9,Job 5,637,725
166,Machine 9,Job 6,725,733
167,Machine 9,Job 7,733,780
168,Machine 9,Job 8,780,835
169,Machine 9,Job 9,835,903
170,Machine 9,Job 10,903,977
171,Machine 9,Job 11,977,1023
172,Machine 9,Job 12,1023,1090
173,Machine 9,Job 13,1090,1132
174,Machine 9,Job 14,1132,1206
175,Machine 9,Job 15,1206,1273
176,Machine 9,Job 16,1273,1286
177,Machine 9,Job 17,1286,1289
178,Machine 9,Job 18,1289,1325
179,Machine 9,Job 19,1325,1365
180,Machine 9,Job 20,1365,1420
181,Machine 10,Job 1,394,460
182,Machine 10,Job 2,485,517
183,Machine 10,Job 3,542,592
184,Machine 10,Job 4,637,678
185,Machine 10,Job 5,725,738
186,Machine 10,Job 6,738,765
187,Machine 10,Job 7,780,866
188,Machine 10,Job 8,866,933
189,Machine 10,Job 9,933,1012
190,Machine 10,Job 10,1012,1054
191,Machine 10,Job 11,1054,1120
192,Machine 10,Job 12,1120,1139
193,Machine 10,Job 13,1139,1231
194,Machine 10,Job 14,1231,1261
195,Machine 10,Job 15,1273,1302
196,Machine 10,Job 16,1302,1320
197,Machine 10,Job 17,1320,1350
198,Machine 10,Job 18,1350,1377
199,Machine 10,Job 19,1377,1417
200,Machine 10,Job 20,1420,1428
