Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,18
2,Machine 1,Job 2,18,19
3,Machine 1,Job 3,19,29
4,Machine 1,Job 4,29,50
5,Machine 1,Job 5,50,99
6,Machine 1,Job 6,99,164
7,Machine 1,Job 7,164,244
8,Machine 1,Job 8,244,323
9,Machine 1,Job 9,323,400
10,Machine 1,Job 10,400,435
11,Machine 1,Job 11,435,528
12,Machine 1,Job 12,528,612
13,Machine 1,Job 13,612,667
14,Machine 1,Job 14,667,704
15,Machine 1,Job 15,704,789
16,Machine 1,Job 16,789,838
17,Machine 1,Job 17,838,853
18,Machine 1,Job 18,853,917
19,Machine 1,Job 19,917,996
20,Machine 1,Job 20,996,1042
21,Machine 2,Job 1,18,25
22,Machine 2,Job 2,25,49
23,Machine 2,Job 3,49,75
24,Machine 2,Job 4,75,161
25,Machine 2,Job 5,161,214
26,Machine 2,Job 6,214,279
27,Machine 2,Job 7,279,373
28,Machine 2,Job 8,373,424
29,Machine 2,Job 9,424,513
30,Machine 2,Job 10,513,557
31,Machine 2,Job 11,557,611
32,Machine 2,Job 12,612,686
33,Machine 2,Job 13,686,744
34,Machine 2,Job 14,744,784
35,Machine 2,Job 15,789,811
36,Machine 2,Job 16,838,841
37,Machine 2,Job 17,853,912
38,Machine 2,Job 18,917,1000
39,Machine 2,Job 19,1000,1055
40,Machine 2,Job 20,1055,1074
41,Machine 3,Job 1,25,51
42,Machine 3,Job 2,51,106
43,Machine 3,Job 3,106,187
44,Machine 3,Job 4,187,276
45,Machine 3,Job 5,276,364
46,Machine 3,Job 6,364,375
47,Machine 3,Job 7,375,398
48,Machine 3,Job 8,424,479
49,Machine 3,Job 9,513,605
50,Machine 3,Job 10,605,646
51,Machine 3,Job 11,646,659
52,Machine 3,Job 12,686,765
53,Machine 3,Job 13,765,781
54,Machine 3,Job 14,784,837
55,Machine 3,Job 15,837,839
56,Machine 3,Job 16,841,901
57,Machine 3,Job 17,912,927
58,Machine 3,Job 18,1000,1017
59,Machine 3,Job 19,1055,1114
60,Machine 3,Job 20,1114,1211
61,Machine 4,Job 1,51,68
62,Machine 4,Job 2,106,197
63,Machine 4,Job 3,197,270
64,Machine 4,Job 4,276,277
65,Machine 4,Job 5,364,411
66,Machine 4,Job 6,411,454
67,Machine 4,Job 7,454,512
68,Machine 4,Job 8,512,537
69,Machine 4,Job 9,605,617
70,Machine 4,Job 10,646,717
71,Machine 4,Job 11,717,772
72,Machine 4,Job 12,772,796
73,Machine 4,Job 13,796,812
74,Machine 4,Job 14,837,926
75,Machine 4,Job 15,926,993
76,Machine 4,Job 16,993,1005
77,Machine 4,Job 17,1005,1051
78,Machine 4,Job 18,1051,1054
79,Machine 4,Job 19,1114,1208
80,Machine 4,Job 20,1211,1212
81,Machine 5,Job 1,68,155
82,Machine 5,Job 2,197,269
83,Machine 5,Job 3,270,318
84,Machine 5,Job 4,318,413
85,Machine 5,Job 5,413,432
86,Machine 5,Job 6,454,481
87,Machine 5,Job 7,512,598
88,Machine 5,Job 8,598,647
89,Machine 5,Job 9,647,721
90,Machine 5,Job 10,721,792
91,Machine 5,Job 11,792,807
92,Machine 5,Job 12,807,901
93,Machine 5,Job 13,901,949
94,Machine 5,Job 14,949,1008
95,Machine 5,Job 15,1008,1049
96,Machine 5,Job 16,1049,1124
97,Machine 5,Job 17,1124,1184
98,Machine 5,Job 18,1184,1278
99,Machine 5,Job 19,1278,1366
100,Machine 5,Job 20,1366,1381
101,Machine 6,Job 1,155,187
102,Machine 6,Job 2,269,301
103,Machine 6,Job 3,318,319
104,Machine 6,Job 4,413,464
105,Machine 6,Job 5,464,525
106,Machine 6,Job 6,525,559
107,Machine 6,Job 7,598,655
108,Machine 6,Job 8,655,753
109,Machine 6,Job 9,753,772
110,Machine 6,Job 10,792,864
111,Machine 6,Job 11,864,895
112,Machine 6,Job 12,901,938
113,Machine 6,Job 13,949,1018
114,Machine 6,Job 14,1018,1098
115,Machine 6,Job 15,1098,1164
116,Machine 6,Job 16,1164,1195
117,Machine 6,Job 17,1195,1242
118,Machine 6,Job 18,1278,1316
119,Machine 6,Job 19,1366,1367
120,Machine 6,Job 20,1381,1443
121,Machine 7,Job 1,187,196
122,Machine 7,Job 2,301,327
123,Machine 7,Job 3,327,344
124,Machine 7,Job 4,464,560
125,Machine 7,Job 5,560,638
126,Machine 7,Job 6,638,685
127,Machine 7,Job 7,685,765
128,Machine 7,Job 8,765,772
129,Machine 7,Job 9,772,831
130,Machine 7,Job 10,864,902
131,Machine 7,Job 11,902,965
132,Machine 7,Job 12,965,1040
133,Machine 7,Job 13,1040,1134
134,Machine 7,Job 14,1134,1176
135,Machine 7,Job 15,1176,1183
136,Machine 7,Job 16,1195,1265
137,Machine 7,Job 17,1265,1306
138,Machine 7,Job 18,1316,1326
139,Machine 7,Job 19,1367,1432
140,Machine 7,Job 20,1443,1490
141,Machine 8,Job 1,196,222
142,Machine 8,Job 2,327,338
143,Machine 8,Job 3,344,412
144,Machine 8,Job 4,560,645
145,Machine 8,Job 5,645,723
146,Machine 8,Job 6,723,787
147,Machine 8,Job 7,787,796
148,Machine 8,Job 8,796,861
149,Machine 8,Job 9,861,935
150,Machine 8,Job 10,935,1032
151,Machine 8,Job 11,1032,1070
152,Machine 8,Job 12,1070,1086
153,Machine 8,Job 13,1134,1196
154,Machine 8,Job 14,1196,1233
155,Machine 8,Job 15,1233,1283
156,Machine 8,Job 16,1283,1303
157,Machine 8,Job 17,1306,1344
158,Machine 8,Job 18,1344,1406
159,Machine 8,Job 19,1432,1470
160,Machine 8,Job 20,1490,1529
161,Machine 9,Job 1,222,255
162,Machine 9,Job 2,338,432
163,Machine 9,Job 3,432,505
164,Machine 9,Job 4,645,655
165,Machine 9,Job 5,723,753
166,Machine 9,Job 6,787,808
167,Machine 9,Job 7,808,870
168,Machine 9,Job 8,870,969
169,Machine 9,Job 9,969,1051
170,Machine 9,Job 10,1051,1100
171,Machine 9,Job 11,1100,1161
172,Machine 9,Job 12,1161,1228
173,Machine 9,Job 13,1228,1235
174,Machine 9,Job 14,1235,1320
175,Machine 9,Job 15,1320,1324
176,Machine 9,Job 16,1324,1412
177,Machine 9,Job 17,1412,1446
178,Machine 9,Job 18,1446,1516
179,Machine 9,Job 19,1516,1526
180,Machine 9,Job 20,1529,1560
181,Machine 10,Job 1,255,289
182,Machine 10,Job 2,432,435
183,Machine 10,Job 3,505,580
184,Machine 10,Job 4,655,739
185,Machine 10,Job 5,753,794
186,Machine 10,Job 6,808,891
187,Machine 10,Job 7,891,956
188,Machine 10,Job 8,969,1058
189,Machine 10,Job 9,1058,1115
190,Machine 10,Job 10,1115,1134
191,Machine 10,Job 11,1161,1251
192,Machine 10,Job 12,1251,1311
193,Machine 10,Job 13,1311,1366
194,Machine 10,Job 14,1366,1396
195,Machine 10,Job 15,1396,1470
196,Machine 10,Job 16,1470,1479
197,Machine 10,Job 17,1479,1501
198,Machine 10,Job 18,1516,1533
199,Machine 10,Job 19,1533,1541
200,Machine 10,Job 20,1560,1562
