Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,5
2,Machine 1,Job 2,5,10
3,Machine 1,Job 3,10,13
4,Machine 1,Job 4,13,16
5,Machine 1,Job 5,16,22
6,Machine 2,Job 1,5,9
7,Machine 2,Job 2,10,14
8,Machine 2,Job 3,14,18
9,Machine 2,Job 4,18,20
10,Machine 2,Job 5,22,26
11,Machine 3,Job 1,9,13
12,Machine 3,Job 2,14,18
13,Machine 3,Job 3,18,19
14,Machine 3,Job 4,20,23
15,Machine 3,Job 5,26,30
16,Machine 4,Job 1,13,19
17,Machine 4,Job 2,19,22
18,Machine 4,Job 3,22,27
19,Machine 4,Job 4,27,30
20,Machine 4,Job 5,30,32
