Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,5
2,Machine 1,Job 2,5,14
3,Machine 1,Job 3,14,38
4,Machine 1,Job 4,38,76
5,Machine 1,Job 5,76,103
6,Machine 1,Job 6,103,132
7,Machine 1,Job 7,132,187
8,Machine 1,Job 8,187,273
9,Machine 1,Job 9,273,312
10,Machine 1,Job 10,312,341
11,Machine 1,Job 11,341,418
12,Machine 1,Job 12,418,440
13,Machine 1,Job 13,440,505
14,Machine 1,Job 14,505,596
15,Machine 1,Job 15,596,675
16,Machine 1,Job 16,675,732
17,Machine 1,Job 17,732,805
18,Machine 1,Job 18,805,830
19,Machine 1,Job 19,830,906
20,Machine 1,Job 20,906,1000
21,Machine 2,Job 1,5,23
22,Machine 2,Job 2,23,69
23,Machine 2,Job 3,69,156
24,Machine 2,Job 4,156,173
25,Machine 2,Job 5,173,199
26,Machine 2,Job 6,199,249
27,Machine 2,Job 7,249,334
28,Machine 2,Job 8,334,344
29,Machine 2,Job 9,344,437
30,Machine 2,Job 10,437,530
31,Machine 2,Job 11,530,569
32,Machine 2,Job 12,569,577
33,Machine 2,Job 13,577,674
34,Machine 2,Job 14,674,684
35,Machine 2,Job 15,684,742
36,Machine 2,Job 16,742,760
37,Machine 2,Job 17,805,863
38,Machine 2,Job 18,863,942
39,Machine 2,Job 19,942,944
40,Machine 2,Job 20,1000,1031
41,Machine 3,Job 1,23,66
42,Machine 3,Job 2,69,84
43,Machine 3,Job 3,156,159
44,Machine 3,Job 4,173,174
45,Machine 3,Job 5,199,258
46,Machine 3,Job 6,258,315
47,Machine 3,Job 7,334,376
48,Machine 3,Job 8,376,378
49,Machine 3,Job 9,437,526
50,Machine 3,Job 10,530,615
51,Machine 3,Job 11,615,629
52,Machine 3,Job 12,629,705
53,Machine 3,Job 13,705,741
54,Machine 3,Job 14,741,822
55,Machine 3,Job 15,822,868
56,Machine 3,Job 16,868,878
57,Machine 3,Job 17,878,896
58,Machine 3,Job 18,942,986
59,Machine 3,Job 19,986,992
60,Machine 3,Job 20,1031,1052
61,Machine 4,Job 1,66,165
62,Machine 4,Job 2,165,201
63,Machine 4,Job 3,201,204
64,Machine 4,Job 4,204,279
65,Machine 4,Job 5,279,363
66,Machine 4,Job 6,363,446
67,Machine 4,Job 7,446,534
68,Machine 4,Job 8,534,543
69,Machine 4,Job 9,543,634
70,Machine 4,Job 10,634,723
71,Machine 4,Job 11,723,734
72,Machine 4,Job 12,734,804
73,Machine 4,Job 13,804,835
74,Machine 4,Job 14,835,898
75,Machine 4,Job 15,898,908
76,Machine 4,Job 16,908,938
77,Machine 4,Job 17,938,960
78,Machine 4,Job 18,986,1029
79,Machine 4,Job 19,1029,1055
80,Machine 4,Job 20,1055,1057
81,Machine 5,Job 1,165,219
82,Machine 5,Job 2,219,303
83,Machine 5,Job 3,303,402
84,Machine 5,Job 4,402,409
85,Machine 5,Job 5,409,484
86,Machine 5,Job 6,484,557
87,Machine 5,Job 7,557,631
88,Machine 5,Job 8,631,702
89,Machine 5,Job 9,702,750
90,Machine 5,Job 10,750,770
91,Machine 5,Job 11,770,853
92,Machine 5,Job 12,853,883
93,Machine 5,Job 13,883,916
94,Machine 5,Job 14,916,924
95,Machine 5,Job 15,924,957
96,Machine 5,Job 16,957,1003
97,Machine 5,Job 17,1003,1045
98,Machine 5,Job 18,1045,1077
99,Machine 5,Job 19,1077,1119
100,Machine 5,Job 20,1119,1132
