Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,13
2,Machine 1,Job 2,13,34
3,Machine 1,Job 3,34,47
4,Machine 1,Job 4,47,101
5,Machine 1,Job 5,101,109
6,Machine 1,Job 6,109,115
7,Machine 1,Job 7,115,131
8,Machine 1,Job 8,131,197
9,Machine 1,Job 9,197,278
10,Machine 1,Job 10,278,345
11,Machine 1,Job 11,345,362
12,Machine 1,Job 12,362,460
13,Machine 1,Job 13,460,485
14,Machine 1,Job 14,485,532
15,Machine 1,Job 15,532,554
16,Machine 1,Job 16,554,614
17,Machine 1,Job 17,614,621
18,Machine 1,Job 18,621,690
19,Machine 1,Job 19,690,738
20,Machine 1,Job 20,738,768
21,Machine 1,Job 21,768,832
22,Machine 1,Job 22,832,860
23,Machine 1,Job 23,860,883
24,Machine 1,Job 24,883,894
25,Machine 1,Job 25,894,971
26,Machine 1,Job 26,971,1000
27,Machine 1,Job 27,1000,1049
28,Machine 1,Job 28,1049,1082
29,Machine 1,Job 29,1082,1110
30,Machine 1,Job 30,1110,1207
31,Machine 1,Job 31,1207,1261
32,Machine 1,Job 32,1261,1338
33,Machine 1,Job 33,1338,1413
34,Machine 1,Job 34,1413,1474
35,Machine 1,Job 35,1474,1478
36,Machine 1,Job 36,1478,1491
37,Machine 1,Job 37,1491,1550
38,Machine 1,Job 38,1550,1640
39,Machine 1,Job 39,1640,1730
40,Machine 1,Job 40,1730,1759
41,Machine 1,Job 41,1759,1832
42,Machine 1,Job 42,1832,1837
43,Machine 1,Job 43,1837,1915
44,Machine 1,Job 44,1915,1937
45,Machine 1,Job 45,1937,1968
46,Machine 1,Job 46,1968,2064
47,Machine 1,Job 47,2064,2140
48,Machine 1,Job 48,2140,2228
49,Machine 1,Job 49,2228,2290
50,Machine 1,Job 50,2290,2319
51,Machine 1,Job 51,2319,2323
52,Machine 1,Job 52,2323,2377
53,Machine 1,Job 53,2377,2465
54,Machine 1,Job 54,2465,2555
55,Machine 1,Job 55,2555,2652
56,Machine 1,Job 56,2652,2709
57,Machine 1,Job 57,2709,2774
58,Machine 1,Job 58,2774,2797
59,Machine 1,Job 59,2797,2815
60,Machine 1,Job 60,2815,2907
61,Machine 1,Job 61,2907,3001
62,Machine 1,Job 62,3001,3041
63,Machine 1,Job 63,3041,3134
64,Machine 1,Job 64,3134,3143
65,Machine 1,Job 65,3143,3213
66,Machine 1,Job 66,3213,3290
67,Machine 1,Job 67,3290,3370
68,Machine 1,Job 68,3370,3380
69,Machine 1,Job 69,3380,3419
70,Machine 1,Job 70,3419,3473
71,Machine 1,Job 71,3473,3487
72,Machine 1,Job 72,3487,3568
73,Machine 1,Job 73,3568,3598
74,Machine 1,Job 74,3598,3666
75,Machine 1,Job 75,3666,3765
76,Machine 1,Job 76,3765,3805
