Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,23
2,Machine 1,Job 2,23,47
3,Machine 1,Job 3,47,67
4,Machine 1,Job 4,67,68
5,Machine 1,Job 5,68,101
6,Machine 1,Job 6,101,150
7,Machine 1,Job 7,150,157
8,Machine 1,Job 8,157,159
9,Machine 1,Job 9,159,202
10,Machine 1,Job 10,202,233
11,Machine 1,Job 11,233,306
12,Machine 1,Job 12,306,358
13,Machine 1,Job 13,358,377
14,Machine 1,Job 14,377,403
15,Machine 1,Job 15,403,432
16,Machine 1,Job 16,432,497
17,Machine 1,Job 17,497,544
18,Machine 1,Job 18,544,609
19,Machine 1,Job 19,609,612
20,Machine 1,Job 20,612,645
21,Machine 1,Job 21,645,703
22,Machine 1,Job 22,703,777
23,Machine 1,Job 23,777,851
24,Machine 1,Job 24,851,898
25,Machine 1,Job 25,898,925
26,Machine 1,Job 26,925,935
27,Machine 1,Job 27,935,1009
28,Machine 1,Job 28,1009,1062
29,Machine 1,Job 29,1062,1084
30,Machine 1,Job 30,1084,1177
31,Machine 1,Job 31,1177,1205
32,Machine 1,Job 32,1205,1219
33,Machine 1,Job 33,1219,1258
34,Machine 1,Job 34,1258,1317
35,Machine 1,Job 35,1317,1408
36,Machine 1,Job 36,1408,1475
37,Machine 1,Job 37,1475,1542
38,Machine 1,Job 38,1542,1610
39,Machine 1,Job 39,1610,1679
40,Machine 1,Job 40,1679,1715
41,Machine 1,Job 41,1715,1741
42,Machine 1,Job 42,1741,1809
43,Machine 1,Job 43,1809,1885
44,Machine 1,Job 44,1885,1938
45,Machine 1,Job 45,1938,1957
46,Machine 1,Job 46,1957,2007
47,Machine 1,Job 47,2007,2105
48,Machine 1,Job 48,2105,2194
49,Machine 1,Job 49,2194,2292
50,Machine 1,Job 50,2292,2374
51,Machine 1,Job 51,2374,2448
52,Machine 1,Job 52,2448,2487
53,Machine 1,Job 53,2487,2510
54,Machine 1,Job 54,2510,2563
55,Machine 1,Job 55,2563,2565
56,Machine 1,Job 56,2565,2601
57,Machine 1,Job 57,2601,2619
58,Machine 1,Job 58,2619,2661
59,Machine 1,Job 59,2661,2666
60,Machine 1,Job 60,2666,2758
61,Machine 1,Job 61,2758,2845
62,Machine 1,Job 62,2845,2877
63,Machine 1,Job 63,2877,2941
64,Machine 1,Job 64,2941,3008
65,Machine 1,Job 65,3008,3102
66,Machine 1,Job 66,3102,3186
67,Machine 1,Job 67,3186,3226
68,Machine 1,Job 68,3226,3290
69,Machine 1,Job 69,3290,3299
70,Machine 1,Job 70,3299,3324
71,Machine 1,Job 71,3324,3417
72,Machine 1,Job 72,3417,3454
73,Machine 1,Job 73,3454,3522
74,Machine 1,Job 74,3522,3542
75,Machine 1,Job 75,3542,3593
76,Machine 1,Job 76,3593,3623
77,Machine 1,Job 77,3623,3664
78,Machine 1,Job 78,3664,3671
79,Machine 1,Job 79,3671,3710
80,Machine 1,Job 80,3710,3751
81,Machine 1,Job 81,3751,3766
82,Machine 1,Job 82,3766,3801
83,Machine 1,Job 83,3801,3817
84,Machine 1,Job 84,3817,3835
85,Machine 1,Job 85,3835,3879
86,Machine 1,Job 86,3879,3900
87,Machine 1,Job 87,3900,3994
88,Machine 1,Job 88,3994,4008
89,Machine 1,Job 89,4008,4088
90,Machine 1,Job 90,4088,4097
91,Machine 1,Job 91,4097,4123
92,Machine 1,Job 92,4123,4176
93,Machine 1,Job 93,4176,4189
94,Machine 1,Job 94,4189,4229
95,Machine 1,Job 95,4229,4246
96,Machine 1,Job 96,4246,4279
97,Machine 1,Job 97,4279,4339
98,Machine 1,Job 98,4339,4342
99,Machine 1,Job 99,4342,4358
100,Machine 1,Job 100,4358,4452
101,Machine 2,Job 1,23,27
102,Machine 2,Job 2,47,48
103,Machine 2,Job 3,67,80
104,Machine 2,Job 4,80,92
105,Machine 2,Job 5,101,145
106,Machine 2,Job 6,150,162
107,Machine 2,Job 7,162,207
108,Machine 2,Job 8,207,259
109,Machine 2,Job 9,259,290
110,Machine 2,Job 10,290,363
111,Machine 2,Job 11,363,374
112,Machine 2,Job 12,374,383
113,Machine 2,Job 13,383,420
114,Machine 2,Job 14,420,480
115,Machine 2,Job 15,480,545
116,Machine 2,Job 16,545,561
117,Machine 2,Job 17,561,639
118,Machine 2,Job 18,639,671
119,Machine 2,Job 19,671,749
120,Machine 2,Job 20,749,845
121,Machine 2,Job 21,845,849
122,Machine 2,Job 22,849,910
123,Machine 2,Job 23,910,954
124,Machine 2,Job 24,954,975
125,Machine 2,Job 25,975,1005
126,Machine 2,Job 26,1005,1089
127,Machine 2,Job 27,1089,1099
128,Machine 2,Job 28,1099,1105
129,Machine 2,Job 29,1105,1195
130,Machine 2,Job 30,1195,1262
131,Machine 2,Job 31,1262,1271
132,Machine 2,Job 32,1271,1298
133,Machine 2,Job 33,1298,1397
134,Machine 2,Job 34,1397,1492
135,Machine 2,Job 35,1492,1521
136,Machine 2,Job 36,1521,1568
137,Machine 2,Job 37,1568,1635
138,Machine 2,Job 38,1635,1710
139,Machine 2,Job 39,1710,1791
140,Machine 2,Job 40,1791,1808
141,Machine 2,Job 41,1808,1868
142,Machine 2,Job 42,1868,1945
143,Machine 2,Job 43,1945,2044
144,Machine 2,Job 44,2044,2118
145,Machine 2,Job 45,2118,2198
146,Machine 2,Job 46,2198,2289
147,Machine 2,Job 47,2289,2324
148,Machine 2,Job 48,2324,2366
149,Machine 2,Job 49,2366,2456
150,Machine 2,Job 50,2456,2555
151,Machine 2,Job 51,2555,2569
152,Machine 2,Job 52,2569,2648
153,Machine 2,Job 53,2648,2700
154,Machine 2,Job 54,2700,2740
155,Machine 2,Job 55,2740,2743
156,Machine 2,Job 56,2743,2834
157,Machine 2,Job 57,2834,2922
158,Machine 2,Job 58,2922,2980
159,Machine 2,Job 59,2980,3065
160,Machine 2,Job 60,3065,3105
161,Machine 2,Job 61,3105,3137
162,Machine 2,Job 62,3137,3204
163,Machine 2,Job 63,3204,3240
164,Machine 2,Job 64,3240,3247
165,Machine 2,Job 65,3247,3333
166,Machine 2,Job 66,3333,3348
167,Machine 2,Job 67,3348,3412
168,Machine 2,Job 68,3412,3480
169,Machine 2,Job 69,3480,3518
170,Machine 2,Job 70,3518,3599
171,Machine 2,Job 71,3599,3662
172,Machine 2,Job 72,3662,3749
173,Machine 2,Job 73,3749,3814
174,Machine 2,Job 74,3814,3839
175,Machine 2,Job 75,3839,3844
176,Machine 2,Job 76,3844,3882
177,Machine 2,Job 77,3882,3969
178,Machine 2,Job 78,3969,4042
179,Machine 2,Job 79,4042,4128
180,Machine 2,Job 80,4128,4193
181,Machine 2,Job 81,4193,4271
182,Machine 2,Job 82,4271,4285
183,Machine 2,Job 83,4285,4289
184,Machine 2,Job 84,4289,4374
185,Machine 2,Job 85,4374,4397
186,Machine 2,Job 86,4397,4471
187,Machine 2,Job 87,4471,4472
188,Machine 2,Job 88,4472,4551
189,Machine 2,Job 89,4551,4581
190,Machine 2,Job 90,4581,4616
191,Machine 2,Job 91,4616,4667
192,Machine 2,Job 92,4667,4672
193,Machine 2,Job 93,4672,4767
194,Machine 2,Job 94,4767,4778
195,Machine 2,Job 95,4778,4779
196,Machine 2,Job 96,4779,4835
197,Machine 2,Job 97,4835,4896
198,Machine 2,Job 98,4896,4946
199,Machine 2,Job 99,4946,5019
200,Machine 2,Job 100,5019,5073
201,Machine 3,Job 1,27,67
202,Machine 3,Job 2,67,74
203,Machine 3,Job 3,80,111
204,Machine 3,Job 4,111,175
205,Machine 3,Job 5,175,179
206,Machine 3,Job 6,179,204
207,Machine 3,Job 7,207,212
208,Machine 3,Job 8,259,280
209,Machine 3,Job 9,290,352
210,Machine 3,Job 10,363,377
211,Machine 3,Job 11,377,402
212,Machine 3,Job 12,402,456
213,Machine 3,Job 13,456,521
214,Machine 3,Job 14,521,597
215,Machine 3,Job 15,597,631
216,Machine 3,Job 16,631,686
217,Machine 3,Job 17,686,729
218,Machine 3,Job 18,729,761
219,Machine 3,Job 19,761,848
220,Machine 3,Job 20,848,907
221,Machine 3,Job 21,907,949
222,Machine 3,Job 22,949,951
223,Machine 3,Job 23,954,962
224,Machine 3,Job 24,975,1041
