Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,21
2,Machine 1,Job 2,21,46
3,Machine 1,Job 3,46,60
4,Machine 1,Job 4,60,77
5,Machine 1,Job 5,77,120
6,Machine 1,Job 6,120,188
7,Machine 1,Job 7,188,281
8,Machine 1,Job 8,281,359
9,Machine 1,Job 9,359,426
10,Machine 1,Job 10,426,508
11,Machine 1,Job 11,508,588
12,Machine 1,Job 12,588,652
13,Machine 1,Job 13,652,682
14,Machine 1,Job 14,682,754
15,Machine 1,Job 15,754,767
16,Machine 1,Job 16,767,800
17,Machine 1,Job 17,800,893
18,Machine 1,Job 18,893,897
19,Machine 1,Job 19,897,977
20,Machine 1,Job 20,977,1054
21,Machine 2,Job 1,21,54
22,Machine 2,Job 2,54,100
23,Machine 2,Job 3,100,159
24,Machine 2,Job 4,159,229
25,Machine 2,Job 5,229,300
26,Machine 2,Job 6,300,369
27,Machine 2,Job 7,369,441
28,Machine 2,Job 8,441,476
29,Machine 2,Job 9,476,479
30,Machine 2,Job 10,508,510
31,Machine 2,Job 11,588,647
32,Machine 2,Job 12,652,737
33,Machine 2,Job 13,737,819
34,Machine 2,Job 14,819,865
35,Machine 2,Job 15,865,948
36,Machine 2,Job 16,948,997
37,Machine 2,Job 17,997,1074
38,Machine 2,Job 18,1074,1150
39,Machine 2,Job 19,1150,1207
40,Machine 2,Job 20,1207,1292
41,Machine 3,Job 1,54,152
42,Machine 3,Job 2,152,155
43,Machine 3,Job 3,159,229
44,Machine 3,Job 4,229,294
45,Machine 3,Job 5,300,366
46,Machine 3,Job 6,369,465
47,Machine 3,Job 7,465,540
48,Machine 3,Job 8,540,559
49,Machine 3,Job 9,559,609
50,Machine 3,Job 10,609,686
51,Machine 3,Job 11,686,745
52,Machine 3,Job 12,745,821
53,Machine 3,Job 13,821,853
54,Machine 3,Job 14,865,886
55,Machine 3,Job 15,948,1018
56,Machine 3,Job 16,1018,1073
57,Machine 3,Job 17,1074,1158
58,Machine 3,Job 18,1158,1244
59,Machine 3,Job 19,1244,1301
60,Machine 3,Job 20,1301,1311
61,Machine 4,Job 1,152,174
62,Machine 4,Job 2,174,234
63,Machine 4,Job 3,234,307
64,Machine 4,Job 4,307,339
65,Machine 4,Job 5,366,367
66,Machine 4,Job 6,465,510
67,Machine 4,Job 7,540,544
68,Machine 4,Job 8,559,617
69,Machine 4,Job 9,617,704
70,Machine 4,Job 10,704,802
71,Machine 4,Job 11,802,833
72,Machine 4,Job 12,833,844
73,Machine 4,Job 13,853,930
74,Machine 4,Job 14,930,955
75,Machine 4,Job 15,1018,1082
76,Machine 4,Job 16,1082,1177
77,Machine 4,Job 17,1177,1273
78,Machine 4,Job 18,1273,1368
79,Machine 4,Job 19,1368,1399
80,Machine 4,Job 20,1399,1408
81,Machine 5,Job 1,174,251
82,Machine 5,Job 2,251,294
83,Machine 5,Job 3,307,318
84,Machine 5,Job 4,339,432
85,Machine 5,Job 5,432,471
86,Machine 5,Job 6,510,515
87,Machine 5,Job 7,544,635
88,Machine 5,Job 8,635,683
89,Machine 5,Job 9,704,734
90,Machine 5,Job 10,802,812
91,Machine 5,Job 11,833,863
92,Machine 5,Job 12,863,877
93,Machine 5,Job 13,930,940
94,Machine 5,Job 14,955,969
95,Machine 5,Job 15,1082,1170
96,Machine 5,Job 16,1177,1258
97,Machine 5,Job 17,1273,1307
98,Machine 5,Job 18,1368,1375
99,Machine 5,Job 19,1399,1478
100,Machine 5,Job 20,1478,1500
101,Machine 6,Job 1,251,287
102,Machine 6,Job 2,294,373
103,Machine 6,Job 3,373,430
104,Machine 6,Job 4,432,520
105,Machine 6,Job 5,520,592
106,Machine 6,Job 6,592,631
107,Machine 6,Job 7,635,700
108,Machine 6,Job 8,700,793
109,Machine 6,Job 9,793,802
110,Machine 6,Job 10,812,846
111,Machine 6,Job 11,863,916
112,Machine 6,Job 12,916,1015
113,Machine 6,Job 13,1015,1110
114,Machine 6,Job 14,1110,1152
115,Machine 6,Job 15,1170,1189
116,Machine 6,Job 16,1258,1306
117,Machine 6,Job 17,1307,1336
118,Machine 6,Job 18,1375,1447
119,Machine 6,Job 19,1478,1504
120,Machine 6,Job 20,1504,1566
121,Machine 7,Job 1,287,332
122,Machine 7,Job 2,373,450
123,Machine 7,Job 3,450,548
124,Machine 7,Job 4,548,642
125,Machine 7,Job 5,642,690
126,Machine 7,Job 6,690,752
127,Machine 7,Job 7,752,782
128,Machine 7,Job 8,793,832
129,Machine 7,Job 9,832,875
130,Machine 7,Job 10,875,949
131,Machine 7,Job 11,949,1042
132,Machine 7,Job 12,1042,1130
133,Machine 7,Job 13,1130,1160
134,Machine 7,Job 14,1160,1177
135,Machine 7,Job 15,1189,1268
136,Machine 7,Job 16,1306,1331
137,Machine 7,Job 17,1336,1350
138,Machine 7,Job 18,1447,1493
139,Machine 7,Job 19,1504,1602
140,Machine 7,Job 20,1602,1679
141,Machine 8,Job 1,332,428
142,Machine 8,Job 2,450,517
143,Machine 8,Job 3,548,563
144,Machine 8,Job 4,642,717
145,Machine 8,Job 5,717,755
146,Machine 8,Job 6,755,809
147,Machine 8,Job 7,809,902
148,Machine 8,Job 8,902,957
149,Machine 8,Job 9,957,982
150,Machine 8,Job 10,982,1062
151,Machine 8,Job 11,1062,1152
152,Machine 8,Job 12,1152,1187
153,Machine 8,Job 13,1187,1223
154,Machine 8,Job 14,1223,1226
155,Machine 8,Job 15,1268,1360
156,Machine 8,Job 16,1360,1380
157,Machine 8,Job 17,1380,1478
158,Machine 8,Job 18,1493,1560
159,Machine 8,Job 19,1602,1679
160,Machine 8,Job 20,1679,1692
161,Machine 9,Job 1,428,454
162,Machine 9,Job 2,517,538
163,Machine 9,Job 3,563,619
164,Machine 9,Job 4,717,778
