Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,52
2,Machine 1,Job 2,52,149
3,Machine 1,Job 3,149,160
4,Machine 1,Job 4,160,226
5,Machine 1,Job 5,226,271
6,Machine 1,Job 6,271,320
7,Machine 1,Job 7,320,404
8,Machine 1,Job 8,404,423
9,Machine 1,Job 9,423,518
10,Machine 1,Job 10,518,564
11,Machine 1,Job 11,564,649
12,Machine 1,Job 12,649,696
13,Machine 1,Job 13,696,715
14,Machine 1,Job 14,715,739
15,Machine 1,Job 15,739,752
16,Machine 1,Job 16,752,831
17,Machine 1,Job 17,831,906
18,Machine 1,Job 18,906,967
19,Machine 1,Job 19,967,977
20,Machine 1,Job 20,977,1021
21,Machine 2,Job 1,52,54
22,Machine 2,Job 2,149,156
23,Machine 2,Job 3,160,218
24,Machine 2,Job 4,226,311
25,Machine 2,Job 5,311,355
26,Machine 2,Job 6,355,378
27,Machine 2,Job 7,404,430
28,Machine 2,Job 8,430,493
29,Machine 2,Job 9,518,571
30,Machine 2,Job 10,571,669
31,Machine 2,Job 11,669,681
32,Machine 2,Job 12,696,704
33,Machine 2,Job 13,715,803
34,Machine 2,Job 14,803,872
35,Machine 2,Job 15,872,914
36,Machine 2,Job 16,914,999
37,Machine 2,Job 17,999,1072
38,Machine 2,Job 18,1072,1088
39,Machine 2,Job 19,1088,1161
40,Machine 2,Job 20,1161,1180
41,Machine 3,Job 1,54,56
42,Machine 3,Job 2,156,180
43,Machine 3,Job 3,218,312
44,Machine 3,Job 4,312,373
45,Machine 3,Job 5,373,411
46,Machine 3,Job 6,411,498
47,Machine 3,Job 7,498,526
48,Machine 3,Job 8,526,585
49,Machine 3,Job 9,585,636
50,Machine 3,Job 10,669,676
51,Machine 3,Job 11,681,713
52,Machine 3,Job 12,713,806
53,Machine 3,Job 13,806,879
54,Machine 3,Job 14,879,940
55,Machine 3,Job 15,940,1030
56,Machine 3,Job 16,1030,1074
57,Machine 3,Job 17,1074,1164
58,Machine 3,Job 18,1164,1189
59,Machine 3,Job 19,1189,1265
60,Machine 3,Job 20,1265,1350
61,Machine 4,Job 1,56,58
62,Machine 4,Job 2,180,233
63,Machine 4,Job 3,312,319
64,Machine 4,Job 4,373,377
65,Machine 4,Job 5,411,446
66,Machine 4,Job 6,498,508
67,Machine 4,Job 7,526,592
68,Machine 4,Job 8,592,607
69,Machine 4,Job 9,636,699
70,Machine 4,Job 10,699,763
71,Machine 4,Job 11,763,848
72,Machine 4,Job 12,848,919
73,Machine 4,Job 13,919,974
74,Machine 4,Job 14,974,1000
75,Machine 4,Job 15,1030,1124
76,Machine 4,Job 16,1124,1140
77,Machine 4,Job 17,1164,1168
78,Machine 4,Job 18,1189,1285
79,Machine 4,Job 19,1285,1325
80,Machine 4,Job 20,1350,1431
81,Machine 5,Job 1,58,157
82,Machine 5,Job 2,233,289
83,Machine 5,Job 3,319,344
84,Machine 5,Job 4,377,473
85,Machine 5,Job 5,473,523
86,Machine 5,Job 6,523,597
87,Machine 5,Job 7,597,690
88,Machine 5,Job 8,690,777
89,Machine 5,Job 9,777,781
90,Machine 5,Job 10,781,792
91,Machine 5,Job 11,848,915
92,Machine 5,Job 12,919,949
93,Machine 5,Job 13,974,1014
94,Machine 5,Job 14,1014,1070
95,Machine 5,Job 15,1124,1160
96,Machine 5,Job 16,1160,1197
