Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,17
2,Machine 1,Job 2,17,51
3,Machine 1,Job 3,51,67
4,Machine 1,Job 4,67,72
5,Machine 1,Job 5,72,88
6,Machine 1,Job 6,88,140
7,Machine 1,Job 7,140,182
8,Machine 1,Job 8,182,206
9,Machine 1,Job 9,206,253
10,Machine 1,Job 10,253,298
11,Machine 1,Job 11,298,331
12,Machine 1,Job 12,331,370
13,Machine 1,Job 13,370,444
14,Machine 1,Job 14,444,483
15,Machine 1,Job 15,483,526
16,Machine 1,Job 16,526,583
17,Machine 1,Job 17,583,656
18,Machine 1,Job 18,656,752
19,Machine 1,Job 19,752,848
20,Machine 1,Job 20,848,883
21,Machine 1,Job 21,883,890
22,Machine 1,Job 22,890,966
23,Machine 1,Job 23,966,1060
24,Machine 1,Job 24,1060,1101
25,Machine 1,Job 25,1101,1153
26,Machine 1,Job 26,1153,1182
27,Machine 1,Job 27,1182,1245
28,Machine 1,Job 28,1245,1247
29,Machine 1,Job 29,1247,1304
30,Machine 1,Job 30,1304,1398
31,Machine 1,Job 31,1398,1492
32,Machine 1,Job 32,1492,1582
33,Machine 1,Job 33,1582,1629
34,Machine 1,Job 34,1629,1700
35,Machine 1,Job 35,1700,1775
36,Machine 1,Job 36,1775,1819
37,Machine 1,Job 37,1819,1896
38,Machine 1,Job 38,1896,1909
39,Machine 1,Job 39,1909,1925
40,Machine 1,Job 40,1925,1988
41,Machine 1,Job 41,1988,1999
42,Machine 1,Job 42,1999,2081
43,Machine 1,Job 43,2081,2177
44,Machine 1,Job 44,2177,2251
45,Machine 1,Job 45,2251,2308
46,Machine 1,Job 46,2308,2346
47,Machine 1,Job 47,2346,2404
48,Machine 1,Job 48,2404,2426
49,Machine 1,Job 49,2426,2428
50,Machine 1,Job 50,2428,2486
51,Machine 2,Job 1,17,20
52,Machine 2,Job 2,51,53
53,Machine 2,Job 3,67,80
54,Machine 2,Job 4,80,147
55,Machine 2,Job 5,147,163
56,Machine 2,Job 6,163,220
57,Machine 2,Job 7,220,224
58,Machine 2,Job 8,224,285
59,Machine 2,Job 9,285,300
60,Machine 2,Job 10,300,310
61,Machine 2,Job 11,331,335
62,Machine 2,Job 12,370,443
63,Machine 2,Job 13,444,476
64,Machine 2,Job 14,483,559
65,Machine 2,Job 15,559,596
66,Machine 2,Job 16,596,684
67,Machine 2,Job 17,684,693
68,Machine 2,Job 18,752,846
69,Machine 2,Job 19,848,924
70,Machine 2,Job 20,924,948
71,Machine 2,Job 21,948,1009
72,Machine 2,Job 22,1009,1081
73,Machine 2,Job 23,1081,1139
74,Machine 2,Job 24,1139,1179
75,Machine 2,Job 25,1179,1273
76,Machine 2,Job 26,1273,1302
77,Machine 2,Job 27,1302,1329
