Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,4
2,Machine 1,Job 2,4,13
3,Machine 1,Job 3,13,35
4,Machine 1,Job 4,35,64
5,Machine 1,Job 5,64,67
6,Machine 1,Job 6,67,70
7,Machine 1,Job 7,70,83
8,Machine 1,Job 8,83,136
9,Machine 1,Job 9,136,138
10,Machine 1,Job 10,138,156
11,Machine 1,Job 11,156,208
12,Machine 1,Job 12,208,227
13,Machine 1,Job 13,227,294
14,Machine 1,Job 14,294,348
15,Machine 1,Job 15,348,396
16,Machine 1,Job 16,396,410
17,Machine 1,Job 17,410,450
18,Machine 1,Job 18,450,542
19,Machine 1,Job 19,542,593
20,Machine 1,Job 20,593,655
21,Machine 1,Job 21,655,683
22,Machine 1,Job 22,683,723
23,Machine 1,Job 23,723,726
24,Machine 1,Job 24,726,789
25,Machine 1,Job 25,789,798
26,Machine 1,Job 26,798,815
27,Machine 1,Job 27,815,907
28,Machine 1,Job 28,907,909
29,Machine 1,Job 29,909,959
30,Machine 1,Job 30,959,997
31,Machine 1,Job 31,997,1014
32,Machine 1,Job 32,1014,1039
33,Machine 1,Job 33,1039,1066
34,Machine 1,Job 34,1066,1134
35,Machine 1,Job 35,1134,1161
36,Machine 1,Job 36,1161,1177
37,Machine 1,Job 37,1177,1205
38,Machine 1,Job 38,1205,1259
39,Machine 1,Job 39,1259,1321
40,Machine 1,Job 40,1321,1390
41,Machine 1,Job 41,1390,1409
42,Machine 1,Job 42,1409,1451
43,Machine 1,Job 43,1451,1491
44,Machine 1,Job 44,1491,1511
45,Machine 1,Job 45,1511,1607
46,Machine 1,Job 46,1607,1631
47,Machine 1,Job 47,1631,1722
48,Machine 1,Job 48,1722,1766
49,Machine 1,Job 49,1766,1805
50,Machine 1,Job 50,1805,1883
51,Machine 1,Job 51,1883,1907
52,Machine 1,Job 52,1907,1935
53,Machine 1,Job 53,1935,2029
54,Machine 1,Job 54,2029,2100
55,Machine 1,Job 55,2100,2132
56,Machine 1,Job 56,2132,2176
57,Machine 1,Job 57,2176,2259
58,Machine 1,Job 58,2259,2268
59,Machine 1,Job 59,2268,2318
60,Machine 1,Job 60,2318,2360
61,Machine 1,Job 61,2360,2429
62,Machine 1,Job 62,2429,2472
63,Machine 1,Job 63,2472,2523
64,Machine 1,Job 64,2523,2603
65,Machine 1,Job 65,2603,2646
66,Machine 1,Job 66,2646,2744
67,Machine 1,Job 67,2744,2773
68,Machine 1,Job 68,2773,2832
69,Machine 1,Job 69,2832,2880
70,Machine 1,Job 70,2880,2921
71,Machine 1,Job 71,2921,2966
72,Machine 1,Job 72,2966,3031
73,Machine 1,Job 73,3031,3085
74,Machine 1,Job 74,3085,3099
75,Machine 1,Job 75,3099,3190
76,Machine 1,Job 76,3190,3210
77,Machine 1,Job 77,3210,3251
78,Machine 1,Job 78,3251,3283
79,Machine 1,Job 79,3283,3365
80,Machine 1,Job 80,3365,3382
81,Machine 1,Job 81,3382,3440
82,Machine 1,Job 82,3440,3476
83,Machine 1,Job 83,3476,3555
84,Machine 1,Job 84,3555,3636
85,Machine 1,Job 85,3636,3651
86,Machine 1,Job 86,3651,3661
87,Machine 1,Job 87,3661,3684
88,Machine 1,Job 88,3684,3755
89,Machine 1,Job 89,3755,3828
90,Machine 1,Job 90,3828,3906
91,Machine 1,Job 91,3906,3997
92,Machine 1,Job 92,3997,4050
93,Machine 1,Job 93,4050,4135
94,Machine 1,Job 94,4135,4137
95,Machine 1,Job 95,4137,4158
96,Machine 1,Job 96,4158,4209
97,Machine 1,Job 97,4209,4305
98,Machine 1,Job 98,4305,4378
99,Machine 1,Job 99,4378,4419
100,Machine 1,Job 100,4419,4458
101,Machine 1,Job 101,4458,4495
102,Machine 1,Job 102,4495,4574
103,Machine 1,Job 103,4574,4653
104,Machine 1,Job 104,4653,4723
105,Machine 1,Job 105,4723,4756
106,Machine 1,Job 106,4756,4783
107,Machine 1,Job 107,4783,4826
108,Machine 1,Job 108,4826,4922
109,Machine 1,Job 109,4922,4997
110,Machine 1,Job 110,4997,5082
111,Machine 1,Job 111,5082,5175
112,Machine 1,Job 112,5175,5212
113,Machine 1,Job 113,5212,5255
114,Machine 1,Job 114,5255,5259
115,Machine 1,Job 115,5259,5314
116,Machine 1,Job 116,5314,5389
117,Machine 1,Job 117,5389,5391
118,Machine 1,Job 118,5391,5451
119,Machine 1,Job 119,5451,5540
120,Machine 1,Job 120,5540,5597
121,Machine 1,Job 121,5597,5669
122,Machine 1,Job 122,5669,5763
123,Machine 1,Job 123,5763,5812
124,Machine 1,Job 124,5812,5851
125,Machine 1,Job 125,5851,5901
126,Machine 1,Job 126,5901,5919
127,Machine 1,Job 127,5919,5934
128,Machine 1,Job 128,5934,5953
129,Machine 1,Job 129,5953,5966
130,Machine 1,Job 130,5966,6065
131,Machine 1,Job 131,6065,6156
132,Machine 1,Job 132,6156,6225
133,Machine 1,Job 133,6225,6320
134,Machine 1,Job 134,6320,6325
135,Machine 1,Job 135,6325,6407
136,Machine 1,Job 136,6407,6447
