6,53,85,105,136,190,195,289,347,354,397,416,489,540,576,651,733,764,813,858
49,94,115,127,188,251,323,326,405,460,478,496,523,602,603,718,749,851,926,1009
77,125,151,158,265,274,400,439,443,527,550,635,720,739,820,872,917,938,1028,1114
160,203,232,324,362,393,442,443,480,606,698,742,793,796,886,894,1002,1091,1096,1117
210,222,283,332,366,400,536,599,657,688,794,821,854,865,893,948,1027,1152,1159,1174
229,300,357,405,445,514,588,685,724,763,830,854,862,942,1024,1106,1191,1213,1219,1227
314,400,474,490,540,598,696,740,779,821,855,879,974,1032,1087,1185,1235,1248,1261,1334
326,470,496,541,570,686,709,759,822,835,937,977,980,1096,1173,1259,1276,1278,1282,1340
394,485,542,637,725,733,780,835,903,977,1023,1090,1132,1206,1273,1286,1289,1325,1365,1420
460,517,592,678,738,765,866,933,1012,1054,1120,1139,1231,1261,1302,1320,1350,1377,1417,1428
