6,28,35,101,150,157,159,238,325,355,441,475,527,543,606,693,705,745,788,852,930,948,1030,1122,1130,1203,1236,1321,1408,1477,1528,1600,1692,1740,1786,1857,1861,1889,1916,1959,1966,2041,2076,2142,2220,2235,2261,2351,2422,2502
27,52,67,131,212,217,301,335,375,404,477,525,625,676,720,768,796,890,923,996,1024,1033,1074,1197,1253,1339,1349,1391,1478,1505,1582,1634,1761,1784,1883,1913,2012,2037,2080,2101,2158,2188,2199,2211,2311,2347,2398,2467,2470,2551
39,86,178,233,237,323,366,405,441,517,538,630,686,710,790,867,916,970,998,1021,1096,1126,1163,1253,1282,1355,1440,1467,1534,1556,1681,1740,1845,1896,1959,2042,2114,2148,2227,2305,2324,2356,2419,2443,2495,2566,2618,2623,2669,2688
107,192,240,261,349,352,410,469,564,659,662,677,758,814,825,885,947,1027,1057,1106,1107,1188,1252,1263,1354,1437,1530,1534,1536,1650,1762,1860,1906,1932,2054,2074,2180,2273,2315,2347,2435,2441,2490,2536,2615,2621,2674,2675,2772,2846
204,229,315,320,405,413,501,517,640,674,688,765,804,883,940,1037,1077,1087,1120,1150,1231,1282,1284,1381,1441,1538,1593,1690,1698,1728,1800,1864,1943,1951,2077,2170,2223,2297,2395,2486,2573,2630,2634,2709,2790,2819,2861,2951,3037,3097
229,282,387,400,442,528,580,652,719,756,773,855,903,949,1017,1083,1117,1183,1186,1259,1292,1368,1467,1548,1621,1679,1733,1759,1852,1946,2008,2030,2127,2209,2240,2327,2402,2417,2499,2571,2652,2698,2744,2800,2832,2836,2915,3032,3105,3130
267,355,422,430,484,574,651,715,733,777,809,857,962,1026,1080,1143,1158,1191,1283,1321,1413,1434,1526,1647,1654,1737,1826,1828,1931,1969,2083,2112,2204,2210,2288,2406,2418,2443,2595,2676,2677,2731,2801,2815,2893,2942,3009,3038,3108,3219
356,386,435,444,580,660,701,725,740,807,907,1005,1012,1032,1143,1224,1291,1350,1417,1428,1436,1487,1574,1723,1798,1829,1903,1962,2040,2081,2158,2233,2271,2303,2387,2471,2539,2612,2686,2713,2784,2806,2899,2950,3009,3017,3071,3103,3205,3317
392,399,460,543,615,670,765,835,892,963,1019,1037,1083,1149,1188,1271,1304,1419,1472,1570,1575,1644,1740,1813,1865,1946,2035,2129,2141,2182,2230,2328,2387,2388,2391,2526,2565,2702,2730,2742,2796,2874,2921,2996,3039,3098,3138,3221,3279,3366
403,460,513,600,671,704,823,859,900,971,1032,1091,1162,1208,1267,1327,1378,1495,1581,1611,1631,1726,1748,1817,1898,1958,2084,2162,2184,2227,2318,2363,2408,2410,2475,2615,2653,2707,2826,2871,2905,2969,2977,3061,3092,3110,3157,3283,3379,3418
421,511,557,697,716,795,840,889,977,986,1099,1187,1274,1279,1325,1420,1480,1546,1677,1691,1760,1831,1896,1983,2012,2090,2140,2177,2264,2287,2415,2419,2500,2528,2558,2713,2735,2797,2885,2903,2975,2995,3094,3100,3109,3154,3167,3381,3432,3477
520,572,606,776,811,893,962,1020,1041,1056,1154,1271,1284,1326,1372,1510,1536,1599,1744,1764,1805,1837,1960,2001,2018,2174,2188,2257,2291,2369,2456,2541,2604,2647,2678,2767,2818,2847,2960,3016,3070,3115,3137,3218,3272,3353,3383,3463,3529,3623
595,636,715,779,852,973,986,1079,1095,1144,1241,1341,1389,1468,1523,1605,1688,1723,1749,1779,1829,1903,1987,2049,2082,2203,2205,2271,2383,2450,2502,2629,2669,2673,2767,2777,2892,2973,3021,3099,3154,3197,3234,3315,3414,3449,3473,3566,3615,3714
664,719,756,782,892,1053,1135,1176,1186,1195,1289,1394,1478,1533,1621,1626,1690,1750,1839,1840,1850,1934,2076,2113,2133,2241,2327,2396,2429,2525,2569,2639,2692,2736,2807,2822,2920,3054,3089,3113,3162,3210,3330,3337,3475,3513,3574,3616,3626,3757
732,735,845,857,979,1130,1229,1286,1328,1373,1454,1512,1548,1551,1686,1767,1773,1842,1860,1868,1955,2028,2105,2194,2278,2341,2356,2423,2465,2610,2657,2714,2720,2780,2822,2906,2981,3123,3137,3190,3250,3257,3381,3398,3563,3591,3615,3674,3735,3835
