20,32,80,113,189,227,255,274,311,393,490,499,592,621,707,776,847,917,939,1024
43,70,116,121,193,263,284,338,433,477,515,606,652,673,778,816,860,991,1006,1112
141,158,178,261,285,357,432,510,598,636,716,812,885,912,919,934,1014,1019,1097,1166
171,181,261,345,419,443,492,598,669,755,766,885,895,981,998,1056,1109,1156,1161,1263
173,270,368,463,482,483,494,692,772,788,882,922,1011,1028,1079,1174,1183,1246,1284,1377
228,319,457,515,561,572,648,750,788,885,967,995,1016,1115,1167,1216,1237,1307,1311,1437
323,370,529,546,588,648,741,768,880,954,1038,1070,1128,1188,1191,1242,1276,1346,1416,1510
372,429,581,599,681,757,806,869,940,1039,1109,1136,1159,1190,1250,1292,1389,1485,1515,1516
437,465,661,728,754,781,850,936,1033,1076,1127,1140,1208,1218,1327,1420,1488,1491,1583,1589
455,532,688,797,860,934,962,966,1093,1101,1170,1253,1312,1365,1415,1433,1502,1548,1586,1620
