18,19,29,50,99,164,244,323,400,435,528,592,647,731,816,853,868,917,963,1042
25,49,75,161,214,279,373,424,513,557,611,694,752,826,848,893,952,955,982,1097
51,106,187,276,364,375,398,479,605,646,659,711,768,905,907,960,975,1035,1132,1191
68,197,270,277,411,454,512,537,617,717,772,775,791,929,996,1085,1131,1143,1144,1285
155,269,318,413,432,481,598,647,721,792,807,901,949,1043,1084,1144,1204,1279,1294,1382
187,301,319,464,525,559,655,753,772,864,895,939,1018,1080,1150,1230,1277,1310,1372,1383
196,327,344,560,638,685,765,772,831,902,965,975,1112,1187,1194,1272,1318,1388,1435,1500
222,338,412,645,723,787,796,861,935,1032,1070,1132,1194,1210,1260,1309,1356,1408,1474,1538
255,432,505,655,753,808,870,969,1051,1100,1161,1231,1238,1305,1309,1394,1428,1516,1547,1557
289,435,580,739,794,891,956,1058,1115,1134,1251,1268,1323,1383,1457,1487,1509,1525,1549,1565
