20,65,88,142,213,219,293,363,384,467,490,578,608,704,746,838,885,930,943,985
67,98,177,236,283,304,367,405,413,481,530,594,657,766,843,909,969,1037,1078,1142
101,176,194,238,287,372,380,442,503,558,640,723,733,823,874,937,988,1070,1162,1209
125,183,206,240,370,431,452,456,565,588,713,783,874,956,1023,1085,1161,1204,1217,1252
174,190,239,251,385,454,468,543,632,718,813,831,942,975,1080,1142,1229,1263,1332,1407
180,231,255,340,430,498,517,624,660,786,819,887,982,1044,1103,1195,1273,1326,1335,1436
224,232,279,439,505,552,623,719,749,856,955,1051,1105,1107,1165,1241,1308,1351,1365,1465
236,240,342,516,553,610,673,797,867,943,1051,1107,1185,1263,1357,1415,1503,1556,1603,1607
335,398,463,604,645,729,753,891,983,1017,1111,1157,1238,1335,1387,1484,1548,1642,1700,1785
433,439,497,678,705,817,871,941,1014,1029,1126,1237,1258,1399,1450,1510,1579,1697,1707,1833
479,501,580,691,762,868,948,1008,1040,1085,1141,1287,1351,1434,1462,1596,1655,1753,1831,1857
526,624,664,744,851,933,1015,1056,1121,1179,1277,1289,1433,1532,1566,1606,1668,1833,1910,1943
593,630,694,812,852,955,1035,1074,1134,1239,1322,1371,1490,1541,1569,1670,1701,1916,1935,2015
683,773,821,865,962,998,1107,1162,1168,1267,1416,1478,1558,1628,1693,1730,1816,1974,2018,2038
782,867,894,974,1013,1110,1144,1250,1274,1329,1456,1522,1616,1674,1749,1832,1866,1977,2055,2115
836,959,993,1082,1179,1184,1201,1300,1349,1446,1491,1547,1644,1733,1824,1840,1941,2040,2083,2130
856,980,1024,1164,1208,1260,1283,1377,1450,1542,1568,1652,1735,1806,1826,1881,2003,2073,2133,2186
915,1055,1107,1257,1345,1351,1442,1521,1589,1619,1672,1698,1825,1853,1918,1931,2061,2131,2171,2198
931,1061,1203,1349,1366,1463,1464,1576,1620,1652,1743,1829,1879,1934,1995,2048,2132,2136,2186,2212
992,1144,1210,1411,1487,1541,1567,1607,1645,1714,1809,1896,1909,1978,2065,2101,2148,2189,2219,2249
