21,52,96,162,223,320,342,363,421,449,532,615,709,808,902,906,943,1001,1075,1081
24,106,147,204,321,391,406,440,467,543,615,702,752,857,978,1039,1127,1191,1219,1298
76,152,239,265,381,398,440,447,523,575,663,800,836,893,1001,1052,1134,1223,1312,1397
164,243,291,368,407,502,512,588,614,712,767,847,925,1010,1029,1110,1158,1252,1372,1487
230,259,302,398,448,570,609,679,691,794,825,931,989,1068,1091,1167,1172,1351,1426,1492
241,310,329,438,484,624,698,755,809,862,865,1008,1094,1118,1171,1268,1347,1416,1518,1574
249,359,455,515,597,667,789,816,904,926,993,1010,1107,1202,1295,1367,1404,1466,1527,1585
267,365,516,591,687,744,817,912,937,988,1073,1091,1112,1206,1364,1395,1442,1550,1554,1589
282,441,599,673,786,870,918,974,1065,1075,1161,1231,1295,1391,1449,1498,1516,1612,1637,1651
366,517,665,740,812,940,944,1069,1077,1156,1223,1322,1413,1484,1526,1556,1654,1663,1678,1681
