0,4,16,47,52,125,189,196,219,288,372,430,476,520,589,654,742,788,846,941
4,25,47,92,125,189,232,234,332,384,433,482,520,617,671,742,794,857,941,987
25,37,92,174,182,238,247,332,384,478,527,530,617,704,759,794,870,945,995,1070
28,42,174,232,251,349,387,413,478,527,563,592,704,789,812,870,945,995,1050,1135
39,70,232,259,349,387,413,446,488,572,624,664,789,863,873,954,1030,1050,1140,1214
60,168,264,333,350,407,486,561,590,624,640,739,863,881,954,1030,1091,1140,1182,1251
114,264,314,396,434,486,561,590,612,630,739,765,881,976,1047,1091,1140,1190,1197,1304
123,314,396,434,475,508,593,610,627,695,789,863,976,1053,1091,1142,1198,1268,1300,1371
186,356,439,469,548,619,708,730,794,863,952,993,1053,1091,1159,1214,1278,1303,1379,1462
282,439,469,567,625,708,777,818,863,952,1044,1068,1118,1206,1259,1340,1390,1410,1484,1527
