0,43,64,91,155,237,319,346,405,442,473,528,584,593,676,687,754,831,927,992
43,64,91,179,251,319,346,411,448,502,592,666,707,804,873,894,933,969,1057,1146
44,111,179,251,297,332,411,448,502,593,666,765,847,873,936,952,1022,1057,1146,1217
111,143,208,297,364,403,474,515,593,672,765,847,914,936,1000,1043,1141,1224,1255,1328
143,159,234,364,403,479,515,598,672,693,799,914,947,1041,1063,1141,1224,1273,1328,1356
149,230,258,378,479,521,598,634,689,767,858,947,1041,1085,1131,1188,1273,1354,1427,1474
153,255,349,436,521,545,619,671,725,822,908,1002,1085,1174,1216,1239,1354,1431,1474,1487
228,323,376,521,545,623,671,725,808,908,1002,1045,1174,1216,1291,1320,1431,1461,1499,1541
312,389,434,536,623,646,703,762,891,936,1014,1090,1187,1291,1320,1388,1458,1499,1538,1563
389,442,514,589,643,680,778,859,926,1020,1105,1117,1201,1314,1336,1458,1515,1528,1563,1659
442,511,604,616,711,796,883,969,1052,1149,1168,1265,1309,1370,1444,1515,1554,1565,1659,1683
511,604,631,711,796,883,969,1052,1149,1206,1265,1315,1386,1444,1504,1554,1565,1651,1685,1751
569,631,697,723,878,920,1033,1113,1209,1231,1315,1386,1473,1504,1524,1567,1651,1685,1702,1845
601,697,756,770,913,996,1108,1209,1233,1280,1320,1473,1504,1517,1567,1601,1700,1752,1775,1907
615,756,770,860,956,1050,1184,1265,1303,1346,1433,1517,1538,1550,1622,1700,1794,1831,1844,1974
701,760,860,956,1050,1149,1265,1353,1396,1433,1517,1538,1562,1622,1639,1794,1831,1884,1942,2031
736,848,892,1001,1149,1247,1353,1396,1467,1480,1545,1620,1659,1687,1713,1818,1911,1983,2077,2142
786,886,983,1081,1247,1342,1382,1467,1551,1580,1620,1699,1734,1785,1878,1972,2033,2101,2142,2195
815,983,1081,1164,1266,1382,1454,1551,1580,1610,1699,1734,1819,1878,1972,2033,2108,2136,2195,2244
835,990,1164,1259,1342,1454,1551,1598,1610,1709,1740,1839,1891,1983,2052,2132,2147,2188,2247,2266
