<<<<<<< HEAD
0,9,25,49,52,128,139,147,156,157,196,264,328,342,353,388,438,475,539,614,710,739,824,904,984,1077,1167,1260,1346,1401,1475,1544,1603,1649,1706,1710,1776,1862,1946,1965,2057,2095,2108,2112,2129,2162,2187,2283,2293,2338
9,25,57,108,152,179,221,278,324,381,403,447,454,510,589,671,758,806,902,908,915,971,987,1065,1137,1207,1273,1361,1408,1487,1544,1603,1649,1706,1788,1842,1879,1946,2004,2086,2159,2186,2257,2321,2342,2428,2489,2533,2605,2655
23,57,108,152,242,258,328,363,431,485,568,593,673,758,833,906,974,1049,1134,1147,1201,1260,1331,1426,1488,1505,1565,1610,1657,1730,1784,1828,1924,2011,2026,2030,2058,2118,2177,2207,2243,2266,2321,2342,2428,2489,2536,2605,2655,2750
56,145,206,265,343,360,403,460,533,618,684,736,788,871,944,1031,1082,1170,1226,1289,1353,1452,1541,1554,1573,1638,1696,1755,1842,1890,1975,1993,2072,2095,2168,2209,2278,2286,2347,2380,2388,2466,2487,2564,2592,2645,2656,2658,2753,2761
145,206,265,343,366,452,518,595,693,792,887,925,1022,1105,1180,1273,1352,1405,1467,1533,1583,1603,1605,1702,1799,1881,1936,1964,2011,2043,2075,2148,2185,2240,2297,2326,2348,2388,2406,2445,2466,2489,2564,2611,2656,2692,2740,2753,2768,2785
=======
0,9,25,49,52,128,139,147,156,157,196,260,326,340,351,408,443,507,536,586,682,762,799,879,947,1037,1130,1223,1307,1353,1439,1498,1553,1628,1702,1771,1784,1869,1955,1959,2051,2084,2088,2126,2171,2190,2207,2232,2242,2315
9,25,57,108,152,179,221,278,324,381,403,410,447,503,582,664,746,842,898,985,992,1070,1118,1190,1234,1300,1388,1458,1516,1555,1602,1620,1699,1705,1771,1809,1880,1955,1996,2051,2124,2210,2274,2301,2351,2433,2454,2515,2587,2682
23,57,108,152,242,258,328,363,431,485,568,648,676,761,836,851,924,1009,1068,1136,1190,1285,1360,1422,1447,1507,1552,1569,1628,1715,1762,1858,1931,1944,1998,2042,2085,2156,2216,2220,2256,2274,2301,2351,2433,2463,2545,2592,2682,2726
56,145,206,265,343,360,403,460,533,618,684,736,805,888,961,1034,1121,1177,1276,1327,1391,1404,1492,1511,1563,1621,1680,1745,1806,1829,1916,1995,2043,2106,2191,2209,2230,2319,2327,2368,2376,2429,2506,2584,2592,2625,2653,2664,2759,2772
145,206,265,343,366,452,518,595,693,792,887,984,1006,1089,1164,1221,1314,1376,1396,1475,1525,1622,1675,1772,1810,1865,1893,1975,1993,2048,2095,2132,2164,2230,2262,2335,2395,2397,2437,2466,2475,2511,2584,2607,2625,2664,2709,2759,2774,2784
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
