<<<<<<< HEAD
4,51,57,68,138,206,229,307,391,437,478,508,558,657,737,824,912,993,1062,1082,1120,1163,1251,1272,1322,1335,1418,1448,1474,1567,1642,1666,1683,1713,1796,1889,1965,1969,2058,2130,2148,2162,2229,2315,2373,2383,2429,2518,2585,2598
31,55,102,197,259,353,394,436,501,581,630,712,761,855,901,938,971,1068,1085,1183,1275,1287,1326,1346,1430,1450,1545,1574,1584,1642,1668,1720,1728,1743,1861,1948,2010,2060,2089,2174,2204,2234,2296,2386,2398,2433,2465,2520,2599,2624
122,215,276,368,462,517,542,609,686,777,849,936,1016,1020,1113,1117,1209,1298,1396,1407,1423,1468,1514,1605,1655,1672,1753,1754,1799,1813,1861,1940,1978,2023,2113,2118,2165,2212,2235,2246,2311,2409,2437,2450,2455,2515,2549,2588,2624,2716
188,312,389,403,494,545,605,698,795,849,942,988,1020,1116,1122,1189,1233,1375,1416,1486,1502,1556,1653,1723,1756,1774,1802,1883,1898,1971,1997,2072,2118,2205,2224,2245,2273,2346,2367,2392,2399,2424,2453,2466,2530,2592,2599,2635,2679,2720
202,399,428,485,533,638,731,816,901,959,988,1019,1056,1213,1278,1372,1377,1401,1489,1510,1586,1665,1680,1781,1791,1877,1915,1933,2024,2066,2143,2168,2247,2249,2251,2306,2324,2354,2413,2452,2470,2496,2523,2540,2586,2602,2652,2674,2689,2729
=======
4,25,31,51,98,109,177,255,339,385,455,554,634,722,752,802,840,927,996,1019,1060,1141,1224,1317,1392,1416,1504,1530,1580,1666,1709,1726,1793,1876,1969,1999,2075,2088,2092,2106,2136,2225,2297,2355,2373,2419,2508,2518,2585,2598
31,51,96,194,198,293,387,429,494,574,636,730,776,815,897,946,1038,1075,1092,1133,1182,1257,1352,1410,1436,1488,1537,1547,1664,1737,1749,1757,1855,1941,2028,2043,2120,2140,2190,2220,2249,2278,2341,2367,2403,2451,2510,2553,2599,2624
122,213,274,285,378,470,525,592,669,760,854,858,951,997,1084,1164,1180,1184,1282,1307,1379,1468,1549,1563,1611,1690,1782,1827,1877,1890,1935,1973,2001,2091,2096,2141,2188,2205,2252,2350,2351,2374,2385,2390,2468,2502,2549,2613,2638,2730
188,283,360,430,527,541,569,681,778,832,886,982,988,1094,1140,1168,1196,1263,1302,1367,1472,1549,1577,1650,1676,1765,1806,1842,1910,1923,1989,2035,2051,2110,2131,2228,2256,2274,2347,2365,2446,2467,2492,2556,2563,2570,2606,2675,2719,2734
202,341,389,451,614,671,764,849,934,992,1031,1128,1193,1208,1239,1275,1351,1445,1518,1611,1640,1664,1702,1744,1821,1846,1851,1942,1952,1969,2068,2147,2174,2176,2231,2233,2274,2360,2368,2394,2464,2513,2552,2602,2620,2670,2692,2702,2729,2743
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
