0,3,8,49,64,71,94,162,221,237,279,351,375,422,479,486,550,589,674,688,717,789,878,962,1052,1087,1098,1195,1247,1346,1389,1429,1472,1496,1583,1675,1708,1768,1788,1844,1922,1989,2063,2072,2139,2208,2268,2338,2403,2457
3,21,49,80,83,137,206,275,294,337,386,450,499,551,557,645,726,748,780,867,894,931,1019,1080,1129,1213,1279,1307,1377,1392,1446,1542,1637,1674,1709,1727,1768,1819,1905,1983,2025,2063,2143,2226,2253,2347,2442,2462,2529,2540
21,56,80,94,160,217,275,294,338,414,450,499,575,633,654,740,834,854,884,922,993,1052,1089,1129,1213,1289,1315,1377,1423,1446,1542,1637,1674,1746,1748,1767,1864,1962,2041,2098,2129,2158,2238,2309,2347,2442,2534,2565,2622,2715
56,67,94,160,252,300,347,366,414,490,534,575,648,734,777,834,854,926,1003,1020,1096,1185,1204,1278,1307,1354,1431,1438,1501,1567,1602,1667,1746,1765,1806,1898,1987,2050,2130,2168,2176,2275,2330,2370,2433,2534,2625,2695,2741,2797
63,94,179,253,308,391,453,463,549,572,575,648,734,777,868,910,956,1051,1088,1146,1230,1259,1285,1307,1354,1433,1531,1630,1641,1669,1744,1820,1882,1913,1923,2012,2097,2148,2244,2248,2275,2337,2378,2471,2570,2625,2695,2755,2812,2875
94,179,253,308,391,457,493,569,659,725,730,742,837,868,910,956,1051,1088,1152,1230,1259,1313,1385,1422,1520,1545,1630,1641,1700,1744,1840,1882,1920,1937,2028,2097,2190,2244,2264,2283,2337,2378,2471,2570,2577,2689,2755,2812,2875,2898
104,246,308,384,470,496,571,659,734,736,786,837,851,929,1026,1076,1081,1152,1225,1311,1337,1425,1509,1533,1606,1630,1640,1700,1746,1840,1917,2004,2031,2057,2137,2190,2230,2302,2325,2359,2436,2477,2527,2586,2606,2701,2803,2846,2886,2902
108,270,384,476,518,571,621,734,756,807,835,875,959,1045,1115,1195,1202,1227,1311,1398,1472,1546,1552,1647,1648,1729,1762,1827,1900,1917,2013,2031,2114,2137,2189,2259,2320,2386,2480,2503,2520,2570,2593,2666,2735,2817,2838,2886,2902,2956
133,354,476,548,613,709,754,831,843,937,1032,1111,1121,1133,1214,1299,1356,1439,1459,1522,1546,1567,1662,1686,1768,1844,1917,1939,2010,2076,2164,2194,2214,2291,2320,2386,2442,2527,2531,2613,2673,2675,2730,2776,2839,2842,2866,2888,2942,2973
171,429,548,613,709,796,831,861,937,1032,1111,1165,1199,1269,1337,1416,1513,1520,1564,1628,1677,1760,1810,1832,1866,1917,1946,2010,2077,2164,2221,2292,2299,2332,2386,2468,2527,2535,2613,2673,2732,2743,2776,2839,2843,2860,2873,2940,2947,2977
