4,10,30,48,63,102,116,126,206,248,313,352,364,386,400,428,485,490,496,562,605,627,695,760,790,817,868,902,979,1053,1077,1172,1232,1324,1423,1514,1597,1608,1647,1740,1753,1830,1926,1954,2029,2087,2104,2144,2156,2181,2235,2302,2376,2471,2499,2576,2635,2731,2805,2904,2959,3000,3066,3141,3178,3276,3286,3299,3369,3438,3448,3467,3540,3543,3544,3633,3693,3714,3753,3806,3821,3918,3925,3950,3980,4051,4119,4169,4243,4314,4382,4454,4488,4524,4599,4669,4671,4757,4770,4850
7,44,63,77,138,161,226,264,292,376,424,432,507,583,622,658,661,711,801,858,865,946,983,1015,1095,1139,1176,1246,1325,1424,1472,1500,1598,1668,1733,1827,1922,1987,2030,2074,2133,2199,2274,2354,2372,2467,2510,2601,2695,2767,2807,2893,2913,2964,3018,3072,3094,3190,3253,3270,3313,3401,3493,3526,3555,3649,3736,3746,3770,3830,3854,3952,3985,4035,4130,4158,4188,4212,4251,4336,4353,4423,4506,4555,4589,4610,4703,4706,4724,4813,4829,4917,4984,5022,5094,5170,5227,5244,5245,5310
47,75,90,168,199,278,345,370,458,485,522,611,660,693,744,785,824,913,926,995,1023,1099,1167,1197,1221,1273,1340,1433,1524,1560,1632,1729,1808,1886,1977,2038,2115,2143,2234,2301,2347,2373,2447,2526,2560,2645,2659,2757,2856,2954,3001,3008,3087,3126,3179,3223,3240,3318,3414,3459,3494,3556,3623,3717,3734,3793,3859,3871,3909,3988,4053,4088,4167,4259,4276,4303,4323,4410,4483,4503,4558,4655,4669,4726,4727,4783,4808,4826,4853,4882,4980,4992,5020,5120,5174,5229,5280,5281,5370,5410
86,99,135,171,223,294,348,440,496,542,543,649,686,731,800,825,855,957,1000,1062,1114,1193,1235,1304,1359,1361,1448,1544,1605,1620,1716,1828,1926,1957,2023,2127,2189,2271,2325,2357,2442,2520,2593,2629,2633,2695,2736,2842,2919,2985,3074,3113,3159,3182,3258,3266,3360,3418,3425,3520,3593,3619,3722,3727,3777,3798,3862,3969,4067,4134,4176,4247,4280,4318,4324,4387,4432,4496,4576,4585,4624,4680,4710,4736,4787,4800,4815,4916,4954,4959,4988,5053,5152,5197,5222,5264,5301,5380,5396,5475
120,129,178,222,293,369,455,522,569,622,714,780,807,884,940,1025,1083,1176,1196,1282,1298,1392,1462,1502,1582,1631,1686,1784,1826,1878,1955,2047,2136,2215,2240,2313,2399,2485,2537,2581,2640,2720,2803,2873,2913,2987,2999,3086,3137,3173,3239,3267,3331,3334,3377,3458,3469,3492,3569,3644,3725,3791,3806,3850,3878,3972,4068,4155,4160,4219,4221,4289,4357,4413,4437,4505,4532,4591,4615,4634,4670,4762,4822,4871,4891,4894,4990,5068,5096,5148,5162,5177,5192,5200,5291,5311,5374,5476,5482,5493
182,264,282,283,363,382,551,576,582,677,715,879,919,926,1003,1074,1164,1232,1295,1353,1448,1456,1514,1555,1666,1701,1783,1868,1910,1994,2088,2134,2210,2274,2372,2417,2497,2563,2614,2619,2720,2816,2881,2923,2995,3034,3123,3157,3165,3218,3291,3343,3360,3426,3430,3460,3545,3626,3667,3765,3819,3830,3845,3928,4023,4065,4154,4221,4263,4267,4275,4356,4437,4441,4444,4507,4593,4666,4699,4704,4706,4807,4860,4946,4969,5007,5069,5082,5138,5162,5187,5190,5263,5281,5296,5362,5454,5510,5537,5560
248,288,355,403,490,554,595,619,656,694,811,972,1010,1097,1174,1249,1293,1385,1426,1435,1501,1596,1661,1710,1716,1809,1879,1903,1990,2092,2164,2253,2311,2397,2487,2522,2588,2654,2667,2751,2818,2913,2920,2984,2998,3117,3138,3231,3249,3315,3324,3377,3447,3516,3550,3554,3628,3679,3778,3848,3862,3925,3975,4023,4076,4155,4164,4239,4307,4326,4376,4406,4453,4464,4517,4581,4655,4693,4738,4743,4807,4897,4933,4950,5052,5093,5099,5159,5187,5218,5250,5303,5324,5329,5383,5412,5498,5569,5586,5587
294,317,377,497,563,603,613,691,759,764,818,1016,1115,1179,1259,1287,1309,1465,1519,1538,1628,1647,1746,1819,1904,2003,2093,2179,2276,2374,2401,2420,2434,2511,2543,2563,2641,2688,2766,2810,2842,2923,2977,3042,3086,3166,3182,3250,3336,3380,3392,3472,3560,3618,3638,3727,3772,3837,3885,3896,3950,4027,4041,4085,4105,4177,4190,4279,4313,4384,4439,4531,4608,4636,4707,4734,4736,4784,4790,4862,4864,4931,4955,4999,5078,5173,5183,5189,5222,5242,5251,5342,5356,5407,5435,5512,5526,5585,5597,5604
370,432,441,580,668,692,738,809,868,940,1023,1037,1179,1268,1347,1438,1515,1545,1619,1701,1744,1797,1798,1901,1932,2070,2158,2212,2374,2428,2522,2539,2629,2698,2735,2784,2846,2878,2945,3033,3064,3093,3149,3183,3280,3327,3370,3411,3438,3508,3579,3653,3663,3745,3841,3904,3971,4042,4058,4072,4108,4181,4207,4235,4256,4278,4377,4444,4455,4514,4527,4562,4638,4706,4762,4799,4805,4826,4891,4927,4990,4993,5076,5145,5154,5219,5256,5272,5306,5370,5398,5409,5452,5493,5532,5539,5578,5599,5620,5647
407,460,473,605,695,770,785,867,886,1025,1106,1121,1237,1279,1382,1521,1602,1700,1794,1836,1859,1883,1958,1966,2062,2090,2205,2290,2444,2527,2532,2633,2719,2757,2776,2797,2885,2962,3046,3076,3105,3147,3184,3260,3369,3426,3429,3488,3579,3647,3701,3786,3854,3865,3938,4013,4064,4075,4120,4141,4203,4228,4308,4334,4351,4373,4389,4448,4549,4561,4635,4690,4698,4798,4818,4867,4920,4945,4997,5074,5087,5101,5120,5187,5231,5255,5310,5339,5371,5394,5476,5518,5522,5565,5587,5597,5617,5624,5641,5661
