0,20,26,45,92,186,222,276,281,288,339,414,459,490,548,580,629,702,784,827
20,32,75,93,186,222,276,337,409,464,526,593,676,763,821,842,917,944,960,978
32,75,103,188,219,258,339,409,486,553,593,676,763,821,842,917,1007,1092,1137,1160
39,131,214,258,301,339,405,486,553,632,645,762,784,873,910,1007,1092,1143,1228,1320
131,214,264,301,313,405,436,528,632,663,674,765,873,934,992,1043,1143,1228,1320,1416
139,264,291,315,386,472,554,623,675,714,791,873,934,992,1043,1100,1176,1253,1416,1452
187,283,368,392,478,554,623,681,779,821,879,958,1031,1044,1100,1174,1187,1338,1452,1492
203,368,392,478,548,609,686,779,821,879,958,1032,1044,1083,1174,1196,1282,1382,1477,1559
248,380,448,548,567,686,774,792,839,943,1032,1045,1100,1136,1204,1250,1290,1399,1559,1605
343,448,515,563,622,753,782,839,925,1017,1047,1100,1136,1204,1283,1333,1373,1465,1605,1693
384,514,558,656,746,844,856,925,967,1047,1119,1125,1163,1283,1355,1437,1479,1563,1671,1750
444,558,656,746,844,874,897,926,1037,1119,1173,1205,1249,1355,1444,1496,1563,1604,1750,1813
487,646,744,825,884,905,930,996,1097,1173,1205,1289,1306,1444,1496,1549,1575,1624,1813,1831
518,744,815,884,905,968,1028,1075,1147,1202,1289,1356,1370,1493,1570,1602,1681,1753,1831,1851
573,814,901,902,968,1043,1075,1142,1203,1277,1356,1450,1527,1570,1605,1681,1753,1846,1854,1910
652,901,938,957,1043,1063,1155,1218,1312,1355,1450,1527,1567,1612,1634,1746,1846,1861,1955,2005
706,938,965,1025,1076,1155,1218,1312,1398,1419,1519,1594,1636,1707,1749,1812,1861,1955,2005,2033
798,965,1003,1081,1134,1207,1285,1398,1462,1514,1594,1636,1715,1749,1812,1886,1955,2011,2078,2089
813,1003,1096,1192,1266,1337,1347,1462,1512,1610,1696,1715,1745,1803,1886,1967,2011,2078,2091,2114
877,1096,1192,1287,1385,1423,1506,1544,1631,1696,1713,1806,1828,1886,1977,2003,2061,2092,2119,2123
