43,64,91,155,237,319,346,405,442,473,528,584,593,676,687,754,831,927,992,1055
44,74,179,251,297,332,411,448,502,592,666,707,804,873,894,933,969,1057,1146,1217
111,125,208,297,325,375,445,476,593,655,765,847,856,936,952,1022,1036,1126,1208,1224
143,159,234,364,403,474,515,552,672,693,799,914,917,1000,1043,1141,1224,1255,1328,1339
149,230,258,378,479,509,598,634,689,767,858,947,1041,1063,1131,1188,1273,1303,1356,1409
153,255,349,436,521,532,612,652,708,822,878,982,1085,1104,1173,1239,1354,1427,1474,1487
228,323,376,521,545,619,671,725,808,908,1002,1045,1174,1216,1233,1261,1431,1461,1485,1541
312,338,418,536,623,646,703,751,891,936,1014,1053,1187,1291,1320,1388,1452,1499,1538,1551
389,434,514,556,643,657,762,811,926,953,1090,1094,1201,1314,1323,1458,1483,1528,1563,1657
442,500,589,596,680,778,859,921,1020,1105,1117,1195,1206,1336,1428,1515,1528,1536,1659,1683
511,604,616,711,796,883,969,1052,1149,1168,1265,1309,1370,1444,1504,1554,1565,1602,1665,1751
569,631,659,723,878,920,1033,1113,1206,1219,1315,1386,1429,1468,1524,1556,1651,1685,1695,1845
601,697,705,739,913,996,1108,1209,1231,1261,1320,1473,1504,1506,1567,1601,1684,1702,1775,1907
615,756,770,771,918,1003,1184,1233,1280,1287,1396,1478,1517,1533,1570,1700,1752,1771,1786,1974
701,760,860,956,1050,1112,1265,1303,1346,1433,1517,1538,1550,1622,1639,1794,1831,1844,1925,2031
736,848,892,1001,1149,1236,1353,1396,1427,1480,1521,1562,1614,1629,1684,1818,1884,1942,1964,2130
786,886,976,1016,1247,1342,1369,1467,1480,1545,1620,1659,1687,1713,1796,1911,1983,2077,2142,2159
815,983,1081,1095,1266,1382,1395,1551,1580,1591,1699,1734,1785,1878,1972,2033,2101,2136,2195,2244
835,990,1164,1259,1329,1454,1551,1554,1610,1659,1717,1819,1832,1971,2022,2108,2110,2180,2242,2251
923,1011,1234,1342,1399,1527,1598,1602,1709,1740,1839,1891,1983,2052,2132,2147,2188,2247,2266,2277
