<<<<<<< HEAD
0,1,13,41,53,149,179,194,253,274,346,365,445,544,578,673,730,810,861,927
1,13,41,134,176,212,287,341,416,490,527,587,655,729,797,807,860,899,927,998
7,28,134,226,240,305,341,416,490,529,587,655,730,797,836,879,978,1052,1135,1203
17,105,226,240,305,325,422,492,569,643,660,730,819,836,879,978,1052,1135,1203,1280
45,171,239,312,398,432,492,569,643,660,673,819,874,969,1029,1034,1125,1190,1220,1351
114,210,312,398,473,548,582,627,653,677,765,874,969,1034,1101,1152,1190,1255,1292,1449
209,304,366,473,557,595,613,653,725,765,863,961,1054,1153,1190,1214,1299,1338,1414,1532
299,386,452,557,622,654,673,749,821,829,961,1054,1153,1190,1233,1299,1338,1414,1509,1581
386,466,558,622,666,676,749,821,900,963,1006,1087,1189,1233,1298,1394,1408,1509,1597,1654
466,558,617,666,683,753,801,900,995,1033,1083,1169,1228,1298,1394,1444,1538,1597,1677,1743
526,581,680,733,782,856,882,995,1033,1120,1169,1212,1300,1391,1444,1538,1586,1677,1744,1837
543,680,733,800,856,954,988,1035,1120,1199,1216,1300,1391,1427,1495,1577,1626,1744,1813,1869
556,711,800,878,954,988,1035,1090,1199,1288,1306,1334,1428,1495,1586,1614,1699,1777,1869,1967
622,737,878,945,997,1009,1106,1188,1288,1384,1398,1487,1514,1586,1614,1692,1770,1868,1967,2018
701,804,924,1003,1009,1106,1178,1279,1384,1409,1501,1514,1565,1662,1692,1781,1868,1930,2018,2058
780,883,1003,1079,1105,1178,1254,1364,1458,1522,1583,1654,1692,1738,1837,1860,1905,1970,2058,2120
786,946,1079,1111,1178,1229,1293,1458,1522,1583,1654,1752,1759,1837,1879,1921,1970,2057,2120,2150
829,970,1111,1157,1223,1292,1366,1483,1568,1626,1752,1765,1774,1879,1933,1985,2050,2095,2157,2165
832,1048,1147,1232,1292,1390,1415,1514,1606,1716,1765,1781,1844,1933,2015,2073,2088,2173,2199,2220
868,1147,1232,1265,1390,1486,1570,1649,1699,1769,1807,1846,1919,2018,2073,2117,2206,2207,2262,2301
=======
0,1,13,41,53,149,179,194,253,274,346,365,445,544,578,673,730,810,861,868
1,13,41,134,176,212,287,341,416,490,527,587,655,729,797,807,860,899,921,946
7,28,134,226,240,305,341,416,490,529,587,655,730,797,836,879,978,1052,1135,1212
17,105,226,240,305,325,422,492,569,643,660,730,819,836,879,978,1052,1135,1212,1283
45,171,239,312,398,432,492,569,643,660,673,819,874,969,1029,1034,1125,1190,1283,1381
114,210,312,398,473,548,582,627,653,677,765,874,969,1034,1101,1152,1190,1255,1381,1464
209,304,366,473,557,595,613,653,725,765,863,961,1054,1153,1190,1214,1299,1338,1464,1521
299,386,452,557,622,654,673,749,821,829,961,1054,1153,1190,1233,1299,1338,1414,1513,1567
386,466,558,622,666,676,749,821,900,963,1006,1087,1189,1233,1298,1394,1408,1509,1597,1686
466,558,617,666,683,753,801,900,995,1033,1083,1169,1228,1298,1394,1444,1538,1597,1686,1780
526,581,680,733,782,856,882,995,1033,1120,1169,1212,1300,1391,1444,1538,1586,1677,1780,1794
543,680,733,800,856,954,988,1035,1120,1199,1216,1300,1391,1427,1495,1577,1626,1744,1794,1863
556,711,800,878,954,988,1035,1090,1199,1288,1306,1334,1428,1495,1586,1614,1699,1777,1854,1919
622,737,878,945,997,1009,1106,1188,1288,1384,1398,1487,1514,1586,1614,1692,1770,1868,1930,2017
701,804,924,1003,1009,1106,1178,1279,1384,1409,1501,1514,1565,1662,1692,1781,1868,1930,1959,2068
780,883,1003,1079,1105,1178,1254,1364,1458,1522,1583,1654,1692,1738,1837,1860,1905,1970,2057,2108
786,946,1079,1111,1178,1229,1293,1458,1522,1583,1654,1752,1759,1837,1879,1921,1970,2057,2095,2170
829,970,1111,1157,1223,1292,1366,1483,1568,1626,1752,1765,1774,1879,1933,1985,2050,2095,2157,2183
832,1048,1147,1232,1292,1390,1415,1514,1606,1716,1765,1781,1844,1933,2015,2073,2088,2173,2199,2204
868,1147,1232,1265,1390,1486,1570,1649,1699,1769,1807,1846,1919,2018,2073,2117,2206,2207,2262,2267
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
