0,21,52,96,162,223,320,342,363,421,449,532,615,709,808,902,906,943,1001,1075
21,52,106,162,223,321,391,406,440,467,543,615,709,808,902,978,1039,1127,1191,1219
24,106,152,239,321,391,406,440,467,543,615,702,800,857,978,1039,1127,1191,1223,1312
76,164,243,291,381,407,502,512,588,614,712,800,847,925,1010,1052,1134,1223,1312,1397
164,243,291,368,407,502,570,609,679,712,794,847,931,1010,1068,1110,1167,1252,1372,1487
230,259,310,398,448,570,624,698,755,809,862,931,1008,1094,1118,1171,1268,1351,1426,1518
241,310,359,455,515,624,698,789,816,904,926,1008,1094,1118,1202,1295,1367,1416,1518,1574
249,359,455,516,597,687,789,817,912,937,993,1073,1107,1202,1295,1367,1404,1466,1550,1585
267,365,516,599,687,786,870,918,974,1065,1075,1161,1231,1295,1391,1449,1498,1550,1612,1637
282,441,599,673,786,870,940,974,1069,1077,1161,1231,1322,1413,1484,1526,1556,1654,1663,1678
