<<<<<<< HEAD
9,20,77,104,168,202,293,335,423,477,541,568,616,666,681,690,705,760,790,793
10,48,118,160,172,271,374,426,441,554,597,674,767,832,881,927,955,998,1051,1079
91,175,209,236,272,369,456,468,525,624,681,779,794,843,923,986,1063,1079,1116,1151
181,254,316,415,474,543,621,720,728,756,851,854,903,990,1037,1096,1097,1189,1202,1243
235,340,434,475,548,623,721,754,834,875,934,973,1036,1073,1107,1150,1195,1211,1233,1251
=======
9,73,84,141,175,266,330,384,432,482,570,597,624,666,675,690,705,735,790,793
10,77,112,182,251,347,390,467,560,625,640,682,759,811,857,906,934,987,1030,1058
91,127,211,245,348,430,487,557,575,636,697,724,857,869,928,970,1047,1084,1100,1135
181,240,313,375,444,522,617,645,694,781,789,888,891,990,1049,1096,1097,1110,1202,1243
235,313,399,493,568,666,725,766,829,866,946,987,1026,1059,1102,1136,1181,1203,1219,1251
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
