0,5,16,44,80,108,173,193,292,305,382,448,477,519,617,702,737,814,906,940
5,34,101,104,143,173,214,292,305,391,476,513,535,617,702,737,814,906,940,1014
34,117,119,216,262,273,360,427,444,507,525,560,633,704,763,786,860,939,1014,1094
117,144,216,278,336,375,457,473,507,553,625,672,707,801,851,873,939,961,1049,1145
144,216,278,336,375,457,473,498,553,625,692,707,801,852,880,952,1037,1057,1118,1208
216,256,312,378,424,488,513,596,672,694,738,794,860,958,1010,1037,1063,1159,1242,1270
231,312,389,484,498,513,611,672,729,818,874,940,1030,1088,1131,1207,1242,1317,1320,1367
240,389,484,559,582,611,662,747,836,921,940,1030,1095,1131,1207,1242,1317,1320,1367,1406
262,436,559,614,679,712,747,836,933,939,1029,1101,1148,1194,1220,1313,1318,1355,1401,1442
272,496,614,684,714,792,888,941,946,1029,1101,1148,1194,1236,1315,1340,1391,1405,1442,1447
