0,33,72,164,208,225,315,392,395,409,446,509,601,694,714,752,773,818,895,955
33,72,164,208,225,315,392,421,504,563,655,719,756,820,877,925,949,1017,1069,1119
52,92,166,214,252,321,421,516,602,701,719,817,858,877,932,988,1017,1107,1154,1239
64,128,193,266,295,393,516,602,701,772,817,858,890,932,988,1062,1107,1156,1239,1329
121,193,266,304,393,431,555,658,772,805,863,927,990,1012,1062,1091,1156,1196,1281,1402
164,244,304,382,436,486,622,746,816,863,927,990,1059,1100,1136,1169,1220,1268,1364,1484
244,309,353,436,513,596,693,816,875,953,1002,1059,1144,1199,1259,1295,1300,1358,1447,1571
309,353,430,513,596,693,774,875,953,1002,1048,1144,1218,1259,1295,1308,1399,1465,1556,1635
316,382,436,563,652,774,797,917,1008,1038,1135,1218,1252,1280,1334,1399,1470,1568,1635,1681
325,409,500,651,722,797,847,1008,1026,1128,1185,1252,1257,1334,1416,1480,1568,1639,1681,1748
409,500,595,722,763,844,911,1026,1064,1132,1229,1257,1339,1416,1480,1539,1639,1696,1783,1831
421,595,652,763,844,911,970,1062,1126,1222,1288,1339,1379,1465,1539,1623,1696,1783,1831,1880
434,652,691,837,934,1019,1050,1125,1216,1288,1327,1395,1450,1501,1623,1687,1720,1830,1886,1944
533,691,790,934,1019,1110,1125,1219,1306,1371,1395,1450,1527,1584,1687,1726,1803,1886,1954,1961
629,710,811,970,1110,1121,1219,1306,1371,1453,1467,1530,1585,1653,1726,1803,1896,1954,2048,2093
710,791,837,1048,1129,1200,1288,1370,1453,1467,1560,1585,1661,1689,1773,1896,1921,2048,2105,2179
730,831,894,1129,1198,1260,1370,1449,1505,1560,1611,1681,1757,1802,1838,1921,1962,2105,2179,2205
735,894,993,1145,1228,1332,1409,1505,1577,1618,1681,1766,1802,1856,1939,1999,2054,2162,2194,2287
828,993,1090,1206,1303,1374,1505,1600,1635,1675,1766,1820,1856,1954,1999,2042,2119,2174,2211,2361
872,1090,1135,1223,1374,1442,1600,1635,1713,1793,1838,1892,1975,2071,2107,2157,2174,2228,2327,2369
