<<<<<<< HEAD
0,13,26,35,55,102,154,216,286,332,372,446,540,602,662,745,785,863,897,954
13,49,84,112,160,203,237,321,332,372,468,555,623,662,746,831,863,905,954,1040
49,92,112,192,227,320,358,364,453,502,596,636,731,805,838,874,905,988,1074,1079
92,123,192,282,321,358,435,453,538,630,715,774,814,839,938,953,1041,1100,1128,1183
123,206,282,327,418,473,571,660,696,737,798,857,943,1018,1037,1101,1119,1157,1183,1228
=======
0,13,26,35,55,101,148,210,280,332,372,466,540,600,662,696,753,831,914,954
13,49,84,112,160,199,242,326,335,372,468,540,627,711,745,753,833,914,999,1040
49,92,112,192,227,276,369,375,464,502,596,691,731,764,838,924,929,1012,1048,1070
92,123,192,282,321,413,434,464,549,626,711,751,810,909,934,962,1017,1076,1091,1179
123,206,282,327,418,459,514,603,639,737,798,884,943,962,1037,1045,1090,1128,1192,1212
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
