3,54,73,109,124,149,230,234,295,313,396,444,466,540,605,689,763,833,915,970
20,63,134,162,224,277,344,403,464,483,485,565,617,677,758,813,824,910,1006,1092
25,87,138,219,303,353,412,437,502,516,606,652,688,786,867,906,968,987,1104,1153
120,127,200,294,344,385,475,573,597,649,705,760,857,911,968,997,1016,1024,1195,1251
146,236,323,384,449,544,585,628,667,731,762,860,896,996,1078,1165,1204,1262,1267,1361
182,287,402,431,522,608,634,663,692,754,853,954,956,1027,1122,1223,1276,1368,1440,1525
254,330,463,555,587,624,644,693,757,818,933,983,993,1041,1194,1265,1304,1459,1523,1563
288,429,503,575,626,692,695,742,841,924,973,1062,1106,1198,1230,1328,1379,1538,1567,1652
320,456,564,635,705,760,768,772,896,943,1004,1141,1177,1226,1322,1420,1504,1619,1671,1720
339,531,613,670,711,822,879,960,994,1002,1080,1169,1191,1277,1344,1499,1521,1684,1690,1810
378,544,648,687,807,823,905,969,1013,1103,1108,1220,1236,1341,1396,1564,1568,1770,1788,1864
451,578,662,699,813,847,921,991,1091,1149,1242,1266,1277,1389,1483,1656,1672,1780,1856,1951
464,630,719,751,907,913,1008,1057,1152,1194,1244,1305,1360,1419,1513,1739,1759,1813,1865,1984
478,714,752,839,931,958,1107,1123,1174,1228,1262,1364,1401,1503,1564,1770,1783,1900,1917,2071
483,780,838,929,932,1018,1122,1180,1241,1266,1356,1445,1534,1543,1654,1868,1884,1938,1966,2111
560,782,839,1022,1066,1117,1214,1301,1324,1393,1466,1561,1582,1675,1767,1881,1901,1970,2017,2116
625,822,879,1051,1100,1205,1271,1358,1436,1471,1492,1624,1680,1751,1866,1901,1949,2010,2041,2156
656,842,977,1112,1177,1268,1364,1431,1505,1512,1593,1721,1779,1851,1885,1942,2038,2106,2111,2206
714,849,1021,1118,1272,1369,1408,1465,1539,1547,1682,1756,1865,1898,1960,2041,2053,2124,2174,2213
773,903,1105,1149,1319,1439,1476,1507,1622,1662,1714,1802,1920,2005,2033,2113,2138,2165,2208,2262
