0,11,62,123,193,198,256,308,318,336,382,396,433,480,492,562,615,697,787,826,904,977,1057,1104,1151,1224,1273,1364,1397,1493,1585,1589,1668,1756,1783,1879,1921,1979,2016,2046,2140,2203,2214,2305,2389,2480,2557,2578,2656,2713
11,62,123,193,199,280,308,336,372,469,477,508,600,640,710,718,779,811,849,930,981,1057,1128,1162,1224,1273,1364,1455,1493,1585,1608,1668,1756,1791,1879,1944,1998,2064,2131,2166,2203,2273,2368,2432,2530,2578,2627,2656,2713,2778
18,115,191,225,280,336,367,407,491,505,604,614,660,726,740,779,842,849,935,989,1057,1149,1191,1264,1294,1325,1455,1546,1565,1650,1746,1800,1872,1916,2011,2034,2074,2131,2166,2244,2297,2368,2461,2530,2578,2627,2644,2739,2785,2847
115,191,225,285,336,367,424,500,514,604,670,675,734,758,839,872,904,972,1039,1096,1175,1251,1295,1377,1426,1503,1546,1631,1730,1760,1847,1872,1966,2011,2034,2102,2106,2154,2244,2297,2337,2461,2507,2549,2618,2644,2739,2810,2853,2921
169,259,328,350,365,424,507,514,602,677,690,734,758,839,929,1000,1049,1095,1166,1236,1258,1320,1377,1426,1503,1573,1658,1730,1767,1847,1892,1985,2058,2136,2146,2243,2272,2366,2368,2390,2435,2507,2566,2629,2728,2739,2810,2868,2921,2991
259,328,387,402,460,507,603,630,701,728,794,876,975,1040,1090,1106,1147,1166,1236,1332,1403,1448,1530,1563,1660,1722,1812,1862,1940,1975,2018,2058,2136,2177,2243,2272,2366,2460,2530,2531,2538,2566,2631,2728,2751,2782,2880,2909,2991,3035
320,401,431,487,539,620,673,769,788,857,932,990,1040,1107,1135,1148,1238,1262,1332,1403,1448,1540,1633,1669,1722,1817,1862,1954,1975,2064,2108,2179,2212,2213,2270,2349,2460,2530,2543,2581,2616,2713,2752,2788,2862,2900,2928,2932,3017,3101
401,474,487,565,645,673,769,788,873,938,1018,1069,1107,1136,1197,1263,1345,1417,1455,1457,1544,1638,1683,1773,1846,1906,1954,2025,2085,2108,2179,2246,2304,2340,2369,2445,2516,2563,2586,2622,2713,2797,2815,2862,2900,2972,2993,3019,3092,3122
474,507,591,648,719,758,807,894,947,1036,1128,1171,1229,1327,1362,1364,1427,1482,1534,1560,1642,1701,1787,1869,1939,1955,2025,2092,2130,2214,2288,2337,2435,2438,2445,2516,2563,2619,2656,2702,2797,2821,2857,2908,2983,2993,3034,3051,3127,3191
507,602,689,754,807,880,956,985,1077,1160,1192,1279,1361,1363,1391,1469,1541,1615,1694,1747,1816,1897,1956,2049,2080,2179,2212,2281,2302,2362,2429,2465,2512,2597,2636,2688,2718,2793,2838,2860,2863,2884,2937,3000,3004,3091,3094,3153,3174,3203
