0,20,65,88,142,213,219,293,363,384,467,490,578,608,704,746,838,885,930,943
20,67,98,177,236,283,304,367,405,467,490,578,608,704,766,843,909,969,1037,1078
67,101,177,236,283,304,372,405,442,503,558,640,723,766,843,909,969,1037,1078,1162
101,176,194,238,287,372,431,452,503,565,640,723,783,874,956,1023,1085,1161,1204,1217
125,183,206,240,370,431,454,468,565,632,718,813,874,956,1023,1085,1161,1229,1263,1332
174,190,239,255,385,454,498,543,632,718,813,831,942,982,1080,1142,1229,1273,1332,1407
180,231,255,340,439,505,552,624,719,786,856,955,1051,1105,1107,1195,1273,1326,1351,1436
224,236,279,439,516,553,623,719,797,867,955,1051,1107,1185,1263,1357,1415,1503,1556,1603
236,335,398,516,604,645,729,797,891,983,1051,1111,1185,1263,1357,1415,1503,1556,1642,1700
335,433,463,604,678,729,817,891,983,1017,1111,1157,1238,1335,1399,1484,1548,1642,1700,1785
433,479,501,678,705,817,871,948,1014,1040,1126,1237,1287,1399,1450,1510,1596,1697,1753,1833
479,526,624,691,762,868,948,1015,1056,1121,1179,1287,1351,1434,1532,1596,1655,1753,1833,1910
526,624,664,744,851,933,1015,1056,1121,1179,1277,1322,1433,1532,1566,1606,1670,1833,1916,1943
593,683,773,821,865,962,1035,1107,1162,1239,1322,1416,1490,1558,1628,1693,1730,1916,1974,2018
683,782,867,894,974,1013,1110,1162,1250,1274,1416,1478,1558,1628,1693,1749,1832,1974,2018,2055
782,867,959,993,1082,1179,1184,1250,1300,1349,1456,1522,1616,1674,1749,1832,1866,1977,2055,2115
836,959,993,1082,1179,1208,1260,1300,1377,1450,1542,1568,1652,1735,1824,1840,1941,2040,2083,2133
856,980,1055,1164,1257,1345,1351,1442,1521,1589,1619,1672,1735,1825,1853,1918,2003,2073,2133,2186
915,1055,1107,1257,1349,1366,1463,1521,1589,1620,1672,1743,1829,1879,1934,1995,2061,2132,2171,2198
931,1061,1203,1349,1411,1487,1541,1576,1620,1652,1743,1829,1896,1934,1995,2065,2132,2148,2189,2219
