4,5,14,19,54,93,144,160,214,233,297,349,362,380,476,493,558,584,674,760
20,44,66,159,173,246,270,281,368,446,494,581,615,683,689,701,793,809,855,865
40,50,115,161,230,259,309,364,401,507,537,611,667,692,786,818,901,988,1030,1063
53,80,131,179,263,277,368,405,492,529,621,672,756,773,810,905,936,1087,1121,1208
69,140,197,287,345,350,449,538,578,639,648,762,828,856,857,995,1093,1108,1146,1246
86,191,284,360,361,438,544,565,583,662,755,854,856,903,947,1088,1106,1200,1269,1301
134,279,341,381,421,503,607,663,703,781,852,953,993,1017,1051,1117,1137,1257,1304,1344
223,342,409,490,588,619,716,774,824,893,965,984,1013,1022,1116,1178,1219,1350,1357,1425
235,439,473,579,632,690,751,860,867,927,998,1060,1067,1117,1212,1218,1300,1389,1397,1443
260,509,540,611,716,775,821,915,964,1047,1132,1160,1214,1248,1295,1326,1398,1435,1475,1502
