0,52,149,160,226,271,320,404,423,518,564,649,696,715,739,752,831,906,967,977
52,149,160,226,311,355,404,430,518,571,669,696,715,803,872,914,999,1072,1088,1161
54,156,218,312,373,411,498,526,585,669,681,713,806,879,940,1030,1074,1164,1189,1265
56,180,312,373,411,498,526,592,636,699,763,848,919,974,1030,1124,1164,1189,1285,1350
58,233,319,377,473,523,597,690,777,781,848,919,974,1014,1124,1160,1197,1285,1327,1431
157,289,344,473,523,608,690,777,813,909,915,979,1032,1114,1170,1197,1260,1327,1396,1467
158,322,405,521,608,677,754,813,909,912,979,1069,1114,1170,1194,1255,1343,1362,1467,1525
245,354,488,532,618,726,793,882,911,965,1069,1110,1161,1230,1256,1343,1431,1527,1584,1655
273,445,509,583,641,750,843,905,959,1032,1110,1167,1230,1256,1307,1431,1527,1584,1655,1718
364,476,558,649,717,815,905,959,1018,1095,1182,1197,1264,1356,1425,1512,1574,1652,1718,1757
393,551,649,717,805,852,929,990,1067,1182,1219,1291,1390,1484,1518,1615,1657,1693,1764,1834
409,645,732,810,852,903,951,1067,1108,1219,1291,1390,1484,1521,1615,1674,1712,1764,1857,1928
500,732,830,906,985,995,1088,1122,1184,1288,1377,1472,1521,1575,1674,1713,1771,1865,1940,1994
503,830,928,985,1045,1088,1132,1184,1252,1324,1401,1516,1582,1681,1713,1771,1865,1947,2023,2106
531,928,980,1045,1088,1132,1143,1192,1295,1398,1438,1582,1681,1741,1768,1849,1947,2038,2106,2197
593,958,1044,1129,1195,1233,1300,1377,1406,1438,1521,1672,1741,1808,1830,1901,2038,2116,2139,2270
680,1044,1139,1195,1256,1332,1377,1423,1475,1572,1621,1703,1808,1835,1901,1993,2116,2173,2206,2293
683,1139,1211,1256,1332,1386,1423,1503,1572,1671,1703,1798,1853,1951,1993,2087,2173,2238,2263,2320
694,1211,1306,1361,1386,1447,1545,1571,1671,1761,1808,1880,1951,2026,2075,2099,2238,2263,2320,2405
768,1306,1372,1431,1520,1614,1642,1716,1761,1808,1894,1949,2026,2073,2114,2152,2252,2299,2379,2426
