0,18,19,29,50,99,164,244,323,400,435,528,612,667,704,789,838,853,917,996
18,25,49,75,161,214,279,373,424,513,557,612,686,744,789,838,853,917,1000,1055
25,51,106,187,276,364,375,424,513,605,646,686,765,784,837,841,912,1000,1055,1114
51,106,197,276,364,411,454,512,605,646,717,772,796,837,926,993,1005,1051,1114,1211
68,197,270,318,413,454,512,598,647,721,792,807,901,949,1008,1049,1124,1184,1278,1366
155,269,318,413,464,525,598,655,753,792,864,901,949,1018,1098,1164,1195,1278,1366,1381
187,301,327,464,560,638,685,765,772,864,902,965,1040,1134,1176,1195,1265,1316,1367,1443
196,327,344,560,645,723,787,796,861,935,1032,1070,1134,1196,1233,1283,1306,1344,1432,1490
222,338,432,645,723,787,808,870,969,1051,1100,1161,1228,1235,1320,1324,1412,1446,1516,1529
255,432,505,655,753,808,891,969,1058,1115,1161,1251,1311,1366,1396,1470,1479,1516,1533,1560
