<<<<<<< HEAD
43,83,138,188,215,250,273,318,372,398,441,484,579,633,671,708,794,882,945,1004
134,141,205,242,286,362,416,425,472,531,562,654,677,772,834,848,878,892,1013,1095
145,158,225,247,350,417,453,500,561,639,693,780,827,861,951,991,1061,1110,1203,1216
158,181,234,345,397,421,545,608,638,727,802,850,934,957,1011,1096,1158,1241,1252,1283
238,247,345,417,478,554,631,662,756,825,896,974,1027,1078,1108,1187,1241,1276,1309,1365
=======
43,83,138,188,215,250,273,327,415,441,484,579,633,676,713,799,858,896,959,1004
134,141,205,242,286,362,416,463,473,532,624,647,742,773,787,829,940,1002,1070,1079
145,158,225,247,350,417,453,524,573,651,738,785,819,873,913,983,996,1092,1185,1232
158,181,234,345,397,421,545,575,658,746,794,878,901,976,1061,1123,1154,1208,1219,1295
238,247,345,417,478,554,631,725,760,829,907,960,1011,1082,1161,1215,1271,1301,1334,1365
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
