<<<<<<< HEAD
0,9,38,77,119,184,218,244,339,392,480,516,573,645,664,743,815,914,962,1055
9,52,77,139,184,218,292,390,420,513,607,652,750,798,877,954,1000,1088,1113,1152
52,77,175,229,232,325,405,482,518,608,683,779,798,877,969,1036,1103,1138,1158,1229
77,175,229,302,377,469,566,569,608,683,779,805,861,969,1066,1103,1164,1191,1235,1259
106,226,302,392,474,566,614,650,722,786,852,933,1014,1083,1121,1184,1211,1255,1273,1304
=======
0,9,51,80,119,184,218,271,328,364,436,524,543,638,737,809,902,981,1007,1069
9,52,80,119,184,218,292,385,483,528,576,670,749,779,867,913,981,1058,1156,1233
52,77,94,192,246,339,419,509,528,624,670,749,841,877,913,980,1058,1156,1233,1258
77,106,192,246,339,431,528,593,649,675,771,841,938,969,996,1057,1125,1233,1246,1278
106,191,273,340,431,528,593,657,738,819,888,954,992,1064,1108,1135,1166,1236,1272,1322
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
