<<<<<<< HEAD
0,1,23,27,43,117,128,144,186,233,255,353,435,504,583,637,701,794,819,880,927,1014,1100,1129,1170,1203,1290,1362,1437,1496,1586,1607,1630,1670,1741,1784,1880,1935,2003,2066,2104,2135,2205,2254,2268,2273,2341,2364,2417,2457
1,45,61,149,159,192,268,324,325,420,423,505,581,677,739,747,834,928,1014,1086,1094,1154,1163,1249,1315,1349,1415,1504,1575,1655,1732,1791,1844,1911,1958,2015,2099,2141,2193,2210,2285,2348,2356,2455,2467,2530,2568,2626,2695,2719
45,131,167,247,263,324,378,464,534,596,603,702,782,832,924,926,1012,1110,1185,1213,1265,1324,1366,1419,1479,1567,1651,1748,1778,1831,1881,1902,1911,1994,2035,2113,2156,2193,2266,2324,2360,2431,2456,2504,2599,2608,2679,2695,2740,2745
131,167,247,273,324,378,464,559,596,675,726,811,854,944,966,1052,1150,1206,1250,1327,1401,1496,1535,1597,1629,1680,1773,1803,1845,1887,1905,1976,2073,2079,2131,2156,2215,2266,2324,2372,2431,2457,2539,2599,2612,2679,2712,2740,2755,2783
159,212,288,365,423,478,560,615,704,803,850,888,960,1032,1119,1208,1250,1310,1381,1451,1542,1562,1618,1686,1782,1792,1816,1873,1942,1982,2047,2073,2080,2162,2218,2261,2287,2376,2393,2435,2494,2540,2548,2620,2665,2724,2727,2797,2820,2836
=======
0,1,17,39,43,65,76,92,178,225,323,365,434,513,568,632,714,768,861,886,933,994,1035,1122,1193,1280,1352,1442,1517,1591,1624,1664,1693,1752,1848,1916,1939,1953,1991,2054,2085,2106,2149,2172,2242,2291,2296,2308,2376,2429
1,45,55,58,146,162,238,294,303,398,480,481,577,639,681,768,844,861,955,1041,1049,1121,1187,1247,1294,1360,1449,1526,1597,1630,1664,1731,1817,1897,1981,2033,2086,2098,2173,2190,2253,2312,2369,2427,2435,2534,2597,2623,2661,2730
45,131,147,154,234,270,324,410,452,514,613,683,733,825,828,914,994,996,1094,1169,1221,1249,1309,1368,1409,1493,1590,1640,1670,1731,1819,1902,1955,2008,2051,2124,2132,2227,2263,2321,2392,2413,2491,2507,2534,2597,2623,2661,2732,2777
131,159,167,234,270,324,410,505,544,623,708,733,825,847,914,1012,1055,1141,1197,1241,1315,1392,1424,1519,1571,1664,1694,1712,1754,1819,1902,1955,2017,2059,2124,2167,2264,2277,2321,2392,2418,2491,2507,2532,2614,2618,2668,2732,2777,2792
159,193,251,298,375,451,533,588,644,743,781,870,942,1029,1118,1160,1232,1321,1381,1452,1543,1613,1709,1729,1785,1809,1866,1931,2000,2055,2065,2147,2215,2255,2281,2298,2305,2350,2409,2451,2497,2517,2560,2630,2638,2710,2769,2793,2796,2820
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
