Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,16
2,Machine 1,Job 2,63,64
3,Machine 1,Job 3,161,167
4,Machine 1,Job 4,242,248
5,Machine 1,Job 5,340,384
6,Machine 1,Job 6,512,526
7,Machine 1,Job 7,537,584
8,Machine 1,Job 8,661,704
9,Machine 1,Job 9,752,757
10,Machine 1,Job 10,832,919
11,Machine 1,Job 11,973,1062
12,Machine 1,Job 12,1078,1156
13,Machine 1,Job 13,1166,1231
14,Machine 1,Job 14,1272,1333
15,Machine 1,Job 15,1445,1478
16,Machine 1,Job 16,1491,1514
17,Machine 1,Job 17,1567,1619
18,Machine 1,Job 18,1650,1708
19,Machine 1,Job 19,1751,1804
20,Machine 1,Job 20,1823,1891
21,Machine 1,Job 21,1946,2043
22,Machine 1,Job 22,2086,2138
23,Machine 1,Job 23,2184,2282
24,Machine 1,Job 24,2355,2422
25,Machine 1,Job 25,2482,2568
26,Machine 1,Job 26,2603,2648
27,Machine 1,Job 27,2661,2735
28,Machine 1,Job 28,2752,2787
29,Machine 1,Job 29,2970,3007
30,Machine 1,Job 30,3081,3101
31,Machine 1,Job 31,3202,3214
32,Machine 1,Job 32,3219,3296
33,Machine 1,Job 33,3310,3386
34,Machine 1,Job 34,3496,3535
35,Machine 1,Job 35,3544,3616
36,Machine 1,Job 36,3657,3697
37,Machine 1,Job 37,3782,3796
38,Machine 1,Job 38,3801,3865
39,Machine 1,Job 39,4027,4083
40,Machine 1,Job 40,4115,4208
41,Machine 1,Job 41,4253,4275
42,Machine 1,Job 42,4382,4462
43,Machine 1,Job 43,4651,4681
44,Machine 1,Job 44,4699,4789
45,Machine 1,Job 45,4874,4953
46,Machine 1,Job 46,4953,5016
47,Machine 1,Job 47,5195,5212
48,Machine 1,Job 48,5262,5264
49,Machine 1,Job 49,5385,5439
50,Machine 1,Job 50,5475,5521
51,Machine 2,Job 1,16,40
52,Machine 2,Job 2,64,105
53,Machine 2,Job 3,167,222
54,Machine 2,Job 4,248,301
55,Machine 2,Job 5,384,466
56,Machine 2,Job 6,526,577
57,Machine 2,Job 7,584,605
58,Machine 2,Job 8,704,757
59,Machine 2,Job 9,757,851
60,Machine 2,Job 10,919,934
61,Machine 2,Job 11,1062,1094
62,Machine 2,Job 12,1156,1215
63,Machine 2,Job 13,1231,1306
64,Machine 2,Job 14,1333,1359
65,Machine 2,Job 15,1478,1506
66,Machine 2,Job 16,1514,1596
67,Machine 2,Job 17,1619,1642
68,Machine 2,Job 18,1708,1780
69,Machine 2,Job 19,1804,1835
70,Machine 2,Job 20,1891,1988
71,Machine 2,Job 21,2043,2138
72,Machine 2,Job 22,2138,2201
73,Machine 2,Job 23,2282,2339
74,Machine 2,Job 24,2422,2500
75,Machine 2,Job 25,2568,2571
76,Machine 2,Job 26,2648,2691
77,Machine 2,Job 27,2735,2750
78,Machine 2,Job 28,2787,2877
79,Machine 2,Job 29,3007,3101
80,Machine 2,Job 30,3101,3200
81,Machine 2,Job 31,3214,3252
82,Machine 2,Job 32,3296,3350
83,Machine 2,Job 33,3386,3452
84,Machine 2,Job 34,3535,3596
85,Machine 2,Job 35,3616,3671
86,Machine 2,Job 36,3697,3746
87,Machine 2,Job 37,3796,3855
88,Machine 2,Job 38,3865,3953
89,Machine 2,Job 39,4083,4167
90,Machine 2,Job 40,4208,4237
91,Machine 2,Job 41,4275,4364
92,Machine 2,Job 42,4462,4513
93,Machine 2,Job 43,4681,4741
94,Machine 2,Job 44,4789,4857
95,Machine 2,Job 45,4953,4987
96,Machine 2,Job 46,5016,5063
97,Machine 2,Job 47,5212,5241
98,Machine 2,Job 48,5264,5309
99,Machine 2,Job 49,5439,5460
100,Machine 2,Job 50,5521,5576
101,Machine 3,Job 1,40,91
102,Machine 3,Job 2,105,155
103,Machine 3,Job 3,222,296
104,Machine 3,Job 4,301,324
105,Machine 3,Job 5,466,483
106,Machine 3,Job 6,577,605
107,Machine 3,Job 7,605,662
108,Machine 3,Job 8,757,795
109,Machine 3,Job 9,851,932
110,Machine 3,Job 10,934,936
111,Machine 3,Job 11,1094,1132
112,Machine 3,Job 12,1215,1224
113,Machine 3,Job 13,1306,1338
114,Machine 3,Job 14,1359,1363
115,Machine 3,Job 15,1506,1509
116,Machine 3,Job 16,1596,1608
117,Machine 3,Job 17,1642,1741
118,Machine 3,Job 18,1780,1809
119,Machine 3,Job 19,1835,1839
120,Machine 3,Job 20,1988,2049
121,Machine 3,Job 21,2138,2145
122,Machine 3,Job 22,2201,2227
123,Machine 3,Job 23,2339,2431
124,Machine 3,Job 24,2500,2563
125,Machine 3,Job 25,2571,2665
126,Machine 3,Job 26,2691,2726
127,Machine 3,Job 27,2750,2829
128,Machine 3,Job 28,2877,2975
129,Machine 3,Job 29,3101,3122
130,Machine 3,Job 30,3200,3220
131,Machine 3,Job 31,3252,3329
132,Machine 3,Job 32,3350,3405
133,Machine 3,Job 33,3452,3521
134,Machine 3,Job 34,3596,3632
135,Machine 3,Job 35,3671,3736
136,Machine 3,Job 36,3746,3770
137,Machine 3,Job 37,3855,3953
138,Machine 3,Job 38,3953,4015
139,Machine 3,Job 39,4167,4217
140,Machine 3,Job 40,4237,4333
141,Machine 3,Job 41,4364,4461
142,Machine 3,Job 42,4513,4569
143,Machine 3,Job 43,4741,4786
144,Machine 3,Job 44,4857,4926
145,Machine 3,Job 45,4987,5031
146,Machine 3,Job 46,5063,5090
147,Machine 3,Job 47,5241,5245
148,Machine 3,Job 48,5309,5387
149,Machine 3,Job 49,5460,5502
150,Machine 3,Job 50,5576,5590
151,Machine 4,Job 1,91,114
152,Machine 4,Job 2,155,199
153,Machine 4,Job 3,296,299
154,Machine 4,Job 4,324,351
155,Machine 4,Job 5,483,556
156,Machine 4,Job 6,605,648
157,Machine 4,Job 7,662,750
158,Machine 4,Job 8,795,886
159,Machine 4,Job 9,932,936
160,Machine 4,Job 10,936,1030
161,Machine 4,Job 11,1132,1160
162,Machine 4,Job 12,1224,1248
163,Machine 4,Job 13,1338,1363
164,Machine 4,Job 14,1363,1461
165,Machine 4,Job 15,1509,1553
166,Machine 4,Job 16,1608,1621
167,Machine 4,Job 17,1741,1795
168,Machine 4,Job 18,1809,1826
169,Machine 4,Job 19,1839,1864
170,Machine 4,Job 20,2049,2088
171,Machine 4,Job 21,2145,2162
172,Machine 4,Job 22,2227,2305
173,Machine 4,Job 23,2431,2445
174,Machine 4,Job 24,2563,2644
175,Machine 4,Job 25,2665,2700
176,Machine 4,Job 26,2726,2822
177,Machine 4,Job 27,2829,2898
178,Machine 4,Job 28,2975,3009
179,Machine 4,Job 29,3122,3138
180,Machine 4,Job 30,3220,3280
181,Machine 4,Job 31,3329,3380
182,Machine 4,Job 32,3405,3488
183,Machine 4,Job 33,3521,3527
184,Machine 4,Job 34,3632,3635
185,Machine 4,Job 35,3736,3742
186,Machine 4,Job 36,3770,3819
187,Machine 4,Job 37,3953,3993
188,Machine 4,Job 38,4015,4092
189,Machine 4,Job 39,4217,4272
190,Machine 4,Job 40,4333,4432
191,Machine 4,Job 41,4461,4552
192,Machine 4,Job 42,4569,4662
193,Machine 4,Job 43,4786,4883
194,Machine 4,Job 44,4926,5020
195,Machine 4,Job 45,5031,5080
196,Machine 4,Job 46,5090,5153
197,Machine 4,Job 47,5245,5277
198,Machine 4,Job 48,5387,5416
199,Machine 4,Job 49,5502,5530
200,Machine 4,Job 50,5590,5646
201,Machine 5,Job 1,114,126
202,Machine 5,Job 2,199,276
203,Machine 5,Job 3,299,319
204,Machine 5,Job 4,351,406
205,Machine 5,Job 5,556,629
206,Machine 5,Job 6,648,674
207,Machine 5,Job 7,750,789
208,Machine 5,Job 8,886,910
209,Machine 5,Job 9,936,943
