Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,2
2,Machine 1,Job 2,32,35
3,Machine 1,Job 3,78,95
4,Machine 1,Job 4,95,183
5,Machine 1,Job 5,197,231
6,Machine 1,Job 6,237,251
7,Machine 1,Job 7,333,344
8,Machine 1,Job 8,348,444
9,Machine 1,Job 9,444,472
10,Machine 1,Job 10,490,568
11,Machine 1,Job 11,619,621
12,Machine 1,Job 12,621,648
13,Machine 1,Job 13,666,723
14,Machine 1,Job 14,740,753
15,Machine 1,Job 15,772,814
16,Machine 1,Job 16,845,856
17,Machine 1,Job 17,868,911
18,Machine 1,Job 18,924,995
19,Machine 1,Job 19,995,1018
20,Machine 1,Job 20,1024,1093
21,Machine 1,Job 21,1130,1136
22,Machine 1,Job 22,1154,1162
23,Machine 1,Job 23,1222,1305
24,Machine 1,Job 24,1305,1362
25,Machine 1,Job 25,1376,1458
26,Machine 1,Job 26,1461,1467
27,Machine 1,Job 27,1527,1587
28,Machine 1,Job 28,1627,1665
29,Machine 1,Job 29,1677,1735
30,Machine 1,Job 30,1781,1841
31,Machine 1,Job 31,1856,1947
32,Machine 1,Job 32,1947,1977
33,Machine 1,Job 33,2036,2089
34,Machine 1,Job 34,2158,2256
35,Machine 1,Job 35,2256,2277
36,Machine 1,Job 36,2277,2362
37,Machine 1,Job 37,2393,2420
38,Machine 1,Job 38,2481,2512
39,Machine 1,Job 39,2538,2615
40,Machine 1,Job 40,2626,2698
41,Machine 1,Job 41,2730,2788
42,Machine 1,Job 42,2788,2874
43,Machine 1,Job 43,2874,2965
44,Machine 1,Job 44,2965,3050
45,Machine 1,Job 45,3055,3128
46,Machine 1,Job 46,3140,3228
47,Machine 1,Job 47,3230,3329
48,Machine 1,Job 48,3329,3374
49,Machine 1,Job 49,3376,3399
50,Machine 1,Job 50,3406,3496
51,Machine 2,Job 1,2,19
52,Machine 2,Job 2,35,39
53,Machine 2,Job 3,95,130
54,Machine 2,Job 4,183,192
55,Machine 2,Job 5,231,251
56,Machine 2,Job 6,251,344
