Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,25
2,Machine 1,Job 2,44,45
3,Machine 1,Job 3,148,153
4,Machine 1,Job 4,212,241
5,Machine 1,Job 5,280,321
6,Machine 1,Job 6,444,483
7,Machine 1,Job 7,598,621
8,Machine 1,Job 8,648,683
9,Machine 1,Job 9,700,736
10,Machine 1,Job 10,804,806
11,Machine 1,Job 11,899,933
12,Machine 1,Job 12,1075,1095
13,Machine 1,Job 13,1167,1214
14,Machine 1,Job 14,1230,1310
15,Machine 1,Job 15,1310,1402
16,Machine 1,Job 16,1536,1554
17,Machine 1,Job 17,1589,1656
18,Machine 1,Job 18,1656,1733
19,Machine 1,Job 19,1736,1803
20,Machine 1,Job 20,1958,1960
21,Machine 1,Job 21,1960,2023
22,Machine 1,Job 22,2100,2199
23,Machine 1,Job 23,2316,2353
24,Machine 1,Job 24,2426,2446
25,Machine 1,Job 25,2479,2545
26,Machine 1,Job 26,2619,2684
27,Machine 1,Job 27,2765,2816
28,Machine 1,Job 28,2825,2898
29,Machine 1,Job 29,2941,3020
30,Machine 1,Job 30,3089,3092
31,Machine 1,Job 31,3115,3182
32,Machine 1,Job 32,3244,3329
33,Machine 1,Job 33,3398,3440
34,Machine 1,Job 34,3537,3566
35,Machine 1,Job 35,3646,3666
36,Machine 1,Job 36,3672,3746
37,Machine 1,Job 37,3746,3832
38,Machine 1,Job 38,3900,3977
39,Machine 1,Job 39,4026,4054
40,Machine 1,Job 40,4112,4171
41,Machine 1,Job 41,4230,4243
42,Machine 1,Job 42,4257,4355
43,Machine 1,Job 43,4514,4553
44,Machine 1,Job 44,4581,4627
45,Machine 1,Job 45,4788,4789
46,Machine 1,Job 46,4819,4854
47,Machine 1,Job 47,4854,4876
48,Machine 1,Job 48,5001,5086
49,Machine 1,Job 49,5293,5321
50,Machine 1,Job 50,5484,5495
51,Machine 2,Job 1,25,45
52,Machine 2,Job 2,45,58
53,Machine 2,Job 3,153,203
54,Machine 2,Job 4,241,269
55,Machine 2,Job 5,321,385
56,Machine 2,Job 6,483,543
57,Machine 2,Job 7,621,626
58,Machine 2,Job 8,683,685
59,Machine 2,Job 9,736,799
60,Machine 2,Job 10,806,845
61,Machine 2,Job 11,933,1005
62,Machine 2,Job 12,1095,1157
63,Machine 2,Job 13,1214,1260
64,Machine 2,Job 14,1310,1368
65,Machine 2,Job 15,1402,1424
66,Machine 2,Job 16,1554,1587
67,Machine 2,Job 17,1656,1670
68,Machine 2,Job 18,1733,1745
69,Machine 2,Job 19,1803,1842
70,Machine 2,Job 20,1960,1966
71,Machine 2,Job 21,2023,2031
72,Machine 2,Job 22,2199,2246
73,Machine 2,Job 23,2353,2372
74,Machine 2,Job 24,2446,2473
75,Machine 2,Job 25,2545,2562
76,Machine 2,Job 26,2684,2730
77,Machine 2,Job 27,2816,2852
