Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,23
2,Machine 1,Job 2,23,89
3,Machine 1,Job 3,129,155
4,Machine 1,Job 4,212,234
5,Machine 1,Job 5,327,382
6,Machine 1,Job 6,396,480
7,Machine 1,Job 7,485,549
8,Machine 1,Job 8,622,648
9,Machine 1,Job 9,658,728
10,Machine 1,Job 10,791,867
11,Machine 1,Job 11,895,956
12,Machine 1,Job 12,956,1013
13,Machine 1,Job 13,1103,1162
14,Machine 1,Job 14,1234,1261
15,Machine 1,Job 15,1305,1341
16,Machine 1,Job 16,1402,1461
17,Machine 1,Job 17,1528,1532
18,Machine 1,Job 18,1602,1668
19,Machine 1,Job 19,1710,1762
20,Machine 1,Job 20,1776,1822
21,Machine 1,Job 21,1863,1950
22,Machine 1,Job 22,1957,1979
23,Machine 1,Job 23,2066,2098
24,Machine 1,Job 24,2127,2225
25,Machine 1,Job 25,2256,2344
26,Machine 1,Job 26,2461,2482
27,Machine 1,Job 27,2482,2550
28,Machine 1,Job 28,2594,2629
29,Machine 1,Job 29,2678,2763
30,Machine 1,Job 30,2828,2890
31,Machine 1,Job 31,3040,3112
32,Machine 1,Job 32,3119,3147
33,Machine 1,Job 33,3185,3208
34,Machine 1,Job 34,3237,3289
35,Machine 1,Job 35,3313,3368
36,Machine 1,Job 36,3456,3553
37,Machine 1,Job 37,3555,3620
38,Machine 1,Job 38,3756,3777
39,Machine 1,Job 39,3777,3826
40,Machine 1,Job 40,3829,3861
41,Machine 1,Job 41,3938,3971
42,Machine 1,Job 42,4046,4053
43,Machine 1,Job 43,4095,4185
44,Machine 1,Job 44,4192,4201
45,Machine 1,Job 45,4259,4305
46,Machine 1,Job 46,4328,4416
47,Machine 1,Job 47,4433,4532
48,Machine 1,Job 48,4556,4638
49,Machine 1,Job 49,4666,4676
50,Machine 1,Job 50,4730,4786
51,Machine 1,Job 51,4889,4941
52,Machine 1,Job 52,4941,4975
53,Machine 1,Job 53,5116,5173
54,Machine 1,Job 54,5277,5320
55,Machine 1,Job 55,5354,5420
56,Machine 1,Job 56,5420,5472
57,Machine 1,Job 57,5494,5551
58,Machine 1,Job 58,5560,5658
59,Machine 1,Job 59,5757,5778
60,Machine 1,Job 60,5793,5844
61,Machine 1,Job 61,5863,5948
62,Machine 1,Job 62,6037,6089
63,Machine 1,Job 63,6089,6179
64,Machine 1,Job 64,6216,6252
65,Machine 1,Job 65,6339,6367
66,Machine 1,Job 66,6411,6437
67,Machine 1,Job 67,6437,6499
68,Machine 1,Job 68,6524,6606
69,Machine 1,Job 69,6683,6754
70,Machine 1,Job 70,6800,6830
71,Machine 1,Job 71,6840,6908
72,Machine 1,Job 72,6997,7038
73,Machine 1,Job 73,7109,7149
74,Machine 1,Job 74,7173,7235
75,Machine 1,Job 75,7239,7330
76,Machine 1,Job 76,7443,7534
77,Machine 1,Job 77,7542,7543
78,Machine 1,Job 78,7612,7696
79,Machine 1,Job 79,7759,7815
80,Machine 1,Job 80,7928,8024
81,Machine 1,Job 81,8028,8122
82,Machine 1,Job 82,8163,8261
83,Machine 1,Job 83,8277,8367
84,Machine 1,Job 84,8471,8534
85,Machine 1,Job 85,8582,8633
86,Machine 1,Job 86,8728,8736
87,Machine 1,Job 87,8752,8815
88,Machine 1,Job 88,8874,8926
89,Machine 1,Job 89,8963,9018
90,Machine 1,Job 90,9048,9141
91,Machine 1,Job 91,9241,9288
92,Machine 1,Job 92,9317,9398
93,Machine 1,Job 93,9424,9512
94,Machine 1,Job 94,9573,9574
95,Machine 1,Job 95,9718,9756
96,Machine 1,Job 96,9764,9796
97,Machine 1,Job 97,9802,9887
98,Machine 1,Job 98,9906,9961
99,Machine 1,Job 99,10047,10079
100,Machine 1,Job 100,10425,10430
101,Machine 2,Job 1,23,29
102,Machine 2,Job 2,89,123
103,Machine 2,Job 3,155,158
104,Machine 2,Job 4,234,254
105,Machine 2,Job 5,382,386
106,Machine 2,Job 6,480,537
107,Machine 2,Job 7,549,569
108,Machine 2,Job 8,648,662
109,Machine 2,Job 9,728,793
110,Machine 2,Job 10,867,956
111,Machine 2,Job 11,956,989
112,Machine 2,Job 12,1013,1076
113,Machine 2,Job 13,1162,1186
114,Machine 2,Job 14,1261,1341
115,Machine 2,Job 15,1341,1403
116,Machine 2,Job 16,1461,1475
117,Machine 2,Job 17,1532,1567
118,Machine 2,Job 18,1668,1670
119,Machine 2,Job 19,1762,1779
120,Machine 2,Job 20,1822,1825
121,Machine 2,Job 21,1950,1965
122,Machine 2,Job 22,1979,2054
123,Machine 2,Job 23,2098,2105
124,Machine 2,Job 24,2225,2311
