Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,4
2,Machine 1,Job 2,4,40
3,Machine 1,Job 3,86,153
4,Machine 1,Job 4,153,202
5,Machine 1,Job 5,202,234
6,Machine 1,Job 6,261,325
7,Machine 1,Job 7,333,340
8,Machine 1,Job 8,370,423
9,Machine 1,Job 9,448,527
10,Machine 1,Job 10,534,536
11,Machine 1,Job 11,588,648
12,Machine 1,Job 12,689,726
13,Machine 1,Job 13,749,823
14,Machine 1,Job 14,831,909
15,Machine 1,Job 15,909,988
16,Machine 1,Job 16,1021,1022
17,Machine 1,Job 17,1046,1119
18,Machine 1,Job 18,1144,1208
19,Machine 1,Job 19,1208,1306
20,Machine 1,Job 20,1306,1395
21,Machine 2,Job 1,4,7
22,Machine 2,Job 2,40,56
23,Machine 2,Job 3,153,183
24,Machine 2,Job 4,202,215
25,Machine 2,Job 5,234,256
26,Machine 2,Job 6,325,340
27,Machine 2,Job 7,340,401
28,Machine 2,Job 8,423,472
29,Machine 2,Job 9,527,529
30,Machine 2,Job 10,536,607
31,Machine 2,Job 11,648,705
32,Machine 2,Job 12,726,785
33,Machine 2,Job 13,823,897
34,Machine 2,Job 14,909,948
35,Machine 2,Job 15,988,1022
36,Machine 2,Job 16,1022,1112
37,Machine 2,Job 17,1119,1208
38,Machine 2,Job 18,1208,1284
39,Machine 2,Job 19,1306,1375
40,Machine 2,Job 20,1395,1404
41,Machine 3,Job 1,7,54
42,Machine 3,Job 2,56,150
43,Machine 3,Job 3,183,186
44,Machine 3,Job 4,215,252
45,Machine 3,Job 5,256,340
46,Machine 3,Job 6,340,397
47,Machine 3,Job 7,401,435
48,Machine 3,Job 8,472,529
49,Machine 3,Job 9,529,600
50,Machine 3,Job 10,607,694
51,Machine 3,Job 11,705,779
52,Machine 3,Job 12,785,850
53,Machine 3,Job 13,897,931
54,Machine 3,Job 14,948,1018
55,Machine 3,Job 15,1022,1111
56,Machine 3,Job 16,1112,1208
57,Machine 3,Job 17,1208,1268
58,Machine 3,Job 18,1284,1319
59,Machine 3,Job 19,1375,1383
60,Machine 3,Job 20,1404,1417
61,Machine 4,Job 1,54,68
62,Machine 4,Job 2,150,153
63,Machine 4,Job 3,186,251
64,Machine 4,Job 4,252,339
65,Machine 4,Job 5,340,366
66,Machine 4,Job 6,397,427
67,Machine 4,Job 7,435,529
68,Machine 4,Job 8,529,584
69,Machine 4,Job 9,600,676
70,Machine 4,Job 10,694,772
71,Machine 4,Job 11,779,850
72,Machine 4,Job 12,850,920
73,Machine 4,Job 13,931,1014
74,Machine 4,Job 14,1018,1093
75,Machine 4,Job 15,1111,1186
76,Machine 4,Job 16,1208,1251
77,Machine 4,Job 17,1268,1315
78,Machine 4,Job 18,1319,1345
79,Machine 4,Job 19,1383,1384
80,Machine 4,Job 20,1417,1463
81,Machine 5,Job 1,68,151
82,Machine 5,Job 2,153,251
83,Machine 5,Job 3,251,329
84,Machine 5,Job 4,339,355
85,Machine 5,Job 5,366,420
86,Machine 5,Job 6,427,524
87,Machine 5,Job 7,529,537
88,Machine 5,Job 8,584,675
89,Machine 5,Job 9,676,772
90,Machine 5,Job 10,772,850
91,Machine 5,Job 11,850,860
92,Machine 5,Job 12,920,1014
93,Machine 5,Job 13,1014,1093
94,Machine 5,Job 14,1093,1131
95,Machine 5,Job 15,1186,1195
96,Machine 5,Job 16,1251,1314
97,Machine 5,Job 17,1315,1344
98,Machine 5,Job 18,1345,1364
99,Machine 5,Job 19,1384,1445
100,Machine 5,Job 20,1463,1500
