Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,4
2,Machine 1,Job 2,43,123
3,Machine 1,Job 3,123,153
4,Machine 1,Job 4,191,256
5,Machine 1,Job 5,269,286
6,Machine 1,Job 6,331,371
7,Machine 1,Job 7,373,376
8,Machine 1,Job 8,436,510
9,Machine 1,Job 9,527,564
10,Machine 1,Job 10,653,659
11,Machine 1,Job 11,668,714
12,Machine 1,Job 12,760,777
13,Machine 1,Job 13,790,867
14,Machine 1,Job 14,870,890
15,Machine 1,Job 15,999,1011
16,Machine 1,Job 16,1016,1092
17,Machine 1,Job 17,1093,1178
18,Machine 1,Job 18,1196,1243
19,Machine 1,Job 19,1256,1283
20,Machine 1,Job 20,1323,1330
21,Machine 1,Job 21,1363,1408
22,Machine 1,Job 22,1434,1496
23,Machine 1,Job 23,1534,1541
24,Machine 1,Job 24,1556,1579
25,Machine 1,Job 25,1589,1662
26,Machine 1,Job 26,1663,1730
27,Machine 1,Job 27,1730,1809
28,Machine 1,Job 28,1831,1841
29,Machine 1,Job 29,1896,1898
30,Machine 1,Job 30,1929,1953
31,Machine 1,Job 31,2015,2058
32,Machine 1,Job 32,2096,2108
33,Machine 1,Job 33,2181,2186
34,Machine 1,Job 34,2216,2281
35,Machine 1,Job 35,2311,2343
36,Machine 1,Job 36,2358,2413
37,Machine 1,Job 37,2434,2526
38,Machine 1,Job 38,2567,2580
39,Machine 1,Job 39,2613,2654
40,Machine 1,Job 40,2680,2717
41,Machine 1,Job 41,2761,2793
42,Machine 1,Job 42,2873,2897
43,Machine 1,Job 43,2911,2940
44,Machine 1,Job 44,3050,3107
45,Machine 1,Job 45,3119,3133
46,Machine 1,Job 46,3164,3191
47,Machine 1,Job 47,3269,3358
48,Machine 1,Job 48,3379,3472
49,Machine 1,Job 49,3472,3510
50,Machine 1,Job 50,3514,3605
51,Machine 1,Job 51,3642,3677
52,Machine 1,Job 52,3677,3771
53,Machine 1,Job 53,3782,3814
54,Machine 1,Job 54,3890,3960
55,Machine 1,Job 55,3984,4038
56,Machine 1,Job 56,4096,4142
57,Machine 1,Job 57,4191,4203
58,Machine 1,Job 58,4233,4306
59,Machine 1,Job 59,4323,4410
60,Machine 1,Job 60,4458,4529
61,Machine 1,Job 61,4624,4629
62,Machine 1,Job 62,4641,4660
63,Machine 1,Job 63,4660,4759
64,Machine 1,Job 64,4810,4871
65,Machine 1,Job 65,4900,4917
66,Machine 1,Job 66,4986,4994
67,Machine 1,Job 67,4994,5082
68,Machine 1,Job 68,5082,5147
69,Machine 1,Job 69,5162,5245
70,Machine 1,Job 70,5300,5317
71,Machine 1,Job 71,5339,5426
72,Machine 1,Job 72,5479,5562
73,Machine 1,Job 73,5599,5622
74,Machine 1,Job 74,5623,5719
75,Machine 1,Job 75,5734,5809
76,Machine 1,Job 76,5898,5920
77,Machine 1,Job 77,5925,5971
78,Machine 1,Job 78,5987,6084
79,Machine 1,Job 79,6220,6224
80,Machine 1,Job 80,6290,6300
81,Machine 1,Job 81,6331,6382
82,Machine 1,Job 82,6409,6428
83,Machine 1,Job 83,6443,6528
84,Machine 1,Job 84,6530,6605
85,Machine 1,Job 85,6661,6699
86,Machine 1,Job 86,6699,6798
87,Machine 1,Job 87,6835,6897
88,Machine 1,Job 88,6897,6996
89,Machine 1,Job 89,7014,7067
90,Machine 1,Job 90,7076,7151
91,Machine 1,Job 91,7152,7236
92,Machine 1,Job 92,7256,7287
93,Machine 1,Job 93,7320,7359
94,Machine 1,Job 94,7387,7460
95,Machine 1,Job 95,7460,7547
96,Machine 1,Job 96,7550,7648
97,Machine 1,Job 97,7654,7741
98,Machine 1,Job 98,7741,7763
99,Machine 1,Job 99,7873,7896
100,Machine 1,Job 100,7904,7964
101,Machine 1,Job 101,7966,8054
102,Machine 1,Job 102,8064,8094
103,Machine 1,Job 103,8094,8138
104,Machine 1,Job 104,8183,8267
105,Machine 1,Job 105,8272,8326
106,Machine 1,Job 106,8349,8414
107,Machine 1,Job 107,8451,8543
108,Machine 1,Job 108,8566,8579
109,Machine 1,Job 109,8579,8638
110,Machine 1,Job 110,8659,8729
111,Machine 1,Job 111,8739,8805
112,Machine 1,Job 112,8812,8896
113,Machine 1,Job 113,8905,9004
114,Machine 1,Job 114,9011,9096
115,Machine 1,Job 115,9136,9173
116,Machine 1,Job 116,9222,9269
117,Machine 1,Job 117,9329,9352
118,Machine 1,Job 118,9352,9414
119,Machine 1,Job 119,9488,9542
120,Machine 1,Job 120,9554,9598
121,Machine 1,Job 121,9613,9712
122,Machine 1,Job 122,9713,9786
123,Machine 1,Job 123,9848,9881
124,Machine 1,Job 124,9983,10032
125,Machine 1,Job 125,10051,10132
126,Machine 1,Job 126,10148,10212
127,Machine 1,Job 127,10269,10281
128,Machine 1,Job 128,10281,10358
129,Machine 1,Job 129,10411,10499
130,Machine 1,Job 130,10512,10549
131,Machine 1,Job 131,10570,10606
132,Machine 1,Job 132,10606,10704
133,Machine 1,Job 133,10720,10731
134,Machine 1,Job 134,10760,10812
135,Machine 1,Job 135,10838,10885
136,Machine 1,Job 136,10886,10971
137,Machine 1,Job 137,10971,11068
138,Machine 1,Job 138,11140,11165
139,Machine 1,Job 139,11211,11304
140,Machine 1,Job 140,11336,11349
