Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,17
2,Machine 1,Job 2,52,68
3,Machine 1,Job 3,107,165
4,Machine 1,Job 4,174,270
5,Machine 1,Job 5,281,328
6,Machine 1,Job 6,328,418
7,Machine 1,Job 7,457,499
8,Machine 1,Job 8,499,573
9,Machine 1,Job 9,587,639
10,Machine 1,Job 10,740,742
11,Machine 1,Job 11,775,820
12,Machine 1,Job 12,860,876
13,Machine 1,Job 13,876,917
14,Machine 1,Job 14,971,995
15,Machine 1,Job 15,1020,1095
16,Machine 1,Job 16,1112,1117
17,Machine 1,Job 17,1164,1202
18,Machine 1,Job 18,1277,1351
19,Machine 1,Job 19,1363,1436
20,Machine 1,Job 20,1521,1550
21,Machine 1,Job 21,1600,1635
22,Machine 1,Job 22,1684,1747
23,Machine 1,Job 23,1764,1797
24,Machine 1,Job 24,1800,1839
25,Machine 1,Job 25,1928,1930
26,Machine 1,Job 26,1982,2078
27,Machine 1,Job 27,2094,2188
28,Machine 1,Job 28,2218,2262
29,Machine 1,Job 29,2277,2353
30,Machine 1,Job 30,2379,2436
31,Machine 1,Job 31,2569,2663
32,Machine 1,Job 32,2668,2702
33,Machine 1,Job 33,2707,2714
34,Machine 1,Job 34,2797,2808
35,Machine 1,Job 35,2808,2865
36,Machine 1,Job 36,2901,2953
37,Machine 1,Job 37,2977,3071
38,Machine 1,Job 38,3194,3216
39,Machine 1,Job 39,3244,3260
40,Machine 1,Job 40,3280,3376
41,Machine 1,Job 41,3404,3475
42,Machine 1,Job 42,3529,3572
43,Machine 1,Job 43,3572,3635
44,Machine 1,Job 44,3648,3730
45,Machine 1,Job 45,3769,3826
46,Machine 1,Job 46,3886,3899
47,Machine 1,Job 47,3916,3955
48,Machine 1,Job 48,3955,4032
49,Machine 1,Job 49,4042,4089
50,Machine 1,Job 50,4115,4173
51,Machine 2,Job 1,17,20
52,Machine 2,Job 2,68,84
53,Machine 2,Job 3,165,238
54,Machine 2,Job 4,270,311
55,Machine 2,Job 5,328,343
56,Machine 2,Job 6,418,445
57,Machine 2,Job 7,499,503
58,Machine 2,Job 8,573,582
59,Machine 2,Job 9,639,696
60,Machine 2,Job 10,742,813
61,Machine 2,Job 11,820,830
62,Machine 2,Job 12,876,889
63,Machine 2,Job 13,917,957
64,Machine 2,Job 14,995,1056
65,Machine 2,Job 15,1095,1101
66,Machine 2,Job 16,1117,1184
67,Machine 2,Job 17,1202,1238
68,Machine 2,Job 18,1351,1383
69,Machine 2,Job 19,1436,1445
70,Machine 2,Job 20,1550,1579
71,Machine 2,Job 21,1635,1659
72,Machine 2,Job 22,1747,1774
73,Machine 2,Job 23,1797,1801
74,Machine 2,Job 24,1839,1912
75,Machine 2,Job 25,1930,2009
76,Machine 2,Job 26,2078,2172
77,Machine 2,Job 27,2188,2246
78,Machine 2,Job 28,2262,2321
79,Machine 2,Job 29,2353,2425
80,Machine 2,Job 30,2436,2524
81,Machine 2,Job 31,2663,2702
82,Machine 2,Job 32,2702,2704
83,Machine 2,Job 33,2714,2775
84,Machine 2,Job 34,2808,2852
85,Machine 2,Job 35,2865,2950
86,Machine 2,Job 36,2953,3047
87,Machine 2,Job 37,3071,3167
88,Machine 2,Job 38,3216,3239
89,Machine 2,Job 39,3260,3356
90,Machine 2,Job 40,3376,3452
91,Machine 2,Job 41,3475,3563
92,Machine 2,Job 42,3572,3609
93,Machine 2,Job 43,3635,3720
94,Machine 2,Job 44,3730,3826
95,Machine 2,Job 45,3826,3899
96,Machine 2,Job 46,3899,3920
97,Machine 2,Job 47,3955,4031
98,Machine 2,Job 48,4032,4083
99,Machine 2,Job 49,4089,4173
100,Machine 2,Job 50,4173,4258
101,Machine 3,Job 1,20,84
102,Machine 3,Job 2,84,161
103,Machine 3,Job 3,238,279
104,Machine 3,Job 4,311,325
105,Machine 3,Job 5,343,379
106,Machine 3,Job 6,445,466
107,Machine 3,Job 7,503,509
108,Machine 3,Job 8,582,640
109,Machine 3,Job 9,696,706
110,Machine 3,Job 10,813,820
111,Machine 3,Job 11,830,837
112,Machine 3,Job 12,889,931
113,Machine 3,Job 13,957,980
114,Machine 3,Job 14,1056,1072
115,Machine 3,Job 15,1101,1184
116,Machine 3,Job 16,1184,1204
117,Machine 3,Job 17,1238,1336
118,Machine 3,Job 18,1383,1422
119,Machine 3,Job 19,1445,1535
120,Machine 3,Job 20,1579,1634
121,Machine 3,Job 21,1659,1690
122,Machine 3,Job 22,1774,1795
123,Machine 3,Job 23,1801,1882
124,Machine 3,Job 24,1912,1969
125,Machine 3,Job 25,2009,2107
126,Machine 3,Job 26,2172,2190
127,Machine 3,Job 27,2246,2302
128,Machine 3,Job 28,2321,2368
129,Machine 3,Job 29,2425,2511
130,Machine 3,Job 30,2524,2578
131,Machine 3,Job 31,2702,2703
132,Machine 3,Job 32,2704,2745
133,Machine 3,Job 33,2775,2852
134,Machine 3,Job 34,2852,2933
135,Machine 3,Job 35,2950,3043
136,Machine 3,Job 36,3047,3139
137,Machine 3,Job 37,3167,3239
138,Machine 3,Job 38,3239,3336
139,Machine 3,Job 39,3356,3449
140,Machine 3,Job 40,3452,3515
141,Machine 3,Job 41,3563,3568
142,Machine 3,Job 42,3609,3686
143,Machine 3,Job 43,3720,3741
144,Machine 3,Job 44,3826,3863
145,Machine 3,Job 45,3899,3914
146,Machine 3,Job 46,3920,3988
147,Machine 3,Job 47,4031,4038
148,Machine 3,Job 48,4083,4140
149,Machine 3,Job 49,4173,4253
150,Machine 3,Job 50,4258,4343
151,Machine 4,Job 1,84,119
152,Machine 4,Job 2,161,199
153,Machine 4,Job 3,279,295
154,Machine 4,Job 4,325,333
155,Machine 4,Job 5,379,381
156,Machine 4,Job 6,466,509
157,Machine 4,Job 7,509,526
