Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,18
2,Machine 1,Job 2,55,102
3,Machine 1,Job 3,117,153
4,Machine 1,Job 4,160,188
5,Machine 1,Job 5,217,246
6,Machine 1,Job 6,294,335
7,Machine 1,Job 7,363,441
8,Machine 1,Job 8,444,508
9,Machine 1,Job 9,517,535
10,Machine 1,Job 10,595,628
11,Machine 1,Job 11,655,705
12,Machine 1,Job 12,738,763
13,Machine 1,Job 13,796,889
14,Machine 1,Job 14,896,932
15,Machine 1,Job 15,944,959
16,Machine 1,Job 16,1014,1070
17,Machine 1,Job 17,1093,1104
18,Machine 1,Job 18,1205,1224
19,Machine 1,Job 19,1224,1271
20,Machine 1,Job 20,1321,1409
21,Machine 1,Job 21,1412,1460
22,Machine 1,Job 22,1532,1549
23,Machine 1,Job 23,1586,1685
24,Machine 1,Job 24,1706,1740
25,Machine 1,Job 25,1764,1805
26,Machine 1,Job 26,1826,1921
27,Machine 1,Job 27,1930,1991
28,Machine 1,Job 28,2062,2067
29,Machine 1,Job 29,2111,2117
30,Machine 1,Job 30,2155,2195
31,Machine 1,Job 31,2233,2268
32,Machine 1,Job 32,2298,2312
33,Machine 1,Job 33,2329,2413
34,Machine 1,Job 34,2424,2517
35,Machine 1,Job 35,2517,2587
36,Machine 1,Job 36,2603,2678
37,Machine 1,Job 37,2684,2712
38,Machine 1,Job 38,2738,2808
39,Machine 1,Job 39,2816,2869
40,Machine 1,Job 40,2940,2949
41,Machine 1,Job 41,2958,3036
42,Machine 1,Job 42,3052,3077
43,Machine 1,Job 43,3167,3199
44,Machine 1,Job 44,3208,3218
45,Machine 1,Job 45,3227,3284
46,Machine 1,Job 46,3298,3373
47,Machine 1,Job 47,3396,3450
48,Machine 1,Job 48,3501,3577
49,Machine 1,Job 49,3577,3610
50,Machine 1,Job 50,3614,3693
51,Machine 1,Job 51,3723,3769
52,Machine 1,Job 52,3798,3831
53,Machine 1,Job 53,3867,3965
54,Machine 1,Job 54,4040,4042
55,Machine 1,Job 55,4042,4127
56,Machine 1,Job 56,4137,4234
57,Machine 1,Job 57,4275,4359
58,Machine 1,Job 58,4361,4385
59,Machine 1,Job 59,4385,4443
60,Machine 1,Job 60,4469,4537
61,Machine 1,Job 61,4612,4642
62,Machine 1,Job 62,4754,4766
63,Machine 1,Job 63,4842,4846
