Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,2
2,Machine 1,Job 2,2,60
3,Machine 1,Job 3,87,112
4,Machine 1,Job 4,153,209
5,Machine 1,Job 5,209,254
6,Machine 1,Job 6,299,301
7,Machine 1,Job 7,349,358
8,Machine 1,Job 8,417,469
9,Machine 1,Job 9,487,556
10,Machine 1,Job 10,618,648
11,Machine 1,Job 11,652,719
12,Machine 1,Job 12,742,751
13,Machine 1,Job 13,829,899
14,Machine 1,Job 14,909,920
15,Machine 1,Job 15,967,1032
16,Machine 1,Job 16,1129,1166
17,Machine 1,Job 17,1174,1218
18,Machine 1,Job 18,1248,1314
19,Machine 1,Job 19,1410,1428
20,Machine 1,Job 20,1449,1545
21,Machine 1,Job 21,1561,1606
22,Machine 1,Job 22,1622,1689
23,Machine 1,Job 23,1751,1844
24,Machine 1,Job 24,1853,1931
25,Machine 1,Job 25,1966,1994
26,Machine 1,Job 26,2022,2089
27,Machine 1,Job 27,2106,2129
28,Machine 1,Job 28,2193,2203
29,Machine 1,Job 29,2246,2303
30,Machine 1,Job 30,2303,2359
31,Machine 1,Job 31,2475,2506
32,Machine 1,Job 32,2528,2543
33,Machine 1,Job 33,2578,2657
34,Machine 1,Job 34,2693,2708
35,Machine 1,Job 35,2716,2777
36,Machine 1,Job 36,2788,2883
37,Machine 1,Job 37,2909,2993
38,Machine 1,Job 38,2997,3086
39,Machine 1,Job 39,3087,3166
40,Machine 1,Job 40,3230,3243
41,Machine 1,Job 41,3284,3370
42,Machine 1,Job 42,3454,3471
43,Machine 1,Job 43,3490,3535
44,Machine 1,Job 44,3535,3625
45,Machine 1,Job 45,3662,3669
46,Machine 1,Job 46,3710,3753
47,Machine 1,Job 47,3794,3796
48,Machine 1,Job 48,3816,3856
49,Machine 1,Job 49,3856,3948
50,Machine 1,Job 50,3998,4033
51,Machine 1,Job 51,4040,4105
52,Machine 1,Job 52,4142,4156
53,Machine 1,Job 53,4171,4216
54,Machine 1,Job 54,4216,4256
55,Machine 1,Job 55,4319,4321
56,Machine 1,Job 56,4363,4409
57,Machine 1,Job 57,4422,4513
58,Machine 1,Job 58,4513,4585
59,Machine 1,Job 59,4615,4673
60,Machine 1,Job 60,4713,4769
61,Machine 1,Job 61,4776,4832
62,Machine 1,Job 62,4832,4931
63,Machine 1,Job 63,4931,5021
64,Machine 1,Job 64,5040,5126
65,Machine 1,Job 65,5130,5158
66,Machine 1,Job 66,5171,5243
67,Machine 1,Job 67,5325,5344
68,Machine 1,Job 68,5364,5371
69,Machine 1,Job 69,5403,5463
70,Machine 1,Job 70,5469,5543
71,Machine 1,Job 71,5616,5714
72,Machine 1,Job 72,5721,5770
73,Machine 1,Job 73,5788,5818
74,Machine 1,Job 74,5860,5915
75,Machine 1,Job 75,5917,6011
76,Machine 1,Job 76,6028,6095
77,Machine 1,Job 77,6105,6190
78,Machine 1,Job 78,6195,6234
79,Machine 1,Job 79,6278,6357
80,Machine 1,Job 80,6380,6430
81,Machine 1,Job 81,6512,6580
82,Machine 1,Job 82,6581,6600
83,Machine 1,Job 83,6637,6648
84,Machine 1,Job 84,6660,6727
85,Machine 1,Job 85,6739,6769
86,Machine 1,Job 86,6826,6916
87,Machine 1,Job 87,6926,6980
88,Machine 1,Job 88,7065,7110
89,Machine 1,Job 89,7124,7194
90,Machine 1,Job 90,7194,7212
91,Machine 1,Job 91,7247,7295
92,Machine 1,Job 92,7316,7377
93,Machine 1,Job 93,7393,7429
94,Machine 1,Job 94,7447,7475
95,Machine 1,Job 95,7527,7578
96,Machine 1,Job 96,7578,7618
97,Machine 1,Job 97,7673,7717
98,Machine 1,Job 98,7756,7853
99,Machine 1,Job 99,7853,7914
100,Machine 1,Job 100,7929,7938
101,Machine 1,Job 101,7938,8030
102,Machine 1,Job 102,8041,8102
103,Machine 1,Job 103,8123,8188
104,Machine 1,Job 104,8194,8251
105,Machine 1,Job 105,8266,8308
106,Machine 1,Job 106,8319,8406
107,Machine 1,Job 107,8406,8463
108,Machine 1,Job 108,8486,8513
109,Machine 1,Job 109,8546,8624
110,Machine 1,Job 110,8638,8717
111,Machine 1,Job 111,8735,8748
112,Machine 1,Job 112,8799,8843
113,Machine 1,Job 113,8881,8966
114,Machine 1,Job 114,8978,9033
115,Machine 1,Job 115,9070,9117
116,Machine 1,Job 116,9117,9182
117,Machine 1,Job 117,9230,9308
118,Machine 1,Job 118,9336,9347
119,Machine 1,Job 119,9366,9415
120,Machine 1,Job 120,9453,9476
121,Machine 1,Job 121,9520,9523
122,Machine 1,Job 122,9584,9678
123,Machine 1,Job 123,9783,9793
124,Machine 1,Job 124,9793,9819
125,Machine 1,Job 125,9869,9896
126,Machine 1,Job 126,9910,9915
127,Machine 1,Job 127,9959,10010
128,Machine 1,Job 128,10036,10080
129,Machine 1,Job 129,10140,10144
130,Machine 1,Job 130,10227,10248
131,Machine 1,Job 131,10276,10295
132,Machine 1,Job 132,10327,10347
133,Machine 1,Job 133,10347,10377
134,Machine 1,Job 134,10392,10470
135,Machine 1,Job 135,10556,10576
136,Machine 1,Job 136,10576,10606
137,Machine 1,Job 137,10616,10679
