Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,12
2,Machine 1,Job 2,69,107
3,Machine 1,Job 3,165,194
4,Machine 1,Job 4,194,280
5,Machine 1,Job 5,280,351
6,Machine 1,Job 6,395,423
7,Machine 1,Job 7,447,516
8,Machine 1,Job 8,573,649
9,Machine 1,Job 9,649,669
10,Machine 1,Job 10,671,741
11,Machine 1,Job 11,752,845
12,Machine 1,Job 12,880,928
13,Machine 1,Job 13,936,973
14,Machine 1,Job 14,1074,1156
15,Machine 1,Job 15,1156,1253
16,Machine 1,Job 16,1320,1353
17,Machine 1,Job 17,1381,1400
18,Machine 1,Job 18,1400,1485
19,Machine 1,Job 19,1616,1625
20,Machine 1,Job 20,1820,1842
21,Machine 2,Job 1,12,39
22,Machine 2,Job 2,107,143
23,Machine 2,Job 3,194,215
24,Machine 2,Job 4,280,351
25,Machine 2,Job 5,351,364
26,Machine 2,Job 6,423,444
27,Machine 2,Job 7,516,554
28,Machine 2,Job 8,649,653
29,Machine 2,Job 9,669,692
30,Machine 2,Job 10,741,815
31,Machine 2,Job 11,845,891
32,Machine 2,Job 12,928,964
33,Machine 2,Job 13,973,1068
34,Machine 2,Job 14,1156,1200
35,Machine 2,Job 15,1253,1278
36,Machine 2,Job 16,1353,1358
37,Machine 2,Job 17,1400,1454
38,Machine 2,Job 18,1485,1573
39,Machine 2,Job 19,1625,1716
40,Machine 2,Job 20,1842,1857
41,Machine 3,Job 1,39,56
42,Machine 3,Job 2,143,215
43,Machine 3,Job 3,215,242
44,Machine 3,Job 4,351,358
45,Machine 3,Job 5,364,444
46,Machine 3,Job 6,444,519
47,Machine 3,Job 7,554,569
48,Machine 3,Job 8,653,677
49,Machine 3,Job 9,692,790
50,Machine 3,Job 10,815,820
51,Machine 3,Job 11,891,964
52,Machine 3,Job 12,964,984
53,Machine 3,Job 13,1068,1156
54,Machine 3,Job 14,1200,1238
55,Machine 3,Job 15,1278,1358
56,Machine 3,Job 16,1358,1441
57,Machine 3,Job 17,1454,1532
58,Machine 3,Job 18,1573,1627
59,Machine 3,Job 19,1716,1812
60,Machine 3,Job 20,1857,1935
61,Machine 4,Job 1,56,66
62,Machine 4,Job 2,215,239
63,Machine 4,Job 3,242,311
64,Machine 4,Job 4,358,375
65,Machine 4,Job 5,444,497
66,Machine 4,Job 6,519,568
67,Machine 4,Job 7,569,627
68,Machine 4,Job 8,677,751
69,Machine 4,Job 9,790,820
70,Machine 4,Job 10,820,867
71,Machine 4,Job 11,964,974
72,Machine 4,Job 12,984,1064
73,Machine 4,Job 13,1156,1227
74,Machine 4,Job 14,1238,1324
75,Machine 4,Job 15,1358,1369
76,Machine 4,Job 16,1441,1525
77,Machine 4,Job 17,1532,1620
78,Machine 4,Job 18,1627,1724
79,Machine 4,Job 19,1812,1885
80,Machine 4,Job 20,1935,1940
81,Machine 5,Job 1,66,155
82,Machine 5,Job 2,239,240
83,Machine 5,Job 3,311,328
84,Machine 5,Job 4,375,426
85,Machine 5,Job 5,497,506
86,Machine 5,Job 6,568,570
87,Machine 5,Job 7,627,722
88,Machine 5,Job 8,751,770
89,Machine 5,Job 9,820,822
90,Machine 5,Job 10,867,930
91,Machine 5,Job 11,974,1063
92,Machine 5,Job 12,1064,1162
93,Machine 5,Job 13,1227,1307
94,Machine 5,Job 14,1324,1340
95,Machine 5,Job 15,1369,1463
96,Machine 5,Job 16,1525,1620
97,Machine 5,Job 17,1620,1714
98,Machine 5,Job 18,1724,1817
99,Machine 5,Job 19,1885,1922
100,Machine 5,Job 20,1940,1978
101,Machine 6,Job 1,155,204
102,Machine 6,Job 2,240,251
103,Machine 6,Job 3,328,415
104,Machine 6,Job 4,426,478
105,Machine 6,Job 5,506,527
106,Machine 6,Job 6,570,646
107,Machine 6,Job 7,722,764
108,Machine 6,Job 8,770,816
109,Machine 6,Job 9,822,877
110,Machine 6,Job 10,930,991
111,Machine 6,Job 11,1063,1068
112,Machine 6,Job 12,1162,1251
113,Machine 6,Job 13,1307,1323
114,Machine 6,Job 14,1340,1437
115,Machine 6,Job 15,1463,1545
116,Machine 6,Job 16,1620,1672
117,Machine 6,Job 17,1714,1772
118,Machine 6,Job 18,1817,1877
119,Machine 6,Job 19,1922,1950
120,Machine 6,Job 20,1978,1982
121,Machine 7,Job 1,204,251
122,Machine 7,Job 2,251,311
123,Machine 7,Job 3,415,475
124,Machine 7,Job 4,478,481
125,Machine 7,Job 5,527,561
126,Machine 7,Job 6,646,739
127,Machine 7,Job 7,764,790
128,Machine 7,Job 8,816,843
129,Machine 7,Job 9,877,972
130,Machine 7,Job 10,991,1030
131,Machine 7,Job 11,1068,1126
132,Machine 7,Job 12,1251,1323
133,Machine 7,Job 13,1323,1415
134,Machine 7,Job 14,1437,1506
135,Machine 7,Job 15,1545,1616
136,Machine 7,Job 16,1672,1689
137,Machine 7,Job 17,1772,1790
138,Machine 7,Job 18,1877,1950
139,Machine 7,Job 19,1950,1982
140,Machine 7,Job 20,1982,2052
141,Machine 8,Job 1,251,308
142,Machine 8,Job 2,311,387
143,Machine 8,Job 3,475,477
144,Machine 8,Job 4,481,540
145,Machine 8,Job 5,561,658
146,Machine 8,Job 6,739,788
147,Machine 8,Job 7,790,832
148,Machine 8,Job 8,843,925
149,Machine 8,Job 9,972,1021
150,Machine 8,Job 10,1030,1126
151,Machine 8,Job 11,1126,1149
152,Machine 8,Job 12,1323,1375
153,Machine 8,Job 13,1415,1475
