Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,14
2,Machine 1,Job 2,14,75
3,Machine 1,Job 3,99,141
4,Machine 1,Job 4,173,233
5,Machine 1,Job 5,246,252
6,Machine 1,Job 6,326,332
7,Machine 1,Job 7,399,403
8,Machine 1,Job 8,452,504
9,Machine 1,Job 9,515,586
10,Machine 1,Job 10,622,624
11,Machine 1,Job 11,676,686
12,Machine 1,Job 12,745,807
13,Machine 1,Job 13,819,834
14,Machine 1,Job 14,905,957
15,Machine 1,Job 15,957,992
16,Machine 1,Job 16,1064,1067
17,Machine 1,Job 17,1135,1224
18,Machine 1,Job 18,1224,1288
19,Machine 1,Job 19,1363,1407
20,Machine 1,Job 20,1407,1430
21,Machine 1,Job 21,1486,1516
22,Machine 1,Job 22,1597,1628
23,Machine 1,Job 23,1633,1727
24,Machine 1,Job 24,1750,1771
25,Machine 1,Job 25,1817,1915
26,Machine 1,Job 26,1939,2002
27,Machine 1,Job 27,2033,2102
28,Machine 1,Job 28,2167,2170
29,Machine 1,Job 29,2170,2229
30,Machine 1,Job 30,2245,2288
31,Machine 1,Job 31,2353,2403
32,Machine 1,Job 32,2417,2506
33,Machine 1,Job 33,2510,2534
34,Machine 1,Job 34,2561,2618
35,Machine 1,Job 35,2627,2713
36,Machine 1,Job 36,2749,2771
37,Machine 1,Job 37,2810,2845
38,Machine 1,Job 38,2941,2974
39,Machine 1,Job 39,3060,3086
40,Machine 1,Job 40,3086,3178
41,Machine 1,Job 41,3194,3276
42,Machine 1,Job 42,3289,3330
43,Machine 1,Job 43,3356,3402
44,Machine 1,Job 44,3416,3507
45,Machine 1,Job 45,3514,3587
46,Machine 1,Job 46,3603,3654
47,Machine 1,Job 47,3715,3764
48,Machine 1,Job 48,3820,3822
49,Machine 1,Job 49,3862,3924
50,Machine 1,Job 50,3951,4000
51,Machine 1,Job 51,4000,4070
52,Machine 1,Job 52,4099,4178
53,Machine 1,Job 53,4253,4334
54,Machine 1,Job 54,4410,4476
55,Machine 1,Job 55,4533,4575
56,Machine 1,Job 56,4686,4690
57,Machine 1,Job 57,4712,4758
58,Machine 1,Job 58,4772,4851
59,Machine 1,Job 59,4851,4921
60,Machine 1,Job 60,4968,5030
61,Machine 1,Job 61,5110,5141
62,Machine 1,Job 62,5168,5217
63,Machine 1,Job 63,5309,5320
64,Machine 1,Job 64,5320,5399
65,Machine 1,Job 65,5453,5482
66,Machine 1,Job 66,5484,5574
67,Machine 1,Job 67,5574,5672
68,Machine 1,Job 68,5707,5763
69,Machine 1,Job 69,5854,5920
70,Machine 1,Job 70,5938,6025
71,Machine 1,Job 71,6033,6085
72,Machine 1,Job 72,6121,6217
73,Machine 1,Job 73,6220,6239
74,Machine 1,Job 74,6351,6356
75,Machine 1,Job 75,6369,6453
76,Machine 1,Job 76,6465,6474
77,Machine 1,Job 77,6482,6565
78,Machine 1,Job 78,6565,6660
79,Machine 1,Job 79,6660,6745
80,Machine 1,Job 80,6753,6834
81,Machine 1,Job 81,6878,6930
82,Machine 1,Job 82,6971,7024
83,Machine 1,Job 83,7036,7131
84,Machine 1,Job 84,7131,7196
85,Machine 1,Job 85,7233,7270
86,Machine 1,Job 86,7302,7348
87,Machine 1,Job 87,7348,7419
88,Machine 1,Job 88,7498,7515
89,Machine 1,Job 89,7541,7545
90,Machine 1,Job 90,7563,7607
91,Machine 1,Job 91,7704,7726
92,Machine 1,Job 92,7813,7815
93,Machine 1,Job 93,7846,7864
94,Machine 1,Job 94,7878,7957
95,Machine 1,Job 95,7964,8056
96,Machine 1,Job 96,8078,8117
97,Machine 1,Job 97,8171,8266
98,Machine 1,Job 98,8314,8327
99,Machine 1,Job 99,8348,8401
100,Machine 1,Job 100,8426,8506
101,Machine 2,Job 1,14,39
102,Machine 2,Job 2,75,106
103,Machine 2,Job 3,141,202
104,Machine 2,Job 4,233,242
105,Machine 2,Job 5,252,264
106,Machine 2,Job 6,332,343
107,Machine 2,Job 7,403,442
108,Machine 2,Job 8,504,540
109,Machine 2,Job 9,586,590
110,Machine 2,Job 10,624,634
111,Machine 2,Job 11,686,740
112,Machine 2,Job 12,807,814
113,Machine 2,Job 13,834,894
114,Machine 2,Job 14,957,959
115,Machine 2,Job 15,992,1034
116,Machine 2,Job 16,1067,1086
117,Machine 2,Job 17,1224,1225
118,Machine 2,Job 18,1288,1336
119,Machine 2,Job 19,1407,1409
120,Machine 2,Job 20,1430,1501
121,Machine 2,Job 21,1516,1586
122,Machine 2,Job 22,1628,1716
123,Machine 2,Job 23,1727,1770
124,Machine 2,Job 24,1771,1860
125,Machine 2,Job 25,1915,1970
126,Machine 2,Job 26,2002,2035
127,Machine 2,Job 27,2102,2147
128,Machine 2,Job 28,2170,2204
129,Machine 2,Job 29,2229,2269
130,Machine 2,Job 30,2288,2353
131,Machine 2,Job 31,2403,2469
132,Machine 2,Job 32,2506,2532
133,Machine 2,Job 33,2534,2618
134,Machine 2,Job 34,2618,2709
135,Machine 2,Job 35,2713,2755
