Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,25
2,Machine 1,Job 2,97,111
3,Machine 1,Job 3,137,219
4,Machine 1,Job 4,238,311
5,Machine 1,Job 5,377,442
6,Machine 1,Job 6,442,494
7,Machine 1,Job 7,495,584
8,Machine 1,Job 8,669,672
9,Machine 1,Job 9,734,761
10,Machine 1,Job 10,838,875
11,Machine 1,Job 11,934,951
12,Machine 1,Job 12,1036,1086
13,Machine 1,Job 13,1151,1153
14,Machine 1,Job 14,1209,1278
15,Machine 1,Job 15,1338,1352
16,Machine 1,Job 16,1449,1473
17,Machine 1,Job 17,1546,1624
18,Machine 1,Job 18,1624,1715
19,Machine 1,Job 19,1756,1839
20,Machine 1,Job 20,1872,1929
21,Machine 1,Job 21,1970,1998
22,Machine 1,Job 22,2047,2117
23,Machine 1,Job 23,2189,2195
24,Machine 1,Job 24,2245,2247
25,Machine 1,Job 25,2359,2395
26,Machine 1,Job 26,2425,2436
27,Machine 1,Job 27,2530,2601
28,Machine 1,Job 28,2729,2752
29,Machine 1,Job 29,2759,2820
30,Machine 1,Job 30,2820,2857
31,Machine 1,Job 31,2900,2989
32,Machine 1,Job 32,3038,3090
33,Machine 1,Job 33,3191,3197
34,Machine 1,Job 34,3247,3277
35,Machine 1,Job 35,3344,3407
36,Machine 1,Job 36,3424,3520
37,Machine 1,Job 37,3568,3652
38,Machine 1,Job 38,3715,3770
39,Machine 1,Job 39,3802,3808
40,Machine 1,Job 40,3859,3910
41,Machine 1,Job 41,3958,4045
42,Machine 1,Job 42,4100,4129
43,Machine 1,Job 43,4182,4271
44,Machine 1,Job 44,4386,4418
45,Machine 1,Job 45,4488,4507
46,Machine 1,Job 46,4507,4587
47,Machine 1,Job 47,4610,4674
48,Machine 1,Job 48,4752,4815
49,Machine 1,Job 49,4876,4926
50,Machine 1,Job 50,4946,4973
51,Machine 1,Job 51,5034,5063
52,Machine 1,Job 52,5077,5167
53,Machine 1,Job 53,5168,5233
54,Machine 1,Job 54,5278,5360
55,Machine 1,Job 55,5360,5456
56,Machine 1,Job 56,5461,5540
57,Machine 1,Job 57,5645,5653
58,Machine 1,Job 58,5655,5750
59,Machine 1,Job 59,5818,5865
60,Machine 1,Job 60,5975,6038
61,Machine 1,Job 61,6049,6054
62,Machine 1,Job 62,6054,6144
63,Machine 1,Job 63,6205,6255
64,Machine 1,Job 64,6319,6338
65,Machine 1,Job 65,6338,6422
66,Machine 1,Job 66,6461,6540
67,Machine 1,Job 67,6601,6657
68,Machine 1,Job 68,6710,6741
69,Machine 1,Job 69,6818,6894
70,Machine 1,Job 70,7020,7069
71,Machine 1,Job 71,7069,7105
72,Machine 1,Job 72,7168,7229
73,Machine 1,Job 73,7307,7356
74,Machine 1,Job 74,7378,7435
75,Machine 1,Job 75,7544,7568
76,Machine 1,Job 76,7633,7726
77,Machine 1,Job 77,7754,7771
78,Machine 1,Job 78,7850,7938
79,Machine 1,Job 79,7989,8067
80,Machine 1,Job 80,8112,8147
81,Machine 1,Job 81,8256,8331
82,Machine 1,Job 82,8373,8413
83,Machine 1,Job 83,8449,8492
84,Machine 1,Job 84,8505,8592
85,Machine 1,Job 85,8617,8709
86,Machine 1,Job 86,8733,8827
87,Machine 1,Job 87,8907,8921
88,Machine 1,Job 88,8971,9023
89,Machine 1,Job 89,9128,9155
90,Machine 1,Job 90,9206,9268
91,Machine 1,Job 91,9268,9338
92,Machine 1,Job 92,9338,9436
93,Machine 1,Job 93,9457,9502
94,Machine 1,Job 94,9682,9773
95,Machine 1,Job 95,9845,9885
96,Machine 1,Job 96,9966,10020
97,Machine 1,Job 97,10142,10194
98,Machine 1,Job 98,10310,10327
99,Machine 1,Job 99,10371,10415
100,Machine 1,Job 100,10573,10652
101,Machine 2,Job 1,25,67
102,Machine 2,Job 2,111,144
103,Machine 2,Job 3,219,311
104,Machine 2,Job 4,311,408
105,Machine 2,Job 5,442,484
106,Machine 2,Job 6,494,578
107,Machine 2,Job 7,584,653
108,Machine 2,Job 8,672,731
109,Machine 2,Job 9,761,828
110,Machine 2,Job 10,875,884
111,Machine 2,Job 11,951,1028
112,Machine 2,Job 12,1086,1129
113,Machine 2,Job 13,1153,1211
114,Machine 2,Job 14,1278,1344
115,Machine 2,Job 15,1352,1434
116,Machine 2,Job 16,1473,1529
117,Machine 2,Job 17,1624,1636
118,Machine 2,Job 18,1715,1794
119,Machine 2,Job 19,1839,1896
120,Machine 2,Job 20,1929,1988
121,Machine 2,Job 21,1998,2062
122,Machine 2,Job 22,2117,2146
123,Machine 2,Job 23,2195,2217
124,Machine 2,Job 24,2247,2296
125,Machine 2,Job 25,2395,2413
126,Machine 2,Job 26,2436,2473
127,Machine 2,Job 27,2601,2658
128,Machine 2,Job 28,2752,2754
129,Machine 2,Job 29,2820,2839
130,Machine 2,Job 30,2857,2947
131,Machine 2,Job 31,2989,3067
132,Machine 2,Job 32,3090,3153
133,Machine 2,Job 33,3197,3259
134,Machine 2,Job 34,3277,3335
135,Machine 2,Job 35,3407,3428
136,Machine 2,Job 36,3520,3615
137,Machine 2,Job 37,3652,3733
138,Machine 2,Job 38,3770,3787
139,Machine 2,Job 39,3808,3847
140,Machine 2,Job 40,3910,3997
141,Machine 2,Job 41,4045,4118
142,Machine 2,Job 42,4129,4177
143,Machine 2,Job 43,4271,4275
144,Machine 2,Job 44,4418,4473
145,Machine 2,Job 45,4507,4562
146,Machine 2,Job 46,4587,4608
147,Machine 2,Job 47,4674,4757
148,Machine 2,Job 48,4815,4869
149,Machine 2,Job 49,4926,4941
150,Machine 2,Job 50,4973,4998
151,Machine 2,Job 51,5063,5110
152,Machine 2,Job 52,5167,5233
153,Machine 2,Job 53,5233,5289
154,Machine 2,Job 54,5360,5408
155,Machine 2,Job 55,5456,5517
156,Machine 2,Job 56,5540,5611
157,Machine 2,Job 57,5653,5738
158,Machine 2,Job 58,5750,5810
159,Machine 2,Job 59,5865,5905
160,Machine 2,Job 60,6038,6047
161,Machine 2,Job 61,6054,6102
162,Machine 2,Job 62,6144,6226
163,Machine 2,Job 63,6255,6324
164,Machine 2,Job 64,6338,6379
165,Machine 2,Job 65,6422,6493
166,Machine 2,Job 66,6540,6586
167,Machine 2,Job 67,6657,6708
168,Machine 2,Job 68,6741,6777
169,Machine 2,Job 69,6894,6895
170,Machine 2,Job 70,7069,7105
171,Machine 2,Job 71,7105,7170
172,Machine 2,Job 72,7229,7310
173,Machine 2,Job 73,7356,7417
174,Machine 2,Job 74,7435,7534
175,Machine 2,Job 75,7568,7601
176,Machine 2,Job 76,7726,7771
177,Machine 2,Job 77,7771,7857
178,Machine 2,Job 78,7938,8006
179,Machine 2,Job 79,8067,8130
180,Machine 2,Job 80,8147,8228
181,Machine 2,Job 81,8331,8346
182,Machine 2,Job 82,8413,8485
183,Machine 2,Job 83,8492,8584
184,Machine 2,Job 84,8592,8680
185,Machine 2,Job 85,8709,8801
186,Machine 2,Job 86,8827,8921
187,Machine 2,Job 87,8921,9006
188,Machine 2,Job 88,9023,9099
189,Machine 2,Job 89,9155,9217
190,Machine 2,Job 90,9268,9277
191,Machine 2,Job 91,9338,9415
192,Machine 2,Job 92,9436,9497
193,Machine 2,Job 93,9502,9596
194,Machine 2,Job 94,9773,9864
195,Machine 2,Job 95,9885,9952
196,Machine 2,Job 96,10020,10105
197,Machine 2,Job 97,10194,10277
198,Machine 2,Job 98,10327,10387
199,Machine 2,Job 99,10415,10510
200,Machine 2,Job 100,10652,10716
201,Machine 3,Job 1,67,92
202,Machine 3,Job 2,144,184
203,Machine 3,Job 3,311,316
204,Machine 3,Job 4,408,421
205,Machine 3,Job 5,484,545
206,Machine 3,Job 6,578,581
207,Machine 3,Job 7,653,655
208,Machine 3,Job 8,731,823
209,Machine 3,Job 9,828,851
210,Machine 3,Job 10,884,911
211,Machine 3,Job 11,1028,1041
212,Machine 3,Job 12,1129,1131
