Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,9
2,Machine 1,Job 2,12,57
3,Machine 1,Job 3,69,145
4,Machine 1,Job 4,147,172
5,Machine 1,Job 5,236,240
6,Machine 1,Job 6,245,320
7,Machine 1,Job 7,322,326
8,Machine 1,Job 8,382,390
9,Machine 1,Job 9,446,447
10,Machine 1,Job 10,504,518
11,Machine 1,Job 11,552,587
12,Machine 1,Job 12,674,711
13,Machine 1,Job 13,772,836
14,Machine 1,Job 14,883,893
15,Machine 1,Job 15,905,978
16,Machine 1,Job 16,978,1074
17,Machine 1,Job 17,1080,1089
18,Machine 1,Job 18,1113,1198
19,Machine 1,Job 19,1208,1267
20,Machine 1,Job 20,1295,1306
21,Machine 1,Job 21,1321,1385
22,Machine 1,Job 22,1431,1481
23,Machine 1,Job 23,1500,1580
24,Machine 1,Job 24,1580,1673
25,Machine 1,Job 25,1673,1763
26,Machine 1,Job 26,1804,1833
27,Machine 1,Job 27,1834,1914
28,Machine 1,Job 28,1964,2030
29,Machine 1,Job 29,2056,2067
30,Machine 1,Job 30,2094,2140
31,Machine 1,Job 31,2140,2197
32,Machine 1,Job 32,2197,2290
33,Machine 1,Job 33,2290,2364
34,Machine 1,Job 34,2400,2439
35,Machine 1,Job 35,2439,2525
36,Machine 1,Job 36,2572,2575
37,Machine 1,Job 37,2580,2635
38,Machine 1,Job 38,2645,2729
39,Machine 1,Job 39,2730,2816
40,Machine 1,Job 40,2838,2857
41,Machine 1,Job 41,2872,2941
42,Machine 1,Job 42,2972,2996
43,Machine 1,Job 43,3026,3064
44,Machine 1,Job 44,3076,3093
45,Machine 1,Job 45,3121,3134
46,Machine 1,Job 46,3140,3208
47,Machine 1,Job 47,3236,3252
48,Machine 1,Job 48,3273,3306
49,Machine 1,Job 49,3306,3398
50,Machine 1,Job 50,3398,3494
51,Machine 2,Job 1,9,23
52,Machine 2,Job 2,57,107
53,Machine 2,Job 3,145,172
54,Machine 2,Job 4,172,233
55,Machine 2,Job 5,240,294
56,Machine 2,Job 6,320,326
57,Machine 2,Job 7,326,390
58,Machine 2,Job 8,390,447
59,Machine 2,Job 9,447,504
60,Machine 2,Job 10,518,574
61,Machine 2,Job 11,587,669
62,Machine 2,Job 12,711,759
63,Machine 2,Job 13,836,843
64,Machine 2,Job 14,893,965
65,Machine 2,Job 15,978,1073
66,Machine 2,Job 16,1074,1081
67,Machine 2,Job 17,1089,1135
68,Machine 2,Job 18,1198,1214
69,Machine 2,Job 19,1267,1285
70,Machine 2,Job 20,1306,1385
71,Machine 2,Job 21,1385,1481
72,Machine 2,Job 22,1481,1568
73,Machine 2,Job 23,1580,1658
74,Machine 2,Job 24,1673,1761
75,Machine 2,Job 25,1763,1829
76,Machine 2,Job 26,1833,1889
77,Machine 2,Job 27,1914,1986
78,Machine 2,Job 28,2030,2067
79,Machine 2,Job 29,2067,2109
80,Machine 2,Job 30,2140,2179
81,Machine 2,Job 31,2197,2279
82,Machine 2,Job 32,2290,2360
83,Machine 2,Job 33,2364,2405
84,Machine 2,Job 34,2439,2461
85,Machine 2,Job 35,2525,2572
86,Machine 2,Job 36,2575,2619
87,Machine 2,Job 37,2635,2714
88,Machine 2,Job 38,2729,2787
89,Machine 2,Job 39,2816,2857
90,Machine 2,Job 40,2857,2939
91,Machine 2,Job 41,2941,2979
92,Machine 2,Job 42,2996,3047
93,Machine 2,Job 43,3064,3091
94,Machine 2,Job 44,3093,3114
95,Machine 2,Job 45,3134,3205
96,Machine 2,Job 46,3208,3252
97,Machine 2,Job 47,3252,3284
98,Machine 2,Job 48,3306,3392
99,Machine 2,Job 49,3398,3471
100,Machine 2,Job 50,3494,3538
101,Machine 3,Job 1,23,56
