Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,15
2,Machine 1,Job 2,36,111
3,Machine 1,Job 3,127,202
4,Machine 1,Job 4,207,266
5,Machine 1,Job 5,283,311
6,Machine 1,Job 6,371,410
7,Machine 1,Job 7,520,532
8,Machine 1,Job 8,577,578
9,Machine 1,Job 9,749,755
10,Machine 1,Job 10,755,780
11,Machine 1,Job 11,939,1004
12,Machine 1,Job 12,1033,1090
13,Machine 1,Job 13,1125,1196
14,Machine 1,Job 14,1243,1255
15,Machine 1,Job 15,1365,1445
16,Machine 1,Job 16,1458,1508
17,Machine 1,Job 17,1532,1600
18,Machine 1,Job 18,1661,1695
19,Machine 1,Job 19,1695,1775
20,Machine 1,Job 20,1831,1884
21,Machine 1,Job 21,1884,1979
22,Machine 1,Job 22,2104,2111
23,Machine 1,Job 23,2133,2163
24,Machine 1,Job 24,2171,2237
25,Machine 1,Job 25,2237,2330
26,Machine 1,Job 26,2406,2434
27,Machine 1,Job 27,2569,2584
28,Machine 1,Job 28,2591,2668
29,Machine 1,Job 29,2687,2786
30,Machine 1,Job 30,2805,2844
31,Machine 1,Job 31,2981,2991
32,Machine 1,Job 32,3038,3080
33,Machine 1,Job 33,3251,3270
34,Machine 1,Job 34,3342,3393
35,Machine 1,Job 35,3422,3496
36,Machine 1,Job 36,3568,3590
37,Machine 1,Job 37,3590,3689
38,Machine 1,Job 38,3904,3943
39,Machine 1,Job 39,4034,4048
40,Machine 1,Job 40,4121,4181
41,Machine 1,Job 41,4204,4278
42,Machine 1,Job 42,4361,4415
43,Machine 1,Job 43,4526,4562
44,Machine 1,Job 44,4620,4716
45,Machine 1,Job 45,4735,4807
46,Machine 1,Job 46,4926,4963
47,Machine 1,Job 47,5039,5049
48,Machine 1,Job 48,5144,5212
49,Machine 1,Job 49,5212,5287
50,Machine 1,Job 50,5441,5462
51,Machine 2,Job 1,15,33
52,Machine 2,Job 2,111,121
53,Machine 2,Job 3,202,206
54,Machine 2,Job 4,266,293
55,Machine 2,Job 5,311,341
56,Machine 2,Job 6,410,477
57,Machine 2,Job 7,532,557
58,Machine 2,Job 8,578,670
59,Machine 2,Job 9,755,768
60,Machine 2,Job 10,780,876
61,Machine 2,Job 11,1004,1069
62,Machine 2,Job 12,1090,1160
63,Machine 2,Job 13,1196,1251
64,Machine 2,Job 14,1255,1272
65,Machine 2,Job 15,1445,1458
66,Machine 2,Job 16,1508,1547
67,Machine 2,Job 17,1600,1613
