Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,18
2,Machine 1,Job 2,54,98
3,Machine 1,Job 3,98,169
4,Machine 1,Job 4,205,208
5,Machine 1,Job 5,266,322
6,Machine 1,Job 6,322,383
7,Machine 1,Job 7,445,449
8,Machine 1,Job 8,462,506
9,Machine 1,Job 9,541,561
10,Machine 1,Job 10,590,615
11,Machine 1,Job 11,616,647
12,Machine 1,Job 12,719,777
13,Machine 1,Job 13,818,872
14,Machine 1,Job 14,926,934
15,Machine 1,Job 15,956,975
16,Machine 1,Job 16,1002,1050
17,Machine 1,Job 17,1129,1137
18,Machine 1,Job 18,1146,1160
19,Machine 1,Job 19,1259,1308
20,Machine 1,Job 20,1308,1348
21,Machine 1,Job 21,1390,1413
22,Machine 1,Job 22,1472,1499
23,Machine 1,Job 23,1510,1552
24,Machine 1,Job 24,1648,1673
25,Machine 1,Job 25,1694,1782
26,Machine 1,Job 26,1807,1898
27,Machine 1,Job 27,1956,1960
28,Machine 1,Job 28,1976,2050
29,Machine 1,Job 29,2050,2095
30,Machine 1,Job 30,2119,2151
31,Machine 1,Job 31,2168,2234
32,Machine 1,Job 32,2280,2283
33,Machine 1,Job 33,2293,2381
34,Machine 1,Job 34,2387,2422
35,Machine 1,Job 35,2429,2504
36,Machine 1,Job 36,2591,2615
37,Machine 1,Job 37,2622,2641
38,Machine 1,Job 38,2641,2707
39,Machine 1,Job 39,2794,2808
40,Machine 1,Job 40,2813,2838
41,Machine 1,Job 41,2883,2962
42,Machine 1,Job 42,2986,3048
43,Machine 1,Job 43,3108,3184
44,Machine 1,Job 44,3184,3247
45,Machine 1,Job 45,3247,3324
46,Machine 1,Job 46,3340,3356
47,Machine 1,Job 47,3376,3450
48,Machine 1,Job 48,3458,3485
49,Machine 1,Job 49,3523,3595
50,Machine 1,Job 50,3608,3691
51,Machine 1,Job 51,3727,3736
52,Machine 1,Job 52,3741,3800
53,Machine 1,Job 53,3823,3919
54,Machine 1,Job 54,4005,4044
55,Machine 1,Job 55,4113,4116
56,Machine 1,Job 56,4122,4186
57,Machine 1,Job 57,4186,4258
58,Machine 1,Job 58,4307,4314
59,Machine 1,Job 59,4385,4428
60,Machine 1,Job 60,4431,4491
61,Machine 1,Job 61,4557,4583
62,Machine 1,Job 62,4626,4702
63,Machine 1,Job 63,4731,4737
64,Machine 1,Job 64,4744,4783
65,Machine 1,Job 65,4846,4885
66,Machine 1,Job 66,4938,4968
67,Machine 1,Job 67,4991,5066
68,Machine 1,Job 68,5068,5164
69,Machine 1,Job 69,5217,5305
70,Machine 1,Job 70,5321,5396
71,Machine 1,Job 71,5397,5477
72,Machine 1,Job 72,5573,5575
73,Machine 1,Job 73,5679,5708
74,Machine 1,Job 74,5729,5806
75,Machine 1,Job 75,5825,5922
76,Machine 1,Job 76,5959,6023
77,Machine 1,Job 77,6054,6091
78,Machine 1,Job 78,6160,6219
79,Machine 1,Job 79,6254,6256
