Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,43
2,Machine 1,Job 2,58,88
3,Machine 1,Job 3,120,190
4,Machine 1,Job 4,252,280
5,Machine 1,Job 5,330,385
6,Machine 1,Job 6,448,484
7,Machine 1,Job 7,532,535
8,Machine 1,Job 8,632,728
9,Machine 1,Job 9,728,809
10,Machine 1,Job 10,817,881
11,Machine 1,Job 11,917,1008
12,Machine 1,Job 12,1020,1093
13,Machine 1,Job 13,1137,1151
14,Machine 1,Job 14,1228,1293
15,Machine 1,Job 15,1306,1401
16,Machine 1,Job 16,1435,1473
17,Machine 1,Job 17,1661,1691
18,Machine 1,Job 18,1775,1809
19,Machine 1,Job 19,1862,1926
20,Machine 1,Job 20,1987,1996
21,Machine 1,Job 21,2025,2047
22,Machine 1,Job 22,2177,2179
23,Machine 1,Job 23,2243,2327
24,Machine 1,Job 24,2434,2446
25,Machine 1,Job 25,2566,2590
26,Machine 1,Job 26,2634,2692
27,Machine 1,Job 27,2794,2806
28,Machine 1,Job 28,2829,2860
29,Machine 1,Job 29,3059,3089
30,Machine 1,Job 30,3112,3175
31,Machine 1,Job 31,3177,3222
32,Machine 1,Job 32,3288,3317
33,Machine 1,Job 33,3376,3475
34,Machine 1,Job 34,3475,3529
35,Machine 1,Job 35,3563,3593
36,Machine 1,Job 36,3636,3702
37,Machine 1,Job 37,3736,3773
38,Machine 1,Job 38,3831,3854
39,Machine 1,Job 39,3880,3960
40,Machine 1,Job 40,4056,4094
41,Machine 1,Job 41,4099,4137
42,Machine 1,Job 42,4179,4239
43,Machine 1,Job 43,4308,4335
44,Machine 1,Job 44,4396,4420
45,Machine 1,Job 45,4515,4571
46,Machine 1,Job 46,4611,4612
47,Machine 1,Job 47,4700,4738
48,Machine 1,Job 48,4753,4808
49,Machine 1,Job 49,4863,4901
50,Machine 1,Job 50,5019,5034
51,Machine 1,Job 51,5092,5097
52,Machine 1,Job 52,5126,5182
53,Machine 1,Job 53,5257,5331
54,Machine 1,Job 54,5411,5441
55,Machine 1,Job 55,5585,5656
56,Machine 1,Job 56,5656,5676
57,Machine 1,Job 57,5704,5735
58,Machine 1,Job 58,5817,5850
59,Machine 1,Job 59,5945,5948
60,Machine 1,Job 60,6115,6119
61,Machine 1,Job 61,6142,6151
62,Machine 1,Job 62,6219,6221
63,Machine 1,Job 63,6358,6368
64,Machine 1,Job 64,6438,6450
65,Machine 1,Job 65,6594,6645
