Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,9
2,Machine 1,Job 2,49,109
3,Machine 1,Job 3,242,270
4,Machine 1,Job 4,302,340
5,Machine 1,Job 5,410,430
6,Machine 1,Job 6,469,535
7,Machine 1,Job 7,535,578
8,Machine 1,Job 8,637,645
9,Machine 1,Job 9,727,754
10,Machine 1,Job 10,829,867
11,Machine 1,Job 11,1010,1081
12,Machine 1,Job 12,1081,1095
13,Machine 1,Job 13,1137,1172
14,Machine 1,Job 14,1236,1272
15,Machine 1,Job 15,1324,1355
16,Machine 1,Job 16,1580,1606
17,Machine 1,Job 17,1674,1677
18,Machine 1,Job 18,1684,1693
19,Machine 1,Job 19,1721,1808
20,Machine 1,Job 20,1862,1881
21,Machine 1,Job 21,1956,2053
22,Machine 1,Job 22,2073,2158
23,Machine 1,Job 23,2179,2242
24,Machine 1,Job 24,2279,2348
25,Machine 1,Job 25,2401,2463
26,Machine 1,Job 26,2529,2555
27,Machine 1,Job 27,2583,2644
28,Machine 1,Job 28,2821,2824
29,Machine 1,Job 29,3015,3030
30,Machine 1,Job 30,3032,3130
31,Machine 1,Job 31,3136,3167
32,Machine 1,Job 32,3208,3240
33,Machine 1,Job 33,3278,3316
34,Machine 1,Job 34,3510,3551
35,Machine 1,Job 35,3585,3669
36,Machine 1,Job 36,3778,3780
37,Machine 1,Job 37,3838,3900
38,Machine 1,Job 38,3900,3994
39,Machine 1,Job 39,4036,4131
40,Machine 1,Job 40,4153,4175
41,Machine 1,Job 41,4284,4328
42,Machine 1,Job 42,4389,4471
43,Machine 1,Job 43,4471,4539
44,Machine 1,Job 44,4592,4686
45,Machine 1,Job 45,4686,4755
46,Machine 1,Job 46,4814,4911
47,Machine 1,Job 47,4923,5013
48,Machine 1,Job 48,5114,5157
49,Machine 1,Job 49,5226,5281
50,Machine 1,Job 50,5287,5375
51,Machine 1,Job 51,5430,5487
52,Machine 1,Job 52,5547,5621
53,Machine 1,Job 53,5621,5689
54,Machine 1,Job 54,5752,5794
55,Machine 1,Job 55,5826,5841
